21062,4512,149314,21062,4512,149314,21062,4512,149314,21062,4512,149314,16708,8795,144502,16708,8795,144502,16708,8795,144502,16708,8795,144502,12586,12836,139942,12586,12836,139942,12586,12836,139942,12586,12836,139942,9032,16309,135950,9032,16309,135950,9032,16309,135950,9032,16309,135950,6642,18615,133128,6642,18615,133128,6642,18615,133128,6642,18615,133128,a01-003x_7
18124,4255,152766,18124,4255,152766,18124,4255,152766,18124,4255,152766,14082,8236,148246,14082,8236,148246,14082,8236,148246,14082,8236,148246,10332,11911,144046,10332,11911,144046,10332,11911,144046,10332,11911,144046,7172,14966,140496,7172,14966,140496,7172,14966,140496,7172,14966,140496,5148,16881,138090,5148,16881,138090,5148,16881,138090,5148,16881,138090,a01-003x_8
25444,5857,142242,25444,5857,142242,25444,5857,142242,25444,5857,142242,19864,11358,136220,19864,11358,136220,19864,11358,136220,19864,11358,136220,14804,16334,130728,14804,16334,130728,14804,16334,130728,14804,16334,130728,10560,20493,126054,10560,20493,126054,10560,20493,126054,10560,20493,126054,7986,22980,123054,7986,22980,123054,7986,22980,123054,7986,22980,123054,a01-003x_9
42274,3719,129688,42274,3719,129688,42274,3719,129688,42274,3719,129688,38608,7191,125810,38608,7191,125810,38608,7191,125810,38608,7191,125810,35110,10491,122108,35110,10491,122108,35110,10491,122108,35110,10491,122108,31736,13669,118526,31736,13669,118526,31736,13669,118526,31736,13669,118526,28498,16714,115074,28498,16714,115074,28498,16714,115074,28498,16714,115074,a01-007u_0
45076,3875,126574,45076,3875,126574,45076,3875,126574,45076,3875,126574,41252,7531,122486,41252,7531,122486,41252,7531,122486,41252,7531,122486,37594,11020,118566,37594,11020,118566,37594,11020,118566,37594,11020,118566,34088,14354,114804,34088,14354,114804,34088,14354,114804,34088,14354,114804,30736,17533,111198,30736,17533,111198,30736,17533,111198,30736,17533,111198,a01-007u_1
48478,4480,121962,48478,4480,121962,48478,4480,121962,48478,4480,121962,44068,8710,117312,44068,8710,117312,44068,8710,117312,44068,8710,117312,39914,12697,112892,39914,12697,112892,39914,12697,112892,39914,12697,112892,36024,16440,108696,36024,16440,108696,36024,16440,108696,36024,16440,108696,32344,19982,104692,32344,19982,104692,32344,19982,104692,32344,19982,104692,a01-007u_2
45840,4079,125402,45840,4079,125402,45840,4079,125402,45840,4079,125402,41812,7961,121066,41812,7961,121066,41812,7961,121066,41812,7961,121066,37960,11655,116930,37960,11655,116930,37960,11655,116930,37960,11655,116930,34278,15170,112982,34278,15170,112982,34278,15170,112982,34278,15170,112982,30756,18523,109198,30756,18523,109198,30756,18523,109198,30756,18523,109198,a01-007u_3
40100,3626,132048,40100,3626,132048,40100,3626,132048,40100,3626,132048,36468,7057,128218,36468,7057,128218,36468,7057,128218,36468,7057,128218,33058,10256,124630,33058,10256,124630,33058,10256,124630,33058,10256,124630,29782,13319,121180,29782,13319,121180,29782,13319,121180,29782,13319,121180,26678,16204,117914,26678,16204,117914,26678,16204,117914,26678,16204,117914,a01-007u_4
44848,4119,126314,44848,4119,126314,44848,4119,126314,44848,4119,126314,40660,8008,122124,40660,8008,122124,40660,8008,122124,40660,8008,122124,36752,11645,118158,36752,11645,118158,36752,11645,118158,36752,11645,118158,33030,15115,114340,33030,15115,114340,33030,15115,114340,33030,15115,114340,29544,18384,110688,29544,18384,110688,29544,18384,110688,29544,18384,110688,a01-007u_5
45534,3767,126332,45534,3767,126332,45534,3767,126332,45534,3767,126332,41812,7324,122340,41812,7324,122340,41812,7324,122340,41812,7324,122340,38298,10677,118548,38298,10677,118548,38298,10677,118548,38298,10677,118548,34914,13909,114868,34914,13909,114868,34914,13909,114868,34914,13909,114868,31678,17003,111316,31678,17003,111316,31678,17003,111316,31678,17003,111316,a01-007u_6
40574,3558,131710,40574,3558,131710,40574,3558,131710,40574,3558,131710,37084,6929,127858,37084,6929,127858,37084,6929,127858,37084,6929,127858,33696,10199,124106,33696,10199,124106,33696,10199,124106,33696,10199,124106,30438,13330,120502,30438,13330,120502,30438,13330,120502,30438,13330,120502,27294,16345,117016,27294,16345,117016,27294,16345,117016,27294,16345,117016,a01-007u_7
20984,4240,149936,20984,4240,149936,20984,4240,149936,20984,4240,149936,16906,8253,145388,16906,8253,145388,16906,8253,145388,16906,8253,145388,13042,12051,141056,13042,12051,141056,13042,12051,141056,13042,12051,141056,9760,15273,137294,9760,15273,137294,9760,15273,137294,9760,15273,137294,7618,17369,134644,7618,17369,134644,7618,17369,134644,7618,17369,134644,a01-007x_0
22972,5127,146174,22972,5127,146174,22972,5127,146174,22972,5127,146174,18086,9967,140780,18086,9967,140780,18086,9967,140780,18086,9967,140780,13458,14527,135688,13458,14527,135688,13458,14527,135688,13458,14527,135688,9622,18265,131448,9622,18265,131448,9622,18265,131448,9622,18265,131448,7394,20377,128852,7394,20377,128852,7394,20377,128852,7394,20377,128852,a01-007x_1
17316,4509,153066,17316,4509,153066,17316,4509,153066,17316,4509,153066,12932,8816,148236,12932,8816,148236,12932,8816,148236,12932,8816,148236,8882,12768,143782,8882,12768,143782,8882,12768,143782,8882,12768,143782,5792,15741,140326,5792,15741,140326,5792,15741,140326,5792,15741,140326,4356,17053,138538,4356,17053,138538,4356,17053,138538,4356,17053,138538,a01-007x_10
18528,4369,152134,18528,4369,152134,18528,4369,152134,18528,4369,152134,14334,8474,147518,14334,8474,147518,14334,8474,147518,14334,8474,147518,10544,12182,143292,10544,12182,143292,10544,12182,143292,10544,12182,143292,7552,15098,139852,7552,15098,139852,7552,15098,139852,7552,15098,139852,5854,16733,137680,5854,16733,137680,5854,16733,137680,5854,16733,137680,a01-007x_11
28572,5991,138846,28572,5991,138846,28572,5991,138846,28572,5991,138846,22820,11645,132690,22820,11645,132690,22820,11645,132690,22820,11645,132690,17570,16811,127008,17570,16811,127008,17570,16811,127008,17570,16811,127008,13308,20995,122302,13308,20995,122302,13308,20995,122302,13308,20995,122302,10540,23680,119100,10540,23680,119100,10540,23680,119100,10540,23680,119100,a01-007x_2
14950,3708,157034,14950,3708,157034,14950,3708,157034,14950,3708,157034,11362,7233,152972,11362,7233,152972,11362,7233,152972,11362,7233,152972,8042,10481,149196,8042,10481,149196,8042,10481,149196,8042,10481,149196,5186,13259,145896,5186,13259,145896,5186,13259,145896,5186,13259,145896,3826,14553,144068,3826,14553,144068,3826,14553,144068,3826,14553,144068,a01-007x_3
21776,5108,147408,21776,5108,147408,21776,5108,147408,21776,5108,147408,16954,9862,142122,16954,9862,142122,16954,9862,142122,16954,9862,142122,12624,14124,137328,12624,14124,137328,12624,14124,137328,12624,14124,137328,9156,17519,133406,9156,17519,133406,9156,17519,133406,9156,17519,133406,7168,19436,130960,7168,19436,130960,7168,19436,130960,7168,19436,130960,a01-007x_4
21692,4993,147722,21692,4993,147722,21692,4993,147722,21692,4993,147722,16858,9745,142452,16858,9745,142452,16858,9745,142452,16858,9745,142452,12372,14149,137530,12372,14149,137530,12372,14149,137530,12372,14149,137530,8514,17904,133278,8514,17904,133278,8514,17904,133278,8514,17904,133278,6094,20217,130472,6094,20217,130472,6094,20217,130472,6094,20217,130472,a01-007x_5
20774,4332,149962,20774,4332,149962,20774,4332,149962,20774,4332,149962,16556,8482,145280,16556,8482,145280,16556,8482,145280,16556,8482,145280,12520,12431,140818,12520,12431,140818,12520,12431,140818,12520,12431,140818,8830,16021,136728,8830,16021,136728,8830,16021,136728,8830,16021,136728,6428,18320,133932,6428,18320,133932,6428,18320,133932,6428,18320,133932,a01-007x_6
25144,5419,143418,25144,5419,143418,25144,5419,143418,25144,5419,143418,19882,10563,137792,19882,10563,137792,19882,10563,137792,19882,10563,137792,15066,15274,132586,15066,15274,132586,15066,15274,132586,15066,15274,132586,10866,19368,127998,10866,19368,127998,10866,19368,127998,10866,19368,127998,8068,22062,124808,8068,22062,124808,8068,22062,124808,8068,22062,124808,a01-007x_7
23126,5639,144996,23126,5639,144996,23126,5639,144996,23126,5639,144996,17702,10917,139264,17702,10917,139264,17702,10917,139264,17702,10917,139264,12786,15706,134002,12786,15706,134002,12786,15706,134002,12786,15706,134002,8836,19545,129674,8836,19545,129674,8836,19545,129674,8836,19545,129674,6614,21679,127028,6614,21679,127028,6614,21679,127028,6614,21679,127028,a01-007x_8
19582,4921,149976,19582,4921,149976,19582,4921,149976,19582,4921,149976,14838,9580,144802,14838,9580,144802,14838,9580,144802,14838,9580,144802,10512,13811,140066,10512,13811,140066,10512,13811,140066,10512,13811,140066,6996,17237,136130,6996,17237,136130,6996,17237,136130,6996,17237,136130,5496,18662,134180,5496,18662,134180,5496,18662,134180,5496,18662,134180,a01-007x_9
33306,4958,136178,33306,4958,136178,33306,4958,136178,33306,4958,136178,28558,9624,130994,28558,9624,130994,28558,9624,130994,28558,9624,130994,24148,13889,126274,24148,13889,126274,24148,13889,126274,24148,13889,126274,19990,17893,121824,19990,17893,121824,19990,17893,121824,19990,17893,121824,16216,21514,117756,16216,21514,117756,16216,21514,117756,16216,21514,117756,a01-011_0
30320,4958,139164,30320,4958,139164,30320,4958,139164,30320,4958,139164,25596,9558,134088,25596,9558,134088,25596,9558,134088,25596,9558,134088,21300,13739,129422,21300,13739,129422,21300,13739,129422,21300,13739,129422,17396,17545,125114,17396,17545,125114,17396,17545,125114,17396,17545,125114,13990,20832,121346,13990,20832,121346,13990,20832,121346,13990,20832,121346,a01-011_1
31752,5344,136960,31752,5344,136960,31752,5344,136960,31752,5344,136960,26792,10220,131568,26792,10220,131568,26792,10220,131568,26792,10220,131568,22210,14705,126580,22210,14705,126580,22210,14705,126580,22210,14705,126580,18024,18784,122008,18024,18784,122008,18024,18784,122008,18024,18784,122008,14402,22294,118010,14402,22294,118010,14402,22294,118010,14402,22294,118010,a01-011_2
31946,4926,137602,31946,4926,137602,31946,4926,137602,31946,4926,137602,27176,9585,132454,27176,9585,132454,27176,9585,132454,27176,9585,132454,22708,13945,127602,22708,13945,127602,22708,13945,127602,22708,13945,127602,18558,17979,123084,18558,17979,123084,18558,17979,123084,18558,17979,123084,14906,21511,119072,14906,21511,119072,14906,21511,119072,14906,21511,119072,a01-011_3
28348,4299,142454,28348,4299,142454,28348,4299,142454,28348,4299,142454,24282,8246,138026,24282,8246,138026,24282,8246,138026,24282,8246,138026,20476,11916,133892,20476,11916,133892,20476,11916,133892,20476,11916,133892,16960,15277,130086,16960,15277,130086,16960,15277,130086,16960,15277,130086,13878,18196,126730,13878,18196,126730,13878,18196,126730,13878,18196,126730,a01-011_4
29976,4915,139594,29976,4915,139594,29976,4915,139594,29976,4915,139594,25172,9579,134470,25172,9579,134470,25172,9579,134470,25172,9579,134470,20618,13999,129584,20618,13999,129584,20618,13999,129584,20618,13999,129584,16484,18013,125090,16484,18013,125090,16484,18013,125090,16484,18013,125090,13010,21371,121248,13010,21371,121248,13010,21371,121248,13010,21371,121248,a01-011_5
33956,5161,135122,33956,5161,135122,33956,5161,135122,33956,5161,135122,28790,10046,129918,28790,10046,129918,28790,10046,129918,28790,10046,129918,24018,14590,125002,24018,14590,125002,24018,14590,125002,24018,14590,125002,19738,18727,120408,19738,18727,120408,19738,18727,120408,19738,18727,120408,16182,22190,116438,16182,22190,116438,16182,22190,116438,16182,22190,116438,a01-011_6
31848,4672,138208,31848,4672,138208,31848,4672,138208,31848,4672,138208,27412,9013,133362,27412,9013,133362,27412,9013,133362,27412,9013,133362,23194,13136,128734,23194,13136,128734,23194,13136,128734,23194,13136,128734,19266,16970,124394,19266,16970,124394,19266,16970,124394,19266,16970,124394,15784,20357,120502,15784,20357,120502,15784,20357,120502,15784,20357,120502,a01-011_7
33114,4753,136780,33114,4753,136780,33114,4753,136780,33114,4753,136780,28538,9221,131820,28538,9221,131820,28538,9221,131820,28538,9221,131820,24198,13441,127120,24198,13441,127120,24198,13441,127120,24198,13441,127120,20100,17403,122694,20100,17403,122694,20100,17403,122694,20100,17403,122694,16452,20918,118712,16452,20918,118712,16452,20918,118712,16452,20918,118712,a01-011_8
40010,3588,132214,40010,3588,132214,40010,3588,132214,40010,3588,132214,36590,6876,128458,36590,6876,128458,36590,6876,128458,36590,6876,128458,33368,9959,124914,33368,9959,124914,33368,9959,124914,33368,9959,124914,30322,12855,121568,30322,12855,121568,30322,12855,121568,30322,12855,121568,27400,15621,118358,27400,15621,118358,27400,15621,118358,27400,15621,118358,a01-011u_0
40364,3966,131104,40364,3966,131104,40364,3966,131104,40364,3966,131104,36462,7696,126946,36462,7696,126946,36462,7696,126946,36462,7696,126946,32772,11216,122996,32772,11216,122996,32772,11216,122996,32772,11216,122996,29274,14558,119210,29274,14558,119210,29274,14558,119210,29274,14558,119210,25920,17756,115568,25920,17756,115568,25920,17756,115568,25920,17756,115568,a01-011u_1
37188,3613,134986,37188,3613,134986,37188,3613,134986,37188,3613,134986,33632,7004,131160,33632,7004,131160,33632,7004,131160,33632,7004,131160,30266,10212,127510,30266,10212,127510,30266,10212,127510,30266,10212,127510,27104,13227,124042,27104,13227,124042,27104,13227,124042,27104,13227,124042,24096,16101,120702,24096,16101,120702,24096,16101,120702,24096,16101,120702,a01-011u_2
44892,4216,126076,44892,4216,126076,44892,4216,126076,44892,4216,126076,40764,8165,121706,40764,8165,121706,40764,8165,121706,40764,8165,121706,36840,11913,117534,36840,11913,117534,36840,11913,117534,36840,11913,117534,33132,15455,113558,33132,15455,113558,33132,15455,113558,33132,15455,113558,29608,18807,109778,29608,18807,109778,29608,18807,109778,29608,18807,109778,a01-011u_3
42960,3452,129536,42960,3452,129536,42960,3452,129536,42960,3452,129536,39572,6675,125878,39572,6675,125878,39572,6675,125878,39572,6675,125878,36346,9728,122398,36346,9728,122398,36346,9728,122398,36346,9728,122398,33320,12582,119116,33320,12582,119116,33320,12582,119116,33320,12582,119116,30470,15256,116018,30470,15256,116018,30470,15256,116018,30470,15256,116018,a01-011u_4
41402,3516,130966,41402,3516,130966,41402,3516,130966,41402,3516,130966,38028,6814,127144,38028,6814,127144,38028,6814,127144,38028,6814,127144,34784,9975,123466,34784,9975,123466,34784,9975,123466,34784,9975,123466,31636,13003,119958,31636,13003,119958,31636,13003,119958,31636,13003,119958,28558,15946,116550,28558,15946,116550,28558,15946,116550,28558,15946,116550,a01-011u_5
39602,3379,133040,39602,3379,133040,39602,3379,133040,39602,3379,133040,36258,6602,129338,36258,6602,129338,36258,6602,129338,36258,6602,129338,33050,9690,125770,33050,9690,125770,33050,9690,125770,33050,9690,125770,29966,12649,122336,29966,12649,122336,29966,12649,122336,29966,12649,122336,27002,15487,119024,27002,15487,119024,27002,15487,119024,27002,15487,119024,a01-011u_6
39492,3593,132722,39492,3593,132722,39492,3593,132722,39492,3593,132722,35970,6954,128922,35970,6954,128922,35970,6954,128922,35970,6954,128922,32604,10152,125292,32604,10152,125292,32604,10152,125292,32604,10152,125292,29398,13188,121826,29398,13188,121826,29398,13188,121826,29398,13188,121826,26380,16035,118550,26380,16035,118550,26380,16035,118550,26380,16035,118550,a01-011u_7
41490,3881,130148,41490,3881,130148,41490,3881,130148,41490,3881,130148,37670,7586,125958,37670,7586,125958,37670,7586,125958,37670,7586,125958,34014,11117,121952,34014,11117,121952,34014,11117,121952,34014,11117,121952,30534,14469,118128,30534,14469,118128,30534,14469,118128,30534,14469,118128,27208,17663,114466,27208,17663,114466,27208,17663,114466,27208,17663,114466,a01-011u_8
25844,3916,145724,25844,3916,145724,25844,3916,145724,25844,3916,145724,22074,7607,141512,22074,7607,141512,22074,7607,141512,22074,7607,141512,18530,11063,137544,18530,11063,137544,18530,11063,137544,18530,11063,137544,15184,14322,133772,15184,14322,133772,15184,14322,133772,15184,14322,133772,12206,17206,130382,12206,17206,130382,12206,17206,130382,12206,17206,130382,a01-014_0
