@RELATION Edge_8
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
12.9783,13.4887,10.6328,15.5497,16.2232,12.8179,6.5638,11.7456,3
12.0972,12.5818,10.1711,15.4447,17.0222,13.6672,7.4132,11.6025,3
11.7036,12.446,9.9971,15.4705,17.377,13.8331,7.505,11.6676,3
11.7877,11.8781,9.1664,16.8372,19.9638,14.8609,5.2097,10.2962,5
12.4447,11.239,7.6986,15.1254,19.4457,16.0894,6.232,11.7251,5
13.1978,12.5155,8.928,15.251,18.0094,14.5035,5.8236,11.7712,5
12.5799,11.5423,8.0102,14.7827,18.7954,15.7973,6.5188,11.9734,5
12.5631,12.0462,8.7496,15.4964,18.8669,14.8554,6.0083,11.4141,5
12.9759,10.7022,6.353,13.4278,18.5131,17.3435,7.3488,13.3358,5
13.0844,12.4715,8.9253,15.2223,17.9504,14.7976,5.7953,11.7531,5
12.9026,11.9072,8.1393,15.0953,18.5276,15.161,6.1367,12.1302,5
12.668,13.009,9.99,16.6501,18.8153,13.6884,4.7213,10.4579,5
12.4654,13.1509,10.4736,16.5912,18.0682,13.4613,5.251,10.5383,5
12.3301,12.3876,9.2907,16.58,19.4995,14.3891,4.9785,10.5444,5
17.1386,13.7166,7.5872,11.9514,14.6655,13.6016,6.5165,14.8226,0
16.4658,12.7782,6.6582,11.7277,15.2,14.7781,7.1232,15.2689,0
14.6518,12.2823,6.5404,13.0362,18.351,17.3445,3.324,14.4698,0
17.485,13.6258,7.1642,11.3248,13.9782,13.6407,7.0857,15.6955,0
17.7242,14.0632,7.6396,11.5747,13.9653,13.1909,6.5868,15.2553,0
17.5378,13.3899,6.8355,11.3121,14.2506,13.9545,7.0262,15.6935,0
17.2641,13.1636,6.6567,11.3299,14.5318,14.1452,7.193,15.7158,0
16.2398,12.6275,6.6049,11.9839,15.6202,14.9306,7.0406,14.9525,0
16.8267,12.84,6.6053,11.5421,14.912,14.6036,7.2821,15.3881,0
15.1364,12.7201,7.6609,12.854,16.3309,14.8859,6.693,13.7189,7
14.6893,12.9828,8.4238,13.2713,15.9114,14.6512,6.6737,13.3965,7
14.5458,13.099,8.6968,13.7686,16.1512,14.1828,6.4272,13.1286,7
13.832,12.1298,7.7429,13.8977,17.4543,15.9355,6.2137,12.7941,7
13.273,11.98,7.9372,14.4536,18.1488,15.532,6.1842,12.4911,7
13.9198,12.4559,8.1353,14.008,17.2825,15.1592,6.2649,12.7743,7
13.4126,11.8057,7.6351,13.8801,18.029,16.0134,6.6475,12.5766,7
13.6448,12.0171,7.8006,13.9394,17.6133,15.5671,6.6131,12.8046,7
13.2532,12.2524,8.4969,14.446,17.7113,15.3406,6.2059,12.2937,7
15.0554,13.2646,8.5879,13.2743,15.7706,14.0166,6.6032,13.4274,7
14.0583,12.7564,8.468,14.1228,16.9683,14.6991,6.1586,12.7685,7
13.4463,12.1329,8.1957,14.0916,17.0936,15.3794,6.7999,12.8607,7
14.3266,12.3622,7.8158,13.4997,16.9051,15.2059,6.6294,13.2554,7
14.6256,12.92,8.2902,13.4137,16.2868,14.4566,6.5823,13.4248,7
13.9947,12.7296,8.6118,14.0289,16.8034,14.874,6.2915,12.6661,7
14.068,12.6899,8.4474,14.068,16.8759,14.7475,6.3049,12.7985,7
13.9489,12.3755,8.0699,13.9235,17.2965,14.8836,6.6065,12.8957,7
17.4322,13.616,7.1847,11.7162,14.6559,13.706,6.6303,15.0586,0
17.2734,13.1971,6.6665,11.5269,14.8786,14.3096,6.8108,15.3371,0
16.2525,12.5168,6.4826,11.8484,15.6386,14.8718,7.2012,15.1881,0
15.9409,12.7184,7.0944,12.1464,15.7743,14.8879,6.9965,14.4413,0
17.5206,13.6605,7.172,11.3876,14.2002,13.8933,6.8546,15.3112,0
16.9552,13.0686,6.7846,11.4794,14.8636,14.5195,7.014,15.315,0
16.551,12.8928,6.8628,12.0442,15.5655,14.5097,6.8198,14.7541,0
13.1707,14.2659,11.9111,15.2307,14.8709,11.9791,7.1124,11.4592,8
13.0453,14.4968,12.5221,15.2984,14.4968,11.7553,7.1397,11.2457,8
13.7046,14.9379,12.4881,14.9546,14.2808,11.6124,6.6048,11.4169,8
13.2281,15.0878,13.0219,16.3052,14.6715,11.1186,5.825,10.7419,8
12.9815,15.113,13.2529,15.9949,14.4025,11.2785,6.173,10.8037,8
13.6191,15.237,12.9135,15.6378,14.2437,11.1485,6.1157,11.0846,8
13.3254,15.027,12.8478,15.7524,14.5004,11.3872,6.1942,10.9656,8
14.0712,15.5843,12.9831,15.2249,14.0531,11.0466,5.8983,11.1385,8
13.7277,15.5742,13.1543,15.5648,14.0578,11.0417,5.8547,11.0248,8
13.3149,14.4693,12.1203,15.2393,14.7632,11.8842,6.8936,11.3152,8
12.9773,14.8192,12.7471,16.1257,14.8585,11.3994,6.1676,10.9052,8
13.0154,14.391,12.3499,15.4568,14.66,11.8144,6.966,11.3465,8
13.2707,14.8152,12.5789,15.7367,14.9376,11.546,6.2193,10.8955,8
13.0767,14.6999,12.6549,15.4796,14.5846,11.6719,6.6491,11.1834,8
13.685,15.1607,12.7344,15.279,14.1654,11.3222,6.4062,11.2472,8
13.5155,14.9038,12.6161,15.1858,14.3239,11.5141,6.6985,11.2422,8
13.7415,14.9563,12.3109,15.0156,14.4441,11.6569,6.3999,11.4749,8
12.5858,15.5804,10.4544,18.9735,17.4525,11.0742,3.8706,10.0085,9
13.5951,17.2679,11.5728,18.328,15.3565,10.2388,3.7837,9.8571,9
13.5962,17.4226,11.7442,17.681,15.0108,10.5847,3.9556,10.005,9
13.9234,14.9454,11.8692,15.6528,15.3612,11.7392,5.2879,11.221,9
14.5083,15.1083,11.6917,15.2009,14.8838,11.6591,5.3418,11.606,9
14.2776,14.6435,11.1565,15.3105,15.6686,12.0691,5.3184,11.5558,9
14.4383,15.1087,11.7155,15.2216,14.9501,11.65,5.3802,11.5356,9
16.6256,12.8324,6.6699,11.8555,15.3271,14.7113,6.9246,15.0537,0
17.218,13.6266,7.3569,11.7641,14.5903,13.7562,6.6179,15.07,0
15.8155,12.2804,6.475,11.7042,15.6247,15.4778,7.5491,15.0734,0
16.9124,12.8431,6.4408,11.4302,14.9548,14.7526,7.1877,15.4783,0
17.775,13.0265,6.0371,10.4936,13.8867,14.3374,7.8464,16.5974,0
16.7855,12.7643,6.4818,11.5707,15.12,14.8095,7.1845,15.2836,0
17.433,13.1702,6.5947,11.303,14.5813,14.4221,6.9872,15.5085,0
17.4886,13.2579,6.6696,11.6068,14.9551,14.0699,6.6831,15.2691,0
17.5449,13.2505,6.6748,11.155,14.3162,14.0397,7.2256,15.7934,0
12.1691,13.5908,8.5667,17.7593,21.112,14.2534,2.9466,9.6021,10
12.9009,12.7395,9.5265,15.4713,18.7406,14.1698,5.4962,10.9553,10
12.8676,12.7864,9.6563,15.6379,18.413,14.1811,5.4944,10.9634,10
10.9868,13.0567,8.7035,17.0716,20.8152,15.7333,3.6308,10.0021,10
13.1557,12.7618,9.4152,15.2109,18.1313,14.2431,5.7774,11.3045,10
12.2032,14.3605,9.4939,18.391,18.9622,12.4617,3.7624,10.3651,9
13.6906,14.0512,10.8085,15.2164,15.8313,12.5563,6.1019,11.7437,9
14.2805,15.9986,10.0801,16.2222,15.5464,12.0425,4.4084,11.4213,9
13.2878,13.9409,11.0162,15.2698,15.9229,12.5771,6.363,11.6223,9
13.3008,16.189,10.723,17.7059,15.9356,11.1822,4.3038,10.6597,9
13.8989,14.3902,11.1941,15.6945,15.9958,12.1183,5.3989,11.3094,9
15.0026,11.8632,6.5608,12.8245,17.23,15.6707,6.8485,13.9997,0
17.141,13.3653,6.9893,11.4961,14.5348,14.0906,6.9578,15.4251,0
16.5095,12.8194,6.7463,12.0902,15.6368,14.5564,6.8066,14.8348,0
16.3237,12.9014,7.0316,12.1032,15.3489,14.4031,6.9263,14.9617,0
17.1209,13.5511,7.3436,11.7845,14.7689,13.8591,6.6868,14.8852,0
17.3344,13.3089,6.8592,11.441,14.5528,13.9714,7.0736,15.4588,0
16.2466,12.6982,6.7557,11.998,15.6954,14.8846,6.9318,14.7897,0
17.3013,13.3629,6.9462,11.4794,14.6337,13.96,6.9147,15.4019,0
17.0477,13.4027,7.1206,11.8081,14.8346,14.051,6.7357,14.9995,0
17.7495,13.7599,7.1518,11.7065,14.7003,13.5105,6.3821,15.0393,0
12.9484,14.4456,12.3759,15.9208,14.7594,11.6475,6.6806,11.2218,8
13.2041,14.5738,12.4031,15.2324,14.4378,11.7638,7.0368,11.3483,8
14.0634,15.006,12.3037,14.9661,14.1012,11.5285,6.401,11.6301,8
13.8966,15.0286,12.3559,15.0327,14.291,11.5795,6.2934,11.5223,8
13.6417,15.0973,12.6617,15.1712,14.2474,11.4824,6.3991,11.2993,8
12.6357,14.8672,12.979,16.5771,15.0612,11.3806,5.8341,10.665,8
13.4896,15.2707,13.0758,15.7904,14.3776,11.1938,5.8303,10.9718,8
13.5694,15.1398,12.8726,15.4703,14.2556,11.3254,6.2163,11.1506,8
14.265,15.6674,12.9671,15.2986,13.7046,10.7314,6.0306,11.3353,8
14.5103,15.233,12.2198,14.4583,13.7342,11.3553,6.571,11.9181,8
13.3828,15.2342,12.9937,16.2047,14.8069,11.1893,5.4911,10.6974,8
13.6695,14.5679,11.9855,14.8928,14.5739,11.7661,7.0087,11.5357,8
13.242,14.5851,12.2744,15.4399,14.5869,11.7615,6.7224,11.3878,8
13.3089,14.4684,12.0723,14.9951,14.4786,11.8831,7.1986,11.5951,8
13.4678,15.0223,12.648,15.9969,15.0311,11.3376,5.5838,10.9125,8
13.5396,14.9258,12.4606,15.2246,14.6187,11.6471,6.3664,11.2172,8
13.8107,15.0947,12.5467,15.0824,14.2284,11.4731,6.4169,11.3471,8
13.5137,15.0499,12.5731,15.628,14.73,11.5071,5.8923,11.1058,8
14.5554,15.6828,12.6807,14.9918,13.8306,11.0458,5.7589,11.454,8
13.4079,11.2433,6.788,13.8678,18.5553,16.5543,6.6973,12.8861,5
13.2435,11.3884,7.1155,14.2636,18.7889,16.5237,6.278,12.3984,5
13.3151,11.575,7.4918,14.3065,18.5865,16.0849,6.3548,12.2854,5
13.2045,11.1298,6.9162,13.9123,18.5253,16.6659,6.9051,12.7407,5
13.5726,11.7904,7.6104,14.1534,17.7948,15.7197,6.6026,12.756,5
12.427,11.2722,7.761,14.8473,19.2111,15.9483,6.6902,11.8429,5
12.3866,11.9123,8.7897,15.5872,18.8419,15.0631,6.124,11.2952,5
13.2926,13.3845,10.1107,16.0569,17.8097,13.2179,5.0898,11.0379,5
11.9423,12.1445,9.2884,16.589,19.7904,14.712,5.14,10.3934,5
13.7121,13.5278,9.9352,15.4406,17.0896,13.3152,5.4336,11.5458,5
16.0015,12.7508,7.0312,12.1975,15.5625,14.953,6.9078,14.5957,0
17.016,12.8709,6.5045,11.4191,14.8924,14.3228,7.3718,15.6024,0
16.0606,12.3824,6.506,11.6208,15.4724,15.2216,7.5693,15.1669,0
17.1404,13.1902,6.9391,11.5573,14.7453,14.0465,7.1382,15.2431,0
18.0403,13.3379,6.3951,10.7852,13.9466,13.9172,7.3999,16.1779,0
17.9011,13.6459,6.9983,11.2424,14.1185,13.5056,7.0353,15.5529,0
18.4201,14.5563,6.9254,10.6337,14.2203,15.8078,3.4144,16.022,0
17.0676,13.2827,7.0251,11.4052,14.3852,14.1007,7.2796,15.454,0
16.6461,13.1209,7.1381,11.7972,14.9191,14.4043,7.0029,14.9713,0
13.0965,12.8026,9.4614,15.5353,18.2112,14.1913,5.5235,11.1782,10
11.9908,15.4233,10.5113,19.4772,18.7999,11.2708,3.3931,9.1337,10
13.3677,13.6138,10.4766,16.0506,17.9177,12.9787,4.9694,10.6255,10
13.9846,13.5184,9.8198,15.1193,17.1371,13.4776,5.3829,11.5603,10
12.6218,14.9303,9.893,17.5603,18.0762,12.8956,3.649,10.3738,10
13.1527,12.8421,9.5245,15.1825,17.9225,14.1349,5.8393,11.4016,10
13.9359,12.4852,8.2514,13.8738,17.0565,15.0758,6.4957,12.8257,7
14.1747,12.6405,8.2223,13.9902,17.1898,14.8423,6.1418,12.7983,7
14.0865,12.4108,8.0001,13.7386,17.0773,15.0741,6.5341,13.0785,7
15.0122,13.6062,8.9461,13.6742,15.9023,13.9237,5.9017,13.0336,7
14.8739,13.0083,8.3118,13.7896,16.5969,14.1758,6.1076,13.1361,7
14.3151,12.8463,8.6069,13.6718,16.1209,14.4158,6.8359,13.1874,7
13.6989,12.0005,7.6789,14.1235,18.0962,15.654,6.1714,12.5765,7
13.9787,12.1743,7.7429,13.1295,16.6003,15.8149,7.1061,13.4533,7
14.0498,12.6341,8.4299,13.6672,16.6202,14.6754,6.814,13.1095,7
14.489,12.8791,8.3489,13.8251,16.4765,14.7364,6.1836,13.0614,7
14.3946,12.7597,8.3021,13.6084,16.5729,14.8226,6.4532,13.0867,7
14.0857,12.8171,8.6028,14.112,16.7282,14.7898,6.1554,12.709,7
14.3406,12.6505,8.1713,13.6308,16.7541,14.8735,6.5393,13.0399,7
13.504,12.0696,7.9826,13.8446,17.3648,15.5426,6.757,12.9347,7
14.2832,13.0788,8.8432,13.9138,16.1885,14.3034,6.3838,13.0054,7
14.4179,12.8149,8.3399,13.7197,16.4432,14.4806,6.5003,13.2835,7
14.3117,12.821,8.47,14.1476,17.2504,14.2867,6.0699,12.6427,7
14.1742,12.2651,7.8195,13.5818,16.9638,15.0493,6.8313,13.3152,7
14.5656,13.1353,8.6394,13.6352,16.4119,14.3546,6.218,13.04,7
13.5283,11.958,7.8117,13.8018,17.3018,15.7426,6.9516,12.9042,7
9.2149,10.9005,9.3152,15.6487,21.0738,15.3363,7.8764,10.6343,11
10.6122,11.9142,10.0235,15.177,18.4958,14.1572,8.2889,11.3312,11
11.1941,12.5304,10.6676,15.4202,17.2864,13.58,8.0437,11.2775,11
11.162,12.2008,10.1047,15.0169,17.6865,13.897,8.316,11.616,11
10.5884,12.2211,10.351,15.9298,18.659,13.9602,7.4157,10.8748,11
11.2978,12.8886,10.9424,16.187,17.1353,13.0438,7.4317,11.0733,11
11.5521,12.8129,10.8206,15.7651,16.951,13.2423,7.6639,11.192,11
11.6875,13.0272,11.0694,16.024,16.6241,12.8575,7.6381,11.0722,11
11.6063,12.8578,10.8886,15.486,16.6013,13.1257,7.9848,11.4495,11
11.4516,13.2524,11.4055,16.6351,16.624,12.5288,7.1262,10.9765,11
11.9853,13.354,11.2272,17.7233,18.2615,12.5409,4.9799,9.9279,12
12.8557,14.0483,11.5973,16.4315,16.6161,12.4334,5.4008,10.6169,12
12.9232,14.1014,11.7433,16.2912,16.4612,12.285,5.6367,10.5581,12
11.552,13.7905,12.2258,18.2039,17.7098,12.1622,4.9375,9.4183,12
12.2744,13.9335,11.9735,17.1432,16.8957,12.1996,5.4545,10.1257,12
12.9712,14.0557,11.475,16.701,16.6518,12.3076,5.1584,10.6793,12
12.8584,13.7748,11.2228,16.3229,16.5085,12.4369,5.854,11.0217,12
13.5138,15.0135,12.4582,16.1979,15.3579,11.3832,5.2813,10.7943,12
13.1239,14.6791,12.0783,16.4156,16.1242,11.9173,5.067,10.5945,12
13.3626,14.7876,12.2272,16.433,15.8831,11.7235,5.039,10.544,12
13.341,14.3282,11.701,16.1871,16.1617,12.0392,5.5456,10.6963,12
12.6789,14.3393,12.0465,17.3201,16.9799,11.9482,4.7495,9.9375,12
12.6644,13.7945,11.3475,16.5457,16.7575,12.5065,5.7219,10.6621,12
12.0824,13.944,12.0238,17.9273,17.3484,12.0467,4.8019,9.8256,12
12.6007,14.0877,11.8591,16.8559,16.6405,12.0028,5.4899,10.4634,12
13.0516,14.1712,11.5709,16.1743,16.419,12.3954,5.4973,10.7204,12
11.7865,13.7386,11.874,18.7096,18.3495,11.9346,4.2609,9.3464,12
13.0142,14.4279,12.0149,16.4866,16.076,11.9103,5.5097,10.5605,12
12.3295,14.2142,12.2865,17.5568,16.7989,11.7989,5.144,9.8711,12
16.1721,12.9893,7.3281,12.3425,15.6854,14.5029,6.6658,14.314,0
16.5383,13.0697,7.1759,12.406,15.6557,13.9359,6.6804,14.5381,0
16.805,12.9919,6.761,11.5792,14.7897,14.4647,7.1886,15.4198,0
16.8705,13.1284,6.8318,11.5448,14.7982,14.4664,6.9866,15.3732,0
17.0604,13.2778,7.0409,11.7765,14.814,13.8959,6.9342,15.2004,0
16.8107,12.8114,6.543,11.5839,15.1839,14.6177,7.181,15.2684,0
15.8477,12.7359,7.1291,12.4559,16.0745,14.7206,6.7569,14.2794,0
18.235,13.8343,6.8764,10.967,13.718,13.4233,6.9889,15.9571,0
11.1438,12.1512,10.0272,15.0561,18.0076,13.9794,8.1683,11.4663,11
10.5722,11.6359,9.4667,15.6427,19.6206,14.6289,7.3973,11.0357,11
10.3368,11.9419,10.0142,16.0101,19.3396,14.2083,7.2913,10.8579,11
10.3663,11.783,9.8969,15.3737,18.8503,14.5021,8.0196,11.2081,11
11.0697,12.2958,10.1479,15.5796,18.2639,14.0557,7.3669,11.2206,11
10.7889,12.2049,10.0445,15.9395,18.7594,14.0614,7.1462,11.0551,11
11.258,12.7447,10.5404,16.1472,17.8147,13.445,6.9227,11.1274,11
11.8509,12.9357,10.6739,15.8168,16.8841,13.1626,7.2306,11.4454,11
12.2687,13.7585,11.6114,17.4054,17.4829,12.3934,5.049,10.0307,12
12.2594,13.4915,11.2961,16.0651,16.6945,12.673,6.6808,10.8396,12
12.2707,14.4124,12.5801,17.6556,16.8261,11.7309,4.7858,9.7384,12
12.5951,14.3247,12.0758,16.9988,16.8321,12.0323,4.9979,10.1432,12
12.4577,14.7735,13.0817,18.1087,16.7333,11.179,4.3679,9.2982,12
13.8659,14.8588,11.9944,15.6113,15.182,11.7574,5.5928,11.1374,12
12.9479,14.5588,12.4068,16.9616,16.3202,11.64,5.0354,10.1293,12
14.2475,15.095,12.0242,15.1655,14.7407,11.5891,5.8018,11.3363,12
12.534,14.7423,12.9648,17.4967,15.9868,11.3091,4.967,9.9993,12
11.8169,17.7704,12.7777,19.7649,15.2055,9.9983,3.8518,8.8144,12
13.4774,15.0691,12.5942,16.3914,15.5581,11.2669,5.1644,10.4785,12
13.007,14.3819,11.9826,16.5296,16.0323,11.9292,5.387,10.7503,12
11.7154,13.6555,11.7996,17.7334,17.5358,12.2044,5.2342,10.1218,12
13.4096,15.0835,12.6748,16.3162,15.3426,11.3227,5.3476,10.503,12
13.2986,14.5605,11.9461,16.1464,15.9447,11.8464,5.4395,10.8179,12
12.8236,14.0287,11.6255,16.3417,16.2618,12.2211,5.897,10.8007,12
12.288,14.2557,12.3942,17.3907,16.628,11.8658,5.2442,9.9335,12
13.0263,14.4042,12.219,16.2582,15.7264,11.8177,5.8593,10.6889,12
11.4846,13.7595,12.1039,18.8513,18.4517,12.0589,4.2527,9.0373,12
12.8002,13.8934,11.5641,16.1462,16.4264,12.4966,5.977,10.6962,12
12.8714,14.2213,11.9157,16.465,16.3543,12.0622,5.6354,10.4746,12
12.9846,14.4264,12.0553,16.5359,16.1637,11.9405,5.446,10.4476,12
16.6519,13.3785,7.5424,12.1784,15.07,13.9838,6.6165,14.5786,0
16.591,12.8931,6.8607,11.6157,14.9939,14.6343,7.2269,15.1844,0
19.433,14.6058,6.815,10.0357,12.9111,14.9753,3.8513,17.3728,0
18.2209,13.825,7.0051,11.3602,14.5661,13.2693,6.6252,15.1281,0
17.5452,13.7087,7.2553,11.2304,13.8624,13.7275,7.0267,15.6438,0
17.6503,13.4116,6.8239,11.1491,13.9282,13.9263,7.2311,15.8795,0
17.1584,12.7778,6.3182,10.9218,14.2622,14.476,7.915,16.1707,0
17.2219,13.049,6.5926,11.399,14.7856,14.3491,7.1119,15.4909,0
19.0374,13.9058,6.6734,10.2197,12.7659,15.0675,3.9831,18.3474,0
14.1061,12.131,7.736,13.2921,16.9034,15.2672,7.245,13.3193,0
14.0974,12.1505,7.7922,13.081,16.3339,15.1787,7.6338,13.7325,0
12.8215,12.5135,7.6838,14.3183,18.2528,16.5251,4.6245,13.2605,0
15.8436,12.7188,7.2422,11.8914,14.9204,14.3671,7.9078,15.1087,0
15.3858,12.1842,6.8878,12.0708,15.6419,15.2036,7.7917,14.8342,0
