@RELATION Gabor_4
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
81.4049123212,35.47695537,1.78031225409,2.7809535828,81.4049123212,35.47695537,1.11520543774,1.23448784957,13
84.8840398406,28.5610934257,1.67685864843,1.98934077616,84.8840398406,28.5610934257,1.92925421566,2.40101217196,0
93.1307369463,16.8523258328,1.77143906997,2.42638577372,93.1307369463,16.8523258328,1.50109148933,1.72083873331,64
92.920513557,17.098500505,1.84250765607,2.55076902294,92.920513557,17.098500505,1.47341021211,1.63259121874,64
90.2834311013,22.2272351315,1.64065975815,2.03303136271,90.2834311013,22.2272351315,1.52010437348,1.73768180924,121
87.7478296608,24.3237476426,2.2292297596,2.86632596741,87.7478296608,24.3237476426,1.55359028988,1.66864528662,26
87.872975068,22.6448251837,2.09712059284,2.66087649075,87.872975068,22.6448251837,1.8958131345,2.29811155027,111
90.6692235116,20.3825822074,1.84697733446,2.34841168926,90.6692235116,20.3825822074,1.59476486457,1.81208413298,90
89.7592362026,22.2559631539,1.66873305373,1.9747966825,89.7592362026,22.2559631539,1.7308288132,2.12063612482,126
90.9840745499,19.7226095124,2.1587601238,2.96488214052,90.9840745499,19.7226095124,1.50929677245,1.66936705173,25
94.6186528621,17.9719924757,1.27540142689,1.36790558145,94.6186528621,17.9719924757,1.25568628835,1.29872929484,117
87.8727473465,23.9761295053,2.61230952093,3.57683862641,87.8727473465,23.9761295053,1.51916130194,1.59284025618,118
92.5524737639,18.9983821256,1.58936162035,2.06671000089,92.5524737639,18.9983821256,1.47890063415,1.69457193004,112
91.3189801872,18.6112752747,1.78768951261,2.30544825655,91.3189801872,18.6112752747,1.76285009755,2.15791779013,65
86.5529967786,25.7875344022,1.69898158634,1.96808307631,86.5529967786,25.7875344022,2.07633551953,2.60450897488,0
90.1919182059,20.6873212431,1.90968178125,2.45570167415,90.1919182059,20.6873212431,1.75887662755,2.08027897425,85
88.2919063342,24.2117282357,1.61579068925,1.85098775152,88.2919063342,24.2117282357,1.97031124006,2.48721173591,0
88.2179108705,24.8647456925,1.60393095578,1.86971350517,88.2179108705,24.8647456925,1.83241303765,2.28180781845,0
93.8100951119,16.5606519333,1.62082331828,2.13334833649,93.8100951119,16.5606519333,1.39296350298,1.48887560709,114
88.0550807211,22.3158685372,2.08511329363,2.65391591177,88.0550807211,22.3158685372,1.92134733981,2.35001345878,111
90.7770153605,20.7936451617,2.21129374877,3.09686973949,90.7770153605,20.7936451617,1.35451481354,1.34688982093,88
89.7894533185,23.3376751537,1.53270928399,1.77673063647,89.7894533185,23.3376751537,1.77006490754,2.24193195305,0
93.5426665797,16.6775889791,1.6430801318,2.14676806162,93.5426665797,16.6775889791,1.45042177393,1.64002580145,114
89.2422249876,24.2699452357,2.32084892853,3.29454205588,89.2422249876,24.2699452357,1.27640327283,1.16155649083,93
83.3619736315,29.732504475,1.74715172932,2.06786246209,83.3619736315,29.732504475,1.94006230793,2.35836497649,0
90.9588709798,21.650819315,1.85565162636,2.48169729522,90.9588709798,21.650819315,1.39108431237,1.46151914286,61
88.4360574953,23.8682532144,1.63112971569,1.88356306367,88.4360574953,23.8682532144,1.96407920826,2.48223679865,0
83.5104467691,29.5785795021,1.72039542072,2.02758855424,83.5104467691,29.5785795021,1.98446093811,2.46154339717,0
92.2031542399,19.846282832,1.77285126348,2.36527713219,92.2031542399,19.846282832,1.36313621434,1.40600177084,37
85.0605141593,28.7012130036,1.64988588755,1.94799958029,85.0605141593,28.7012130036,1.83389386221,2.25572259423,0
86.0723211125,27.8382733232,1.609815539,1.90226487,86.0723211125,27.8382733232,1.82131020073,2.26222101597,0
91.8867862993,19.7646933832,1.66865382839,2.13464691905,91.8867862993,19.7646933832,1.46842668339,1.60373019122,63
87.9939600027,25.0449977159,1.60088609563,1.84135045098,87.9939600027,25.0449977159,1.92071008335,2.42064946647,0
81.0723884057,35.6658166098,1.80475448836,2.80579466313,81.0723884057,35.6658166098,1.11886869823,1.22724582364,13
86.2344159978,26.3475715316,2.31705855162,2.97951978511,86.2344159978,26.3475715316,1.42631527908,1.4404461553,17
86.987023517,25.6176565659,1.66899314136,1.87501105767,86.987023517,25.6176565659,1.98069795423,2.44653188961,0
85.0627975501,28.93175055,1.61599440919,1.91781581969,85.0627975501,28.93175055,1.82649253,2.27354099508,0
90.294700503,22.6025520666,1.51942673024,1.72713692804,90.294700503,22.6025520666,1.68853642369,2.09063383464,107
89.6001593484,22.1278897696,1.78002809625,2.28415923975,89.6001593484,22.1278897696,1.74897841554,2.13338959413,0
92.1317242279,20.439425204,1.50434015493,1.79237706923,92.1317242279,20.439425204,1.51873755137,1.81304983962,113
86.9985799834,25.5095156344,1.67869480919,1.93504498594,86.9985799834,25.5095156344,2.00977324121,2.51730061115,0
90.9838833179,21.3903149419,1.87951010291,2.50326104411,90.9838833179,21.3903149419,1.416715043,1.4808520109,37
88.3015551458,23.8984673449,2.20346313454,2.88527696618,88.3015551458,23.8984673449,1.5150419355,1.62651100482,26
89.647829403,23.4268674501,2.07067492643,2.81322185855,89.647829403,23.4268674501,1.31093464356,1.251705122,19
91.1866566622,19.6005412511,2.15019476711,2.99513632232,91.1866566622,19.6005412511,1.5033412225,1.63556547936,25
90.9817080364,20.4860850563,2.06874942067,2.74136023434,90.9817080364,20.4860850563,1.39092374719,1.38750564391,18
88.2752959602,24.2573066921,1.66877738823,1.93405090068,88.2752959602,24.2573066921,1.81659183407,2.18357993977,107
84.4532462805,29.1510105311,1.6693436384,1.97073336825,84.4532462805,29.1510105311,1.8570136592,2.2773595735,0
88.407304142,23.5532245073,2.56204444125,3.54808031868,88.407304142,23.5532245073,1.48528738477,1.54836225964,118
94.8444525581,15.2365660976,1.38466860881,1.57269279037,94.8444525581,15.2365660976,1.4369121999,1.69777941074,110
88.316107029,24.0398408822,2.40920242285,3.2377104335,88.316107029,24.0398408822,1.40077107585,1.38918651688,81
83.5397435044,28.0606454456,1.89375487538,2.08280496707,83.5397435044,28.0606454456,1.94196784919,2.19421455943,102
93.3553177805,17.0522602822,1.65298776157,2.15030633365,93.3553177805,17.0522602822,1.44824576374,1.61242577162,114
90.640663813,21.0264710241,2.10348600006,2.84396117307,90.640663813,21.0264710241,1.38264229746,1.35464515164,66
88.7300126192,23.4533574862,2.13719814288,2.8037731949,88.7300126192,23.4533574862,1.51358439468,1.64710001918,26
84.1626665417,29.1928135042,1.72013237842,2.03482017842,84.1626665417,29.1928135042,1.9069958516,2.33633826908,0
86.002924503,25.2070557047,2.69290686187,3.42928696153,86.002924503,25.2070557047,1.55690111971,1.60507563986,123
91.1415698476,20.5126956509,2.26213539084,3.21008510209,91.1415698476,20.5126956509,1.31687578843,1.27335592582,89
85.7816451521,27.5067574953,1.66346593484,1.91463880088,85.7816451521,27.5067574953,1.94204703805,2.40145758519,0
86.792977735,24.4801564312,1.69884275077,1.80343058729,86.792977735,24.4801564312,2.02071491878,2.41667240592,102
91.2743395668,21.4604276554,1.48914848112,1.71961332086,91.2743395668,21.4604276554,1.62928410501,2.00904305462,107
89.0784295595,23.7669031897,1.55967860134,1.766166377,89.0784295595,23.7669031897,1.79206230659,2.23540373813,0
83.7657522247,29.5467711362,1.73421014676,2.04574722783,83.7657522247,29.5467711362,1.87031787383,2.25437477843,0
89.9501637571,22.623334439,2.11043121794,2.83343333423,89.9501637571,22.623334439,1.40046923631,1.41874021168,95
92.2234678824,20.2711868641,1.62379657105,2.10036002554,92.2234678824,20.2711868641,1.35097501249,1.43943715234,16
93.5902619386,17.8004578434,1.52683215629,2.00626909137,93.5902619386,17.8004578434,1.38573433168,1.52699070655,112
91.9330004925,20.4429392521,1.50783330098,1.79943676247,91.9330004925,20.4429392521,1.55411729241,1.8695923894,113
93.1502219736,18.1988352986,1.58781893552,2.11746879302,93.1502219736,18.1988352986,1.44059755738,1.64969243036,112
91.9093980471,19.8198607487,2.01259219032,2.82571597675,91.9093980471,19.8198607487,1.32443648766,1.27721853211,66
90.6715627402,22.6835203958,2.17219231012,3.14553424871,90.6715627402,22.6835203958,1.25778078884,1.12812854519,93
91.8435809427,18.541303404,1.71246775852,2.22320467846,91.8435809427,18.541303404,1.61333229887,1.8849587916,124
87.8012884333,24.8784378897,1.59947637628,1.80800980072,87.8012884333,24.8784378897,2.00598576881,2.54625694491,0
91.3589675598,19.2956890726,2.28223979551,3.27731715169,91.3589675598,19.2956890726,1.40182528033,1.43668730817,88
93.7817160209,16.8281223589,1.86967562475,2.75905881958,93.7817160209,16.8281223589,1.31362755875,1.3076693799,62
88.3271368179,23.8108938668,2.54614377013,3.53071612817,88.3271368179,23.8108938668,1.47386732506,1.52731332607,118
87.1306628707,26.4274839888,1.86868987015,2.32853038537,87.1306628707,26.4274839888,1.53011364162,1.66428009875,108
91.17019946,20.4415702913,2.1790586006,3.06263241192,91.17019946,20.4415702913,1.33533988604,1.30166868203,89
86.2960261549,27.2911066242,1.5815574161,1.78451277884,86.2960261549,27.2911066242,1.88342883314,2.33520373137,0
88.9144175406,21.2801783027,2.0672102146,2.56248335384,88.9144175406,21.2801783027,1.92309190277,2.24320440015,85
90.1451546304,22.9308163173,1.95684932349,2.64917053695,90.1451546304,22.9308163173,1.43437139764,1.54559692163,95
92.2505967282,20.3458395681,1.65361417141,2.18701374107,92.2505967282,20.3458395681,1.33452636371,1.41366199358,16
91.1931995971,19.7571514625,2.01694642037,2.72364864217,91.1931995971,19.7571514625,1.55721758556,1.79904268918,60
90.9911363721,19.567757248,2.17460877115,2.97884011666,90.9911363721,19.567757248,1.56633366636,1.81380275929,60
87.8101030678,25.3540079397,2.2376211987,3.01664502568,87.8101030678,25.3540079397,1.35270456676,1.31998297133,19
92.8518901233,18.7582164565,1.60443570719,2.14301500598,92.8518901233,18.7582164565,1.37970910664,1.45484546246,94
90.6213929654,20.4004344065,2.40862093426,3.32720358663,90.6213929654,20.4004344065,1.41586304992,1.38806779593,87
93.3667148476,17.0636464869,1.68109422128,2.23417873406,93.3667148476,17.0636464869,1.43277792301,1.5805222217,114
94.2546653694,16.3300965962,1.38888775448,1.5369287402,94.2546653694,16.3300965962,1.46608914341,1.7243476872,110
85.9578792196,27.6974186006,1.65271844276,1.96674830287,85.9578792196,27.6974186006,1.85146017735,2.29510667975,0
90.4918508891,21.2471756923,2.0907794485,2.76274627485,90.4918508891,21.2471756923,1.39279605007,1.38668247836,18
86.3346638644,24.7370147927,2.3289433349,2.86472759982,86.3346638644,24.7370147927,1.65167295859,1.77185787098,59
89.8122427365,20.8480884017,1.95102265352,2.46076281584,89.8122427365,20.8480884017,1.72658657493,2.00089203795,109
92.4485574249,17.6074255576,1.87585490893,2.5519293323,92.4485574249,17.6074255576,1.52653065307,1.72582881368,64
89.285221094,22.4512909406,1.69360033414,2.02054477711,89.285221094,22.4512909406,1.68952532744,1.97710880243,354
87.7596433266,24.6789246507,1.69191605918,1.93851710687,87.7596433266,24.6789246507,1.77839231179,2.08327088483,342
91.1522871643,20.9989883017,2.0976441267,2.93778168107,91.1522871643,20.9989883017,1.33422434332,1.33025827212,352
89.3976094495,23.9553502046,2.08670565762,2.8273115857,89.3976094495,23.9553502046,1.31771450702,1.25731344599,344
92.1802487031,18.4036859912,1.88011491183,2.6349158079,92.1802487031,18.4036859912,1.55678920453,1.74457577291,334
89.8670660259,21.7248382577,2.88963583928,4.1337205244,89.8670660259,21.7248382577,1.2604580569,1.00424744604,345
91.3617576319,19.630494886,1.96510884118,2.71602843259,91.3617576319,19.630494886,1.53617422346,1.68474486028,334
90.9101429833,20.9589953066,1.7134856047,2.15528615068,90.9101429833,20.9589953066,1.5926654294,1.84819178605,339
86.8973284876,24.6412518897,1.94298870488,2.32147138185,86.8973284876,24.6412518897,1.64449127703,1.74235049848,347
91.1543720689,19.4418415444,1.80136505846,2.17154931414,91.1543720689,19.4418415444,1.69642940979,1.96576879371,349
91.1812866286,18.8325310275,2.05205805629,2.74729891666,91.1812866286,18.8325310275,1.69264955059,2.00557343416,343
85.9245356286,26.3755672536,2.15023185654,2.73493371858,85.9245356286,26.3755672536,1.7655092067,2.05094808659,355
90.2435009266,23.7851907987,2.04497711283,2.87344693312,90.2435009266,23.7851907987,1.24193599934,1.12870140831,332
90.1588952952,22.4814935639,1.68253470185,2.10935345305,90.1588952952,22.4814935639,1.49716489905,1.6663492435,333
91.6357127847,21.0520999865,1.99590706403,2.821977413,91.6357127847,21.0520999865,1.26889990303,1.2084193181,341
88.7084384422,24.3638771059,1.87700431377,2.41557107969,88.7084384422,24.3638771059,1.62116817441,1.92167040458,355
87.315454555,24.4383085135,2.11746480503,2.6753182483,87.315454555,24.4383085135,1.68853985877,1.91915569817,340
89.477713607,22.7071695436,1.71562720377,2.02592231768,89.477713607,22.7071695436,1.65355835058,1.91381919441,330
92.6084652976,18.5631146343,2.08638650647,3.01475423275,92.6084652976,18.5631146343,1.35400648519,1.36414198564,350
90.2762054332,21.2425454599,1.86005149136,2.40718191515,90.2762054332,21.2425454599,1.6204377864,1.86311529197,339
92.2580795648,19.6869284172,1.96657081069,2.79392016417,92.2580795648,19.6869284172,1.30421819638,1.30018533383,352
86.1805160576,27.0022358344,1.7303080192,2.0412055305,86.1805160576,27.0022358344,1.74387823715,2.03470968203,342
88.4456594311,23.64588041,1.63651803973,1.90163114135,88.4456594311,23.64588041,1.79104457688,2.1713995362,351
