@RELATION GSCM_2
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
98452.0,33831.0,977277.0,108649.0,23902.0,986744.0,108250.0,24497.0,985687.0,113524.0,19273.0,991619.0,10
86388.0,39660.0,1078856.0,93595.0,32531.0,1085502.0,89708.0,36429.0,1081131.0,104570.0,21640.0,1096477.0,9
198976.0,39380.0,1215451.0,209915.0,28643.0,1225423.0,195852.0,42804.0,1210508.0,207277.0,31439.0,1222785.0,0
116926.0,61320.0,2617947.0,122373.0,55965.0,2623215.0,118650.0,59743.0,2619351.0,151769.0,26662.0,2652611.0,8
125869.0,42241.0,928127.0,140749.0,27468.0,942037.0,139455.0,28820.0,939823.0,143224.0,25106.0,944512.0,5
191623.0,36508.0,1241665.0,201684.0,26654.0,1250586.0,186550.0,41870.0,1234457.0,198155.0,30364.0,1247057.0,0
112102.0,37495.0,1050122.0,121887.0,27913.0,1059095.0,120801.0,29090.0,1057314.0,129084.0,20874.0,1066292.0,10
166069.0,60452.0,2513382.0,185851.0,40924.0,2532845.0,177411.0,49556.0,2524165.0,188000.0,38990.0,2534994.0,7
64710.0,58459.0,1611090.0,83437.0,40038.0,1629588.0,92446.0,31200.0,1638510.0,95512.0,28147.0,1641663.0,11
126303.0,64229.0,3267647.0,138525.0,52119.0,3280827.0,140234.0,50500.0,3283156.0,161825.0,28934.0,3304126.0,12
163403.0,31441.0,1101225.0,172047.0,22950.0,1108858.0,160055.0,35041.0,1095915.0,169658.0,25468.0,1106469.0,0
64775.0,52262.0,1504042.0,82799.0,34612.0,1521653.0,90654.0,27041.0,1529193.0,91009.0,26711.0,1529863.0,11
143642.0,72655.0,2948340.0,157024.0,59466.0,2961481.0,158350.0,58286.0,2962614.0,185596.0,31074.0,2990053.0,12
184127.0,35423.0,1087468.0,193618.0,26111.0,1096033.0,177958.0,41880.0,1079534.0,190045.0,29851.0,1092460.0,0
124390.0,47366.0,1415777.0,139127.0,32844.0,1429608.0,129183.0,42933.0,1418842.0,139153.0,33014.0,1429634.0,0
554477.0,54145.0,2340285.0,560850.0,47925.0,2346574.0,554985.0,53891.0,2340692.0,586765.0,22108.0,2372489.0,13
171624.0,33871.0,1121411.0,180154.0,25562.0,1128771.0,165478.0,40399.0,1112996.0,177262.0,28639.0,1125880.0,0
141280.0,49307.0,1567179.0,146160.0,44540.0,1571734.0,145255.0,45508.0,1570555.0,171370.0,19438.0,1596944.0,14
547320.0,51253.0,2458057.0,553244.0,45461.0,2463844.0,547978.0,50820.0,2458488.0,577916.0,20914.0,2488516.0,13
147422.0,29491.0,838221.0,155588.0,21464.0,845348.0,143195.0,33911.0,832006.0,152456.0,24757.0,842215.0,0
167860.0,62261.0,2208536.0,175533.0,54672.0,2216137.0,176551.0,53708.0,2217116.0,206346.0,23942.0,2246950.0,14
576358.0,54697.0,2639463.0,584047.0,47117.0,2647210.0,579450.0,51750.0,2642752.0,609524.0,21754.0,2672687.0,13
152241.0,28993.0,959746.0,159831.0,21504.0,966437.0,147823.0,33541.0,953618.0,157345.0,24114.0,963951.0,0
163986.0,29982.0,1056460.0,171858.0,22299.0,1063345.0,158383.0,35900.0,1048959.0,168804.0,25521.0,1060291.0,0
130774.0,24275.0,764221.0,135935.0,19237.0,768407.0,125308.0,29933.0,756864.0,134610.0,20691.0,767082.0,0
57119.0,32214.0,843770.0,70991.0,18541.0,857301.0,70469.0,19212.0,856490.0,68251.0,21486.0,854561.0,1
135229.0,49974.0,1957794.0,147981.0,37420.0,1970460.0,146165.0,39384.0,1968617.0,158126.0,27480.0,1980605.0,16
131437.0,25088.0,893051.0,137532.0,19161.0,898173.0,126243.0,30550.0,885988.0,135406.0,21459.0,896047.0,0
147849.0,28471.0,977916.0,154485.0,21944.0,983623.0,142191.0,34312.0,970438.0,152600.0,23949.0,981738.0,0
147440.0,51716.0,1189272.0,159179.0,40102.0,1200339.0,162563.0,36794.0,1203108.0,177095.0,22313.0,1218255.0,17
134706.0,25945.0,762529.0,141131.0,19697.0,767854.0,129998.0,30948.0,755700.0,139112.0,21915.0,765835.0,0
151421.0,55179.0,2356444.0,165086.0,41695.0,2370057.0,163418.0,43484.0,2368398.0,176621.0,30345.0,2381592.0,16
142654.0,26446.0,873257.0,148958.0,20306.0,878532.0,137085.0,32252.0,865723.0,146710.0,22699.0,876284.0,0
153088.0,29870.0,935125.0,160606.0,22513.0,941692.0,147252.0,35949.0,927472.0,157651.0,25619.0,938737.0,0
151992.0,55475.0,2374353.0,165693.0,42036.0,2388118.0,164953.0,42969.0,2387515.0,178944.0,29011.0,2401369.0,16
132719.0,25830.0,801715.0,139173.0,19501.0,807150.0,128092.0,30663.0,795110.0,137161.0,21634.0,805138.0,0
61989.0,31720.0,819732.0,69941.0,23815.0,826952.0,73333.0,20433.0,829651.0,80161.0,13660.0,837172.0,18
115195.0,21292.0,672209.0,119703.0,16902.0,675588.0,109034.0,27654.0,663831.0,117629.0,19111.0,673515.0,0
91402.0,49124.0,1319479.0,103763.0,36923.0,1331503.0,109005.0,31796.0,1336455.0,119603.0,21236.0,1347343.0,18
173420.0,35400.0,1114276.0,183301.0,25654.0,1123105.0,168174.0,40873.0,1106982.0,179663.0,29420.0,1119467.0,0
163313.0,50722.0,1725277.0,169431.0,44722.0,1731073.0,167250.0,46957.0,1728640.0,191314.0,22959.0,1752956.0,19
165157.0,30522.0,1058358.0,172295.0,23642.0,1064481.0,158213.0,37859.0,1049512.0,169731.0,26432.0,1061917.0,0
148542.0,41629.0,1199579.0,152009.0,38217.0,1202361.0,149164.0,41036.0,1198920.0,172454.0,17869.0,1222806.0,19
138219.0,28173.0,966292.0,145630.0,20974.0,972729.0,133406.0,33332.0,959639.0,143127.0,23674.0,970226.0,0
171682.0,48976.0,1486175.0,176508.0,44302.0,1490390.0,173230.0,47693.0,1486551.0,198511.0,22472.0,1512393.0,19
167650.0,33151.0,1183133.0,176623.0,24342.0,1191252.0,162375.0,38675.0,1176250.0,173219.0,27923.0,1187848.0,0
154137.0,29560.0,1082209.0,161716.0,22118.0,1088714.0,146937.0,36991.0,1072912.0,157835.0,26130.0,1084833.0,0
102679.0,40678.0,1171209.0,115752.0,27750.0,1183372.0,108542.0,35063.0,1175295.0,116027.0,27611.0,1183648.0,0
67406.0,32861.0,956360.0,72514.0,27850.0,960564.0,69594.0,30840.0,956767.0,82575.0,17918.0,970625.0,25
53698.0,26026.0,792218.0,57218.0,22549.0,794850.0,54634.0,25151.0,791403.0,65818.0,14031.0,803450.0,25
62078.0,30979.0,966574.0,65921.0,27199.0,969516.0,62644.0,30515.0,965363.0,76215.0,16984.0,979810.0,25
83289.0,39560.0,1184476.0,88583.0,34278.0,1189154.0,84054.0,38786.0,1184040.0,100793.0,22133.0,1201364.0,25
54707.0,27597.0,791784.0,58165.0,24209.0,794309.0,55072.0,27319.0,790337.0,67185.0,15251.0,803329.0,25
145181.0,51600.0,1402292.0,154139.0,42731.0,1410728.0,150667.0,46226.0,1406808.0,171151.0,25836.0,1427740.0,26
104668.0,37163.0,1049053.0,111039.0,30889.0,1054573.0,107785.0,34179.0,1050535.0,122604.0,19428.0,1066137.0,26
87345.0,32459.0,973256.0,93629.0,26282.0,978757.0,92157.0,27802.0,976567.0,103997.0,16028.0,989125.0,26
120609.0,43150.0,1100451.0,128543.0,35319.0,1107661.0,125920.0,37980.0,1104389.0,141971.0,22004.0,1121089.0,26
117850.0,45294.0,1201652.0,125988.0,37251.0,1209192.0,123419.0,39870.0,1206073.0,140376.0,22974.0,1223580.0,26
85697.0,33326.0,1336396.0,92336.0,26763.0,1342719.0,90527.0,28617.0,1340626.0,101542.0,17636.0,1351925.0,37
115562.0,42424.0,1520477.0,123828.0,34293.0,1528150.0,121281.0,36917.0,1525076.0,135694.0,22534.0,1540016.0,37
125982.0,45835.0,1761700.0,133810.0,38145.0,1769119.0,130414.0,41635.0,1765366.0,147901.0,24180.0,1783210.0,37
51003.0,18871.0,800746.0,53761.0,16169.0,802679.0,51498.0,18436.0,799650.0,59399.0,10597.0,808317.0,37
112102.0,40423.0,1740691.0,118657.0,33953.0,1746889.0,114946.0,37704.0,1742871.0,130879.0,21819.0,1759111.0,37
101374.0,20498.0,774413.0,106565.0,15446.0,778657.0,96793.0,25285.0,768015.0,104418.0,17744.0,776510.0,0
107451.0,21836.0,738951.0,112924.0,16437.0,743423.0,101511.0,27865.0,731080.0,109787.0,19684.0,740286.0,0
140383.0,27551.0,964578.0,146795.0,21322.0,970025.0,132043.0,36171.0,954402.0,142881.0,25416.0,966111.0,0
124129.0,25138.0,740346.0,129937.0,19415.0,745178.0,116225.0,33167.0,730541.0,126334.0,23138.0,741575.0,0
40283.0,7911.0,288678.0,42301.0,5905.0,289555.0,38058.0,10125.0,284216.0,40938.0,7305.0,288192.0,0
110012.0,35722.0,1417423.0,122316.0,23503.0,1428814.0,117527.0,28333.0,1423162.0,122741.0,23157.0,1429240.0,58
127250.0,40404.0,1463026.0,141125.0,26635.0,1476039.0,134503.0,33319.0,1468615.0,141470.0,26398.0,1476384.0,58
190403.0,64281.0,2239201.0,213662.0,41197.0,2261777.0,205681.0,49300.0,2253287.0,213932.0,41086.0,2262048.0,58
155412.0,53610.0,2046960.0,175180.0,33924.0,2065986.0,167282.0,41856.0,2057398.0,174182.0,35007.0,2064988.0,58
119910.0,55846.0,1097475.0,135505.0,40328.0,1112370.0,139961.0,35916.0,1116171.0,148988.0,26968.0,1125853.0,59
122450.0,56833.0,1029678.0,138332.0,41077.0,1044833.0,143139.0,36326.0,1048986.0,152500.0,27041.0,1059001.0,59
116570.0,52379.0,1034726.0,131194.0,37842.0,1048603.0,135900.0,33173.0,1052620.0,144431.0,24697.0,1061840.0,59
94473.0,45013.0,881057.0,106531.0,32991.0,892138.0,110241.0,29250.0,894942.0,118372.0,21222.0,903979.0,59
75666.0,38903.0,1097076.0,83015.0,31642.0,1103961.0,79515.0,35177.0,1100057.0,93613.0,21152.0,1114559.0,60
80526.0,39418.0,1176788.0,89066.0,31002.0,1184696.0,85944.0,34205.0,1180985.0,97950.0,22239.0,1193580.0,60
86529.0,41432.0,1098840.0,95829.0,32250.0,1107529.0,93634.0,34512.0,1104778.0,105600.0,22591.0,1117300.0,60
63313.0,32532.0,910753.0,69358.0,26612.0,916070.0,66607.0,29451.0,912629.0,78353.0,17728.0,925065.0,60
118452.0,46125.0,1576977.0,129352.0,35358.0,1587341.0,130066.0,34736.0,1587566.0,141860.0,22980.0,1599849.0,61
89085.0,37403.0,1182151.0,97817.0,28799.0,1190351.0,98834.0,27825.0,1190923.0,108092.0,18628.0,1200626.0,61
82700.0,34136.0,1066220.0,90381.0,26489.0,1073505.0,91557.0,25300.0,1074332.0,100320.0,16600.0,1083443.0,61
101720.0,39694.0,1298575.0,109092.0,32426.0,1305640.0,109621.0,31965.0,1305901.0,123058.0,18571.0,1319606.0,61
79127.0,40749.0,1743311.0,84436.0,35697.0,1748089.0,82294.0,38042.0,1745477.0,98928.0,21445.0,1762581.0,62
75831.0,39503.0,1567085.0,83087.0,32467.0,1573771.0,81684.0,33999.0,1571893.0,93848.0,21902.0,1584532.0,62
86814.0,44054.0,1808767.0,94416.0,36578.0,1816424.0,91343.0,39745.0,1813441.0,105295.0,25826.0,1827303.0,62
97670.0,39353.0,1237981.0,107559.0,29586.0,1247416.0,104369.0,32811.0,1243867.0,112845.0,24473.0,1252703.0,63
101129.0,41106.0,1537623.0,111470.0,30862.0,1547515.0,107474.0,34895.0,1543132.0,116244.0,26193.0,1552289.0,63
102350.0,42046.0,1369062.0,113258.0,31246.0,1379679.0,109965.0,34585.0,1376163.0,118299.0,26322.0,1384720.0,63
90821.0,56750.0,1704388.0,106750.0,40898.0,1719973.0,106220.0,41471.0,1719144.0,115364.0,32382.0,1728587.0,64
72620.0,44995.0,1360746.0,84968.0,32787.0,1372596.0,84697.0,33172.0,1371861.0,92722.0,25195.0,1380350.0,64
84329.0,55332.0,1790817.0,101218.0,38647.0,1807282.0,101620.0,38387.0,1807323.0,108663.0,31380.0,1814727.0,64
67790.0,44349.0,1399151.0,80409.0,31843.0,1411238.0,81482.0,30833.0,1411831.0,88393.0,23979.0,1419222.0,64
90946.0,19014.0,605983.0,95839.0,14149.0,609981.0,86083.0,23862.0,599415.0,92830.0,17228.0,606972.0,0
82466.0,47682.0,1479628.0,96195.0,34066.0,1492402.0,88910.0,41418.0,1484213.0,96496.0,33911.0,1492703.0,65
67339.0,36731.0,1046925.0,77971.0,26290.0,1056591.0,71828.0,32558.0,1049550.0,77527.0,26908.0,1056148.0,65
86487.0,20458.0,749203.0,92353.0,14670.0,754170.0,81588.0,25458.0,742563.0,88654.0,18450.0,750472.0,0
104511.0,24266.0,801061.0,110041.0,18845.0,805610.0,96730.0,32210.0,791379.0,106731.0,22294.0,802300.0,0
82269.0,18844.0,645364.0,86607.0,14590.0,648659.0,75733.0,25511.0,636785.0,83407.0,17884.0,645460.0,0
111541.0,24972.0,828988.0,118063.0,18608.0,834546.0,104300.0,32477.0,819881.0,113422.0,23390.0,829905.0,0
94398.0,21731.0,739357.0,99143.0,17022.0,743098.0,86472.0,29670.0,729493.0,95827.0,20445.0,739782.0,0
114564.0,27742.0,990938.0,121912.0,20520.0,997400.0,107025.0,35473.0,981691.0,117037.0,25531.0,992525.0,0
120570.0,28482.0,971599.0,128468.0,20732.0,978472.0,113790.0,35494.0,962838.0,123494.0,25834.0,973498.0,0
114561.0,27018.0,863946.0,121386.0,20315.0,869818.0,106656.0,35119.0,854189.0,117043.0,24799.0,865476.0,0
110020.0,27014.0,932239.0,117447.0,19717.0,938766.0,102851.0,34376.0,923342.0,112480.0,24824.0,933800.0,0
76467.0,19859.0,704961.0,81446.0,14994.0,708885.0,70193.0,26301.0,696650.0,77780.0,18767.0,705220.0,0
88662.0,21862.0,932890.0,94599.0,16081.0,937771.0,83904.0,26875.0,926086.0,91536.0,19288.0,934708.0,0
106077.0,25260.0,824621.0,112494.0,18958.0,830165.0,99666.0,31858.0,816509.0,108741.0,22827.0,826411.0,0
119589.0,28370.0,880369.0,128398.0,19699.0,888307.0,115440.0,32734.0,874543.0,123604.0,24622.0,883513.0,0
99052.0,24818.0,865351.0,106384.0,17633.0,871643.0,94318.0,29808.0,858579.0,102348.0,21816.0,867607.0,0
106442.0,27066.0,851495.0,114068.0,19544.0,858107.0,101061.0,32593.0,844164.0,109802.0,23916.0,853842.0,0
124919.0,32261.0,957242.0,134466.0,22827.0,965968.0,118842.0,38512.0,949580.0,128918.0,28490.0,960421.0,0
121694.0,30812.0,1035906.0,130961.0,21684.0,1044097.0,114655.0,38068.0,1026786.0,124368.0,28405.0,1037504.0,0
99629.0,26030.0,816596.0,107621.0,18167.0,823723.0,93678.0,32178.0,808988.0,101786.0,24118.0,817888.0,0
96494.0,24780.0,827703.0,103853.0,17584.0,834113.0,91003.0,30528.0,820395.0,99211.0,22357.0,829471.0,0
80008.0,20047.0,634710.0,85701.0,14439.0,639323.0,74668.0,25514.0,627263.0,81703.0,18519.0,635325.0,0
88988.0,22310.0,801222.0,94687.0,16722.0,805880.0,81840.0,29621.0,792064.0,90378.0,21170.0,801571.0,0
103140.0,26747.0,935277.0,110536.0,19456.0,941662.0,95777.0,34270.0,926020.0,105085.0,25005.0,936211.0,0
97940.0,23259.0,949910.0,103031.0,18296.0,954088.0,90618.0,30782.0,940823.0,99799.0,21679.0,950856.0,0
79673.0,18650.0,707083.0,84360.0,14047.0,710587.0,75150.0,23277.0,700276.0,82122.0,16405.0,708349.0,0
94338.0,45389.0,1268496.0,103808.0,36021.0,1277745.0,106542.0,33360.0,1280293.0,119499.0,20436.0,1293436.0,66
99522.0,45997.0,1569084.0,108061.0,37583.0,1577572.0,109231.0,36489.0,1578745.0,125432.0,20363.0,1594943.0,66
96215.0,32796.0,903250.0,99226.0,29794.0,905470.0,96856.0,32152.0,902333.0,114391.0,14679.0,920635.0,81
111277.0,47664.0,1720654.0,124008.0,35053.0,1732725.0,117684.0,41468.0,1725793.0,128781.0,30389.0,1737498.0,84
35271.0,16537.0,383848.0,39434.0,12380.0,387084.0,36243.0,15554.0,382989.0,40188.0,11669.0,387838.0,85
115938.0,53901.0,1974217.0,126848.0,43185.0,1984692.0,118445.0,51722.0,1975914.0,136937.0,33292.0,1994781.0,84
49086.0,19978.0,584744.0,53199.0,16039.0,587883.0,48097.0,21238.0,581887.0,54655.0,14743.0,589339.0,85
41718.0,17838.0,525626.0,45396.0,14249.0,528282.0,41178.0,18519.0,523092.0,47014.0,12736.0,529900.0,85
42678.0,19173.0,533921.0,47123.0,14826.0,537275.0,43194.0,18815.0,532293.0,48639.0,13415.0,538791.0,85
26323.0,11469.0,324086.0,29148.0,8659.0,325803.0,26825.0,10941.0,322430.0,29862.0,7994.0,326517.0,85
44821.0,21805.0,524924.0,47531.0,19205.0,526867.0,46268.0,20525.0,524895.0,56399.0,10444.0,535735.0,87
52709.0,23962.0,663496.0,55340.0,21424.0,665354.0,54080.0,22726.0,663375.0,66035.0,10818.0,676049.0,87
51017.0,24849.0,687333.0,54135.0,21851.0,689811.0,53360.0,22712.0,688432.0,64865.0,11243.0,700541.0,87
94829.0,60705.0,1534760.0,109202.0,46503.0,1548658.0,115142.0,40682.0,1554176.0,130991.0,24919.0,1570447.0,88
87383.0,60628.0,1564378.0,102530.0,45703.0,1579099.0,109257.0,39132.0,1585467.0,123043.0,25385.0,1599612.0,88
85877.0,44863.0,1208872.0,96328.0,34474.0,1218804.0,100667.0,30151.0,1222676.0,113491.0,17391.0,1235967.0,88
105065.0,46565.0,1474923.0,112207.0,39487.0,1481627.0,111752.0,39965.0,1480780.0,131908.0,19860.0,1501328.0,89
69866.0,33053.0,977629.0,74879.0,28100.0,981749.0,74876.0,28122.0,980899.0,89581.0,13459.0,996451.0,89
134137.0,57408.0,1868778.0,141065.0,50564.0,1875306.0,138933.0,52744.0,1872813.0,168434.0,23304.0,1902675.0,89
57158.0,34868.0,1158402.0,65449.0,26643.0,1165982.0,64180.0,27957.0,1164024.0,72102.0,20088.0,1172635.0,90
65138.0,40308.0,1132405.0,73863.0,31698.0,1140377.0,73441.0,32205.0,1139241.0,83613.0,22070.0,1150127.0,90
74144.0,37866.0,1023565.0,85413.0,26738.0,1034181.0,85293.0,26934.0,1033473.0,90107.0,22184.0,1038875.0,90
204900.0,73407.0,1626590.0,222517.0,55971.0,1643733.0,229199.0,49413.0,1649998.0,248120.0,30528.0,1669336.0,17
182521.0,64409.0,1393794.0,197239.0,49812.0,1408071.0,202855.0,44274.0,1413292.0,220532.0,26648.0,1431364.0,17
62121.0,29864.0,849971.0,70622.0,21536.0,857726.0,65766.0,26529.0,852164.0,71886.0,20452.0,858990.0,91
61360.0,33429.0,866241.0,74136.0,20873.0,878224.0,66699.0,28443.0,870082.0,70297.0,24907.0,874386.0,91
128367.0,36164.0,1142732.0,137123.0,27506.0,1150529.0,130550.0,34132.0,1143044.0,140407.0,24328.0,1153813.0,92
145585.0,42636.0,1554542.0,155466.0,32880.0,1563695.0,147091.0,41323.0,1554652.0,159183.0,29301.0,1567412.0,92
140572.0,42491.0,1677842.0,147903.0,35337.0,1684394.0,141154.0,42190.0,1676944.0,156605.0,26792.0,1693095.0,92
115540.0,33287.0,1366874.0,116325.0,32533.0,1367188.0,112525.0,36315.0,1362970.0,135730.0,13192.0,1386593.0,93
128112.0,37592.0,1395338.0,128431.0,37309.0,1395302.0,123938.0,41811.0,1390481.0,151025.0,14765.0,1417896.0,93
150231.0,40080.0,1487795.0,150136.0,40231.0,1487246.0,144624.0,45768.0,1481315.0,174550.0,15891.0,1511660.0,93
113109.0,58000.0,2104093.0,133460.0,38062.0,2124135.0,138360.0,33515.0,2128796.0,140623.0,31280.0,2131298.0,94
107826.0,54464.0,1608081.0,127654.0,34801.0,1627753.0,131563.0,30999.0,1631564.0,132686.0,29923.0,1632785.0,94
96507.0,47319.0,1212057.0,114421.0,29730.0,1229519.0,118433.0,25939.0,1233191.0,118034.0,26374.0,1233132.0,94
110988.0,34965.0,1278935.0,117091.0,29077.0,1284320.0,114001.0,32334.0,1280564.0,127683.0,18680.0,1294912.0,95
125265.0,36191.0,1385159.0,126189.0,35354.0,1385385.0,118825.0,42763.0,1377367.0,142364.0,19272.0,1401560.0,95
83734.0,27653.0,509213.0,93543.0,17906.0,518107.0,92289.0,19197.0,515964.0,93479.0,18064.0,518043.0,102
82051.0,30287.0,682228.0,93425.0,19105.0,692517.0,86961.0,25681.0,685049.0,88869.0,23826.0,687961.0,102
71506.0,17838.0,639940.0,74661.0,14709.0,642149.0,66124.0,23236.0,632706.0,73239.0,16185.0,640727.0,107
112254.0,29045.0,1426585.0,118443.0,23012.0,1432064.0,104544.0,37013.0,1417512.0,115462.0,26132.0,1429084.0,107
113168.0,29515.0,1382975.0,119759.0,23004.0,1388766.0,106526.0,36275.0,1374830.0,116569.0,26314.0,1385576.0,107
99260.0,24299.0,1101314.0,103951.0,19644.0,1105273.0,91576.0,32018.0,1092210.0,101118.0,22541.0,1102440.0,107
90495.0,34420.0,892647.0,101506.0,23554.0,902975.0,102790.0,22370.0,903625.0,106326.0,18891.0,907795.0,108
79219.0,28285.0,754317.0,88711.0,18917.0,763096.0,90349.0,17367.0,764058.0,92335.0,15432.0,766720.0,108
92530.0,29349.0,756017.0,101722.0,20242.0,764640.0,103034.0,18964.0,765440.0,106411.0,15656.0,769329.0,108
84497.0,26492.0,644936.0,92505.0,18540.0,652333.0,93109.0,17929.0,652394.0,96536.0,14591.0,656364.0,108
62993.0,32681.0,786160.0,72600.0,23174.0,794875.0,71633.0,24182.0,793079.0,75856.0,20000.0,798131.0,109
74613.0,36049.0,971057.0,84858.0,25995.0,980501.0,84052.0,26936.0,978953.0,89052.0,21961.0,984695.0,109
63608.0,32430.0,853689.0,73032.0,23207.0,862292.0,70805.0,25575.0,859306.0,75562.0,20877.0,864822.0,109
51227.0,27777.0,687702.0,60822.0,18331.0,696377.0,60327.0,18938.0,695017.0,61407.0,17905.0,696962.0,109
68015.0,37446.0,1665898.0,82117.0,23422.0,1679908.0,79553.0,26017.0,1677304.0,80043.0,25569.0,1677834.0,110
88982.0,49125.0,2139035.0,108094.0,30102.0,2158242.0,105115.0,33095.0,2155440.0,104683.0,33620.0,2154831.0,110
76318.0,40186.0,1957865.0,91105.0,25513.0,1972551.0,88585.0,28104.0,1969999.0,89718.0,27004.0,1971164.0,110
66363.0,41576.0,1901026.0,82987.0,25112.0,1917418.0,81785.0,26424.0,1916036.0,80780.0,27466.0,1915211.0,110
108407.0,47918.0,1026284.0,122094.0,34326.0,1038944.0,114064.0,42382.0,1029962.0,125563.0,30973.0,1042413.0,111
