@RELATION Gabor_4
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
0.208061,196.397,0.190207,209.806,-0.0675031,151.275,-0.062698,131.563,3
0.0565796,201.321,0.13353,209.592,0.0391389,142.366,-0.0362494,123.353,3
-0.0629205,144.164,0.148394,167.786,-0.126796,105.951,0.0279619,88.3422,3
0.00599169,162.431,0.096704,185.374,0.0516051,130.293,0.0414276,103.089,3
-0.159127,185.849,0.121641,188.351,-0.153072,115.003,0.0412874,100.327,3
0.111079,196.273,0.112621,226.156,-0.12612,137.35,0.0183876,116.247,3
-0.236866,152.084,0.163607,129.054,-0.180368,178.942,0.0565765,149.892,0
-0.128949,135.716,0.0983416,134.286,-0.0849113,180.056,-0.0278627,141.818,0
-0.224016,154.891,0.0960789,124.664,-0.217771,164.244,-0.0385785,163.696,0
-0.0939703,155.923,0.142965,132.02,-0.104229,164.412,-0.0334048,149.21,0
-0.121918,162.331,0.0903332,138.042,-0.125579,166.463,-0.0573645,130.109,0
-0.354023,170.704,0.113833,140.095,-0.219735,169.953,0.0434358,158.058,0
-0.18648,132.244,0.116245,111.624,-0.166736,138.182,-0.0086834,138.507,0
-0.243111,135.75,0.0792521,127.43,-0.0259184,176.209,-0.0479479,138.671,0
-0.000940199,125.496,0.106908,122.207,-0.100164,159.24,-0.0316265,137.73,0
-0.135255,146.652,0.10782,179.429,-0.142926,140.409,0.0470715,102.131,3
-0.0972361,172.324,0.0847815,182.648,-0.0039374,128.803,0.0237363,109.687,3
-0.253602,166.923,0.0863981,164.483,0.0102525,109.722,0.00545768,108.8,3
-0.229407,181.5,0.0999621,180.51,-0.150697,117.666,-0.023176,102.124,3
-0.133305,185.697,0.119111,223.736,-0.0351676,171.091,-0.00980559,129.413,3
0.180858,189.148,0.088639,160.558,-0.0587196,108.459,-0.0264314,111.15,3
0.0421776,190.771,0.135991,192.531,0.0100521,137.648,-0.0926472,120.2,3
0.00224522,156.428,0.113082,163.082,-0.070989,97.4475,-0.0397087,96.1924,3
-0.253302,175.265,0.144571,190.914,-0.230795,134.982,0.0738136,117.636,3
-0.0644806,182.872,0.117451,198.407,-0.21666,149.158,0.0252025,120.122,3
-0.311359,230.272,0.168647,192.129,-0.0596392,141.249,0.0695883,140.761,3
-0.0623977,209.918,0.152442,182.208,-0.0809824,127.11,-0.00742897,132.408,3
-0.485814,145.717,0.0200877,107.76,-0.00356723,68.3454,-0.00810963,81.2199,5
-0.254729,174.109,0.0229606,118.979,-0.0758535,93.9585,-0.00107486,114.052,5
-0.506347,146.303,0.0965248,118.98,-0.0608083,92.4544,-0.0536289,101.178,5
-0.485809,201.493,0.0889651,138.922,-0.0803718,114.234,-0.0179273,138.909,5
-0.0105232,163.855,0.059891,121.08,0.0209996,89.9291,0.000386753,101.15,5
-0.227788,179.484,0.141708,123.71,-0.0567157,113.085,-0.031066,151.992,5
-0.170536,145.389,0.070509,129.918,-0.0200378,93.3438,-0.0370574,111.909,5
-0.357518,170.347,0.146151,132.52,-0.110339,107.682,0.0602685,125.098,5
-0.123728,166.99,0.0417072,145.498,-0.0606463,99.9841,-0.0285393,103.36,5
-0.18312,156.737,0.104864,144.977,-0.237257,95.1245,0.0151812,97.1219,5
-0.270918,181.551,0.119097,143.155,-0.0769155,98.1422,-0.053199,110.745,5
-0.400306,146.244,0.167756,132.105,-0.167924,163.36,0.00829642,140.028,0
-0.195313,147.458,0.14034,130.414,-0.179383,152.892,-0.0269684,151.99,0
-0.335103,193.305,0.106845,152.748,-0.101864,164.297,-0.0406087,170.74,0
-0.278944,131.406,0.156852,130.675,-0.152607,166.765,-0.0200283,154.58,0
-0.381888,134.039,0.0814156,132.537,-0.10724,166.691,-0.033031,145.46,0
-0.184447,125.328,0.141883,120.478,-0.137092,154.424,-0.00321016,138.217,0
-0.376223,145.738,0.0846006,132.839,-0.121157,168.78,0.00214965,155.884,0
-0.312802,151.088,0.128919,127.619,-0.141247,152.683,-0.0811298,148.585,0
0.188348,147.304,0.189836,128.123,-0.169192,169.182,-0.0892805,155.927,0
-0.0245638,127.031,0.129939,106.388,-0.0556182,112.907,-0.0212501,104.025,7
-0.144577,132.754,0.176352,127.731,0.0200253,112.751,-0.0906715,115.31,7
-0.165422,135.367,0.0720935,128.784,-0.0653137,113.024,-0.0275463,113.681,7
-0.0346796,128.297,0.0754902,111.083,0.0249818,95.1874,-0.0124948,107.84,7
-0.155861,114.054,0.074415,91.7173,-0.0122781,75.2335,-0.0221542,83.5105,7
-0.225197,144.663,0.131382,124.382,-0.0298156,104.231,-0.0798865,115.064,7
0.0861515,148.846,0.0992327,112.709,-0.0646076,99.5181,0.0451841,107.275,7
-0.0660717,142.848,0.0679712,114.444,0.0297975,98.7568,-0.0110998,107.927,7
0.0312677,146.511,0.0780543,121.68,-0.0537228,93.4585,-0.0560239,107.727,7
-0.403679,159.102,0.107319,150.966,-0.00806606,140.533,-0.0586301,133.433,7
-0.154978,120.192,0.0740486,104.203,-0.0329068,87.7604,-0.0290881,94.5255,7
-0.108573,139.749,0.0918862,123.544,-0.100117,98.5821,0.0100287,114.331,7
-0.338438,130.896,0.0336467,110.032,-0.0324722,99.6962,0.0217707,99.9906,7
-0.105815,155.821,0.0950978,137.016,-0.0783746,124.803,0.0125168,126.531,7
-0.299856,147.724,0.0875811,137.688,-0.0252857,114.008,-0.00169814,116.358,7
-0.0844539,107.15,0.0430702,95.0122,-0.0278487,85.068,-0.0258283,85.3353,7
-0.210045,171.917,0.105905,138.304,-0.133651,127.238,-0.0370994,128.605,7
-0.062238,141.036,0.102149,124.591,-0.151828,163.779,0.0494662,138.46,0
-0.527783,132.054,0.0971948,112.441,-0.192273,145.141,-0.0179785,129.204,0
-0.0618704,158.959,0.235,127.485,-0.260008,156.795,-0.106992,153.568,0
-0.253976,181.527,0.259921,146.858,-0.359939,170.884,-0.00528722,161.961,0
-0.195782,137.687,0.133071,129.525,-0.271387,169.308,-0.00617634,150.8,0
-0.436133,159.117,0.0870483,137.42,-0.108773,175.786,-0.00625666,160.111,0
-0.212131,167.906,0.151216,135.364,-0.112422,169.196,-0.0796768,151.927,0
-0.000333393,158.716,0.123199,228.979,-0.0931286,140.029,0.0382972,98.4993,8
0.0889108,158.962,0.103459,251.268,-0.244246,142.423,0.0388453,99.8138,8
-0.0666508,150.279,0.118336,238.967,-0.0199071,145.729,-0.0286183,100.88,8
-0.00063667,84.5165,0.159959,145.806,0.131786,79.6331,0.0776113,54.8347,8
-0.0782489,82.452,0.0233402,154.144,-0.0119518,70.0295,0.00147972,52.7383,8
-0.0636204,106.97,0.0383596,192.035,0.00597239,107.168,0.0278106,70.2027,8
0.0384113,137.922,0.135486,239.126,-0.0292944,132.427,0.0686627,91.1785,8
-0.010509,124.278,0.148458,224.47,0.0143449,130.232,-0.0214258,86.0834,8
0.048943,110.824,0.155551,206.427,-0.0171669,119.507,-0.0342335,76.5258,8
0.0179155,162.666,0.145418,247.999,0.11165,145.512,0.0414673,101.224,8
0.000546239,122.886,0.0613718,206.09,-0.0830234,106.84,-0.012691,74.2425,8
0.242201,157.177,0.169299,248.304,-0.186613,137.18,-0.0190236,99.2761,8
0.14572,153.257,0.145843,235.099,0.112182,136.346,0.0277047,91.2727,8
0.0542241,140.478,0.0532098,227.213,-0.252379,124.621,0.00752291,94.2231,8
0.0266658,134.533,0.121358,240.552,0.0480812,132.134,-0.0685311,92.2919,8
0.0397388,137.604,0.0840113,238.676,0.00529851,129.841,-0.033841,90.9032,8
0.0224213,117.696,0.0656175,189.113,-0.0145446,113.07,0.0452337,82.2643,8
-0.117802,178.147,0.160422,209.897,0.124599,164.373,-0.00946609,124.237,9
0.00131549,167.124,0.160968,219.764,-0.250636,162.968,-0.00112783,120.454,9
-0.162274,162.28,0.126862,219.666,-0.0502367,164.961,0.00973863,118.973,9
-0.213869,154.075,0.118666,205.986,-0.363801,151.209,-0.0116088,112.401,9
0.076994,133.281,0.106172,187.69,-0.0533996,141.048,0.0124785,107.623,9
-0.225172,156.697,0.187619,188.036,-0.237687,150.827,-0.0217962,117.019,9
-0.152272,138.803,0.119344,191.143,-0.134516,148.76,-0.042366,107.01,9
-0.254845,151.148,0.12137,131.099,-0.165817,162.711,-0.0559293,151.741,0
-0.224042,144.328,0.107414,140.782,-0.163319,169.079,-0.0521815,150.755,0
-0.313457,163.884,0.192217,132.539,-0.16454,155.412,-0.088289,167.005,0
-0.357402,153.251,0.181576,133.841,-0.0374415,169.674,-0.0984462,161.773,0
-0.303656,111.798,0.11734,100.271,-0.173708,138.098,0.040152,131.204,0
-0.279866,148.578,0.0762816,124.993,-0.114953,163.373,-0.0402538,152.071,0
-0.17168,138.273,0.117179,127.457,0.0173856,174.66,-0.00414744,152.4,0
-0.0878172,134.27,0.12222,113.139,-0.435235,154.209,0.0160523,128.808,0
-0.238356,141.783,0.127038,129.165,-0.192853,168.384,-0.0602816,150.857,0
-0.0416589,220.362,0.157514,186.601,0.120262,156.649,-0.0534689,136.859,10
0.405702,240.477,0.28923,182.156,-0.233961,147.4,-0.0530048,134.025,10
-0.344952,220.392,0.234769,179.269,-0.226896,139.123,-0.063909,127.006,10
-0.0677373,225.379,0.169163,203.067,-0.327166,157.791,-0.00316984,144.6,10
-0.13112,226.217,0.252384,187.887,-0.174613,152.77,-0.0603661,141.278,10
0.0432003,193.487,0.187258,194.424,-0.147889,166.326,0.0651674,130.758,9
-0.183386,175.229,0.139266,200.415,0.0229049,156.304,0.00481917,122.947,9
-0.306676,189.252,0.137451,227.249,-0.121731,191.905,-0.0498883,145.571,9
-0.132846,181.401,0.155004,199.543,-0.234568,160.645,-0.000416086,122.904,9
0.000944561,168.399,0.124585,214.646,0.000486306,173.166,0.039022,123.415,9
0.00715015,169.59,0.135829,202.305,-0.206252,160.945,-0.0193733,121.702,9
-0.309151,186.58,0.170208,135.057,-0.182938,154.202,-0.0932995,155.637,0
-0.227216,145.23,0.197767,135.888,-0.13698,168.444,-0.102811,156.161,0
-0.0198897,158.871,0.136456,133.894,-0.0306449,162.919,-0.0244762,147.138,0
-0.268544,133.731,0.0713325,121.138,-0.234789,139.538,0.0368379,132.771,0
-0.269644,152.288,0.120436,134.284,-0.174324,167.467,-0.00140667,143.709,0
-0.36296,150.303,0.110883,134.394,-0.0845088,175.846,-0.0248734,155.393,0
-0.070893,150.106,0.141054,126.831,-0.128669,150.279,-0.0529884,144.793,0
-0.00827196,140.783,0.167323,124.473,-0.300331,164.32,0.0387629,144.05,0
-0.255473,144.885,0.103901,127.162,-0.266671,158.791,0.0162305,140.55,0
-0.171259,150.822,0.15591,130.295,-0.282207,178.238,-0.039971,140.815,0
0.0106184,129.934,0.0507586,202.337,-0.108358,112.74,0.0155975,77.1177,8
0.221887,165.046,0.194942,271.453,-0.0172005,150.077,-0.0195824,110.711,8
-0.092061,115.883,0.0634918,192.705,0.00735304,125.167,0.0237757,85.0977,8
0.0312338,112.701,0.0926527,186.992,-0.0642054,119.584,0.0319981,86.8233,8
-0.0320772,126.093,0.116474,216.514,0.0499516,128.798,0.0289091,89.9467,8
-0.0236543,117.66,0.0412896,183.343,-0.129245,93.2116,0.034782,68.9807,8
0.114737,104.437,0.109453,176.444,-0.128768,97.8815,-0.0128129,67.2418,8
-0.0897488,110.177,0.074153,193.607,-0.0969516,108.137,0.0475987,72.4407,8
0.00484003,80.3193,0.0691342,165.364,-0.21447,104.029,0.0221424,58.7548,8
-0.0458635,125.759,0.197434,228.854,-0.00904007,156.053,0.0104817,100.601,8
0.150922,140.518,0.0492787,231.036,-0.0141787,125.7,0.0412746,88.2985,8
0.0132272,162.498,0.0649087,248.523,-0.00581432,155.499,0.000385716,102.675,8
-0.0438111,126.092,0.161118,215.398,-0.129339,119.611,0.0988194,85.8191,8
0.045829,150.134,0.156914,226.679,-0.129462,131.629,0.0240662,98.8126,8
0.122014,119.904,0.0313325,186.939,-0.0413208,109.833,0.0402293,76.7384,8
-0.152174,134.246,0.110893,216.603,0.0663254,126.054,0.0511971,90.6255,8
-0.0413906,131.954,0.0879115,227.935,-0.0941843,135.182,-0.0440515,87.8703,8
0.0923702,132.553,0.132943,202.304,-0.147329,124.289,-0.046484,87.2934,8
-0.043834,108.931,0.0866126,197.521,-0.0216958,135.781,0.0348135,85.1513,8
-0.141014,176.932,0.062016,125.693,0.0408958,122.078,-0.0155375,134.325,5
-0.130925,167.852,0.0349617,120.083,-0.0277011,110.454,0.000417026,124.966,5
-0.127439,169.147,0.102106,122.224,-0.267553,112.802,0.0246043,121.329,5
-0.0391466,178.251,0.084732,124.87,-0.0556049,118.608,-0.00264801,140.16,5
-0.276061,155.6,0.066599,125.13,0.0128682,110.876,0.0131748,129.148,5
-0.196683,153.073,0.0568485,108.58,-0.0373429,86.7713,-0.0167949,101.717,5
-0.17455,187.229,0.111614,145.67,-0.0774954,102.946,0.0356557,120.227,5
-0.054377,185.946,0.136719,168.289,-0.00809987,120.42,-0.0483282,119.283,5
0.0206099,178.447,0.045503,140.64,-0.050678,92.1196,-0.000586365,104.582,5
-0.288774,147.456,0.103427,142.728,-0.0714223,107.471,0.0487746,108.049,5
-0.284503,162.067,0.180042,142.29,-0.395502,163.963,0.0126288,165.427,0
-0.0559519,149.824,0.0793981,124.717,-0.109508,166.688,-0.0422107,151.609,0
-0.295843,164.582,0.10709,129.342,-0.0307991,158.485,-0.039688,162.946,0
-0.08478,164.51,0.146779,137.106,-0.307875,182.867,-0.0223361,159.918,0
-0.199703,131.333,0.167019,120.832,-0.209947,171.807,-0.0452434,148.608,0
-0.161665,151.957,0.123426,139.54,-0.166788,189.572,-0.0375771,155.31,0
-0.316229,158.662,0.1333,144.301,-0.131226,175.72,-0.0603042,156.024,0
-0.0695464,150.462,0.141411,137.335,-0.177565,172.149,-0.00720899,162.676,0
-0.210291,139.244,0.100767,123.548,-0.0669743,147.914,-0.00290358,143.509,0
-0.140664,216.963,0.155445,179.762,-0.313739,145.849,0.0161683,138.038,10
-0.108854,196.863,0.151757,211.888,-0.0363297,156.535,-0.0449602,124.138,10
-0.331177,217.227,0.224797,193.53,-0.209407,148.208,-0.0279214,122.904,10
-0.0687881,192.402,0.0940681,172.969,-0.145759,143.717,0.0994528,130.038,10
-0.172513,199.19,0.136743,207.852,-0.142625,162.398,-0.0500833,136.51,10
-0.306395,207.467,0.158426,171.201,-0.215576,141.999,0.0165033,124.376,10
-0.329405,142.496,0.0883301,122.365,-0.0409424,100.396,-0.0170486,108.749,7
-0.322699,156.001,0.0311173,136.187,-0.022239,115.739,0.0141542,121.003,7
-0.338531,150.49,0.0765581,128.757,0.0105022,115.339,0.036169,120.015,7
-0.0434057,96.9336,0.179807,91.5326,-0.00496808,81.0391,-0.165364,74.7986,7
-0.241683,137.447,0.101747,121.15,0.0156038,116.29,-0.0576518,109.671,7
-0.0875369,113.744,0.0439219,107.605,0.00189893,91.4856,0.00843305,95.2308,7
0.0109019,144.935,0.0950056,112.155,-0.170374,102.051,-0.0305712,101.428,7
-0.0554769,94.9126,0.0496141,87.8436,0.0274759,73.3173,-0.0284742,85.583,7
-0.309047,134.75,0.0357777,108.991,-0.133076,93.0908,0.0586879,100.338,7
-0.268665,104.527,0.0449649,103.126,-0.0238938,87.6558,-0.0227373,92.8029,7
-0.0812782,149.021,0.115106,134.667,-0.0451587,120.325,-0.0562512,120.431,7
-0.081064,140.024,0.0496197,126.933,0.00753118,108.838,-0.00788797,113.206,7
-0.190022,143.504,0.0636846,123.675,-0.00991755,110.174,-0.00703036,112.682,7
-0.136046,155.797,0.143876,127.602,0.0397503,107.38,-0.0499729,124.099,7
-0.135248,137.186,0.0803466,136.667,-0.0611724,110.458,-0.0505374,118.342,7
-0.403419,150.193,0.121963,138.671,-0.0752755,118.255,-0.0431736,123.579,7
-0.186684,132.846,0.0500624,110.08,-0.015147,101.173,0.0105502,93.9875,7
-0.113316,148.147,0.0602725,121.877,-0.00232374,112.154,-0.00613038,115.61,7
-0.210839,136.649,0.10288,126.104,-0.0554735,108.477,-0.0568717,113.054,7
-0.00377686,159.973,0.0884231,138.178,-0.0377738,114.012,-0.0563895,131.351,7
0.733376,273.476,0.0991868,120.618,0.00672716,90.8556,0.0410117,102.035,11
-0.646231,268.943,0.142352,170.98,-0.0509432,126.509,0.164233,125.141,11
0.00120049,217.033,0.131998,169.686,-0.0350504,105.039,0.125175,102.572,11
-0.0909207,257.428,0.169673,171.355,-0.137886,121.965,-0.0503524,120.352,11
-0.0780185,226.333,0.0797362,161.978,0.0635422,102.49,0.0489614,105.626,11
-0.0091042,248.562,0.177607,228.532,-0.195455,131.413,0.0165429,120.212,11
0.144385,246.265,0.194615,221.549,-0.248052,132.299,0.0260995,122.157,11
0.0175488,214.466,0.0775257,204.733,-0.18536,126.029,0.054809,106.42,11
0.0562705,253.964,0.271697,224.437,-0.217019,137.909,0.00441733,125.992,11
-0.0879499,177.508,0.0649594,181.89,-0.0146149,97.3197,0.0231927,82.7453,11
-0.0828289,138.78,0.100658,141.512,0.01384,86.2106,0.0364159,75.8705,12
-0.14479,147.056,0.0903094,173.486,-0.0838719,103.577,0.00727491,87.3582,12
-0.186506,154.834,0.173095,200.514,-0.0506494,119.039,0.0136814,93.9427,12
-0.0440543,116.747,0.0772097,130.608,-0.184599,67.2727,0.0565467,60.5679,12
-0.00956605,154.262,0.152115,202.904,-0.159176,100.758,-0.120182,89.2252,12
-0.0816452,113.744,0.0704609,140.307,-0.158073,95.7561,0.0100298,76.4249,12
-0.0381186,141.496,0.0726859,185.767,-0.0399276,117.609,0.00779029,95.5571,12
-0.0539728,100.892,0.0592839,148.189,-0.0750437,90.3403,0.00231339,65.4692,12
-0.183245,139.816,0.111833,178.673,-0.111023,111.316,0.0176751,88.5386,12
0.309369,132.867,0.126078,173.945,-0.0225723,109.173,-0.0528737,89.6316,12
-0.0496541,138.031,0.0678584,185.731,-0.103356,118.693,0.0124836,94.2158,12
0.101657,132.314,0.100446,162.395,-0.0703928,94.178,-0.0483191,75.9013,12
-0.104841,153.187,0.162838,183.632,0.0762315,109.475,0.0646263,91.5256,12
-0.193358,132.546,0.110396,159.441,-0.0695156,89.4137,-0.0311722,73.9085,12
0.0394284,147.311,0.135303,185.089,-0.150664,108.067,0.000686431,90.7184,12
-0.26604,155.082,0.0992156,193.748,-0.143732,120.168,0.0119402,97.8631,12
-0.0154232,123.659,0.0507764,131.644,-0.165276,78.313,0.00771748,62.6001,12
-0.134867,140.557,0.111153,193.166,-0.0124065,109.962,-0.0451705,84.724,12
-0.0512845,127.387,0.0625209,165.666,-0.0324481,84.0938,-0.0298043,71.5609,12
-0.404483,158.376,0.0506385,129.417,-0.0760682,150.048,0.0130498,140.515,0
-0.143395,174.523,0.176342,142.48,-0.504789,179.807,0.0491885,154.033,0
-0.49879,131.711,0.13688,121.847,-0.218383,146.989,0.0147286,141.735,0
-0.492138,141.892,0.104943,130.074,-0.160826,150.205,0.0277828,152.77,0
-0.0996415,161.402,0.119712,143.739,-0.236516,176.986,-0.014384,154.64,0
0.134776,153.105,0.174664,130.17,-0.146123,163.693,-0.0691961,150.693,0
0.0362561,180.943,0.216501,143.641,-0.158151,168.747,-0.0380803,157.81,0
-0.256514,138.478,0.164651,136.42,-0.152505,185.611,-0.00093187,157.067,0
0.0358635,268.586,0.170484,177.11,-0.0983407,134.443,-0.0299273,123.465,11
-0.175427,260.87,0.109177,152.083,-0.0964804,116.364,0.00199734,114.622,11
0.0848256,251.055,0.158033,162.442,-0.450448,112.39,0.0637493,107.849,11
-0.0745946,290.753,0.0793633,174.437,-0.130034,115.574,0.0753467,134.87,11
-0.0743469,257.156,0.223055,182.808,-0.167535,124.454,0.0744403,129.134,11
-0.0829485,253.297,0.142031,182.032,-0.0762831,125.681,0.0305159,126.569,11
0.22322,226.835,0.175231,184.298,-0.066751,124.851,-0.0282136,111.565,11
0.0194254,202.284,0.1256,195.022,-0.109915,126.567,0.0459911,114.137,11
-0.119073,117.333,0.0765335,140.815,-0.0529604,77.4689,0.00992331,66.2754,12
-0.189936,184.904,0.156715,224.426,-0.131646,120.939,0.0137558,101.833,12
-0.0757483,137.767,0.0671499,181.117,-0.104408,87.2598,-0.0373533,73.236,12
-0.0588133,136.957,0.165188,166.505,-0.222959,96.0879,-0.00648314,77.5795,12
-0.0944451,90.225,0.0994344,133.501,-0.147448,66.8729,0.0107863,50.7729,12
-0.0823242,135.214,0.103567,205.044,-0.085599,133.234,-0.0274069,98.5679,12
-0.302459,133.821,0.142435,189.028,-0.210289,109.712,0.0170766,81.153,12
-0.260766,119.546,0.108247,187.442,-0.153307,122.432,-0.0384397,84.4637,12
-0.129236,125.795,0.0667902,187.617,-0.095426,91.2174,-0.01722,69.8904,12
-0.170772,140.191,0.118715,214.846,-0.0539901,133.895,0.0448353,98.5013,12
-0.278377,86.3554,0.0530797,127.62,0.0750669,72.1227,-0.00762362,54.4429,12
-0.0658126,131.88,0.11078,187.125,-0.198427,114.235,-0.00792166,92.9861,12
-0.0528158,123.027,0.0604879,137.108,-0.0971426,73.1887,0.0247005,67.321,12
-0.0808706,121.763,0.0777148,194.289,-0.158124,112.921,0.0191741,78.6372,12
0.184069,132.109,0.100959,171.198,-0.0961085,111.096,-0.0303866,83.4371,12
-0.00944034,155.933,0.147838,198.837,-0.113804,111.278,-0.0341115,98.354,12
-0.224119,136.921,0.0598839,185.674,-0.120228,88.9418,0.0183951,76.0488,12
-0.0308032,121.712,0.115625,181.327,-0.121042,94.816,-0.0557251,77.0179,12
-0.0207963,142.35,0.0740065,160.17,-0.127287,82.1234,0.0511645,75.4337,12
-0.0717209,146.303,0.104465,190.227,-0.203294,111.981,-0.0459059,93.8851,12
-0.0731384,158.853,0.19081,211.921,-0.218493,115.124,-0.0123371,101.088,12
0.0426135,138.506,0.0964893,182.443,-0.27096,106.014,-0.0219156,82.8808,12
-0.185697,151.95,0.132774,132.746,-0.154392,158.704,0.00387382,146.283,0
-0.00134692,170.276,0.102905,146.917,-0.301816,178.647,0.0231359,169.221,0
-0.0901912,156.884,0.179391,144.859,-0.202478,183.863,-0.0777406,169.96,0
