@RELATION GSCM_3
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
31752.0,9330.0,127788.0,31752.0,9330.0,127788.0,31752.0,9330.0,127788.0,31752.0,9330.0,127788.0,0
36858.0,9921.0,121500.0,36858.0,9921.0,121500.0,36858.0,9921.0,121500.0,36858.0,9921.0,121500.0,0
33344.0,9495.0,125866.0,33344.0,9495.0,125866.0,33344.0,9495.0,125866.0,33344.0,9495.0,125866.0,0
7932.0,12261.0,145746.0,7932.0,12261.0,145746.0,7932.0,12261.0,145746.0,7932.0,12261.0,145746.0,3
10628.0,13975.0,139622.0,10628.0,13975.0,139622.0,10628.0,13975.0,139622.0,10628.0,13975.0,139622.0,3
8470.0,11962.0,145806.0,8470.0,11962.0,145806.0,8470.0,11962.0,145806.0,8470.0,11962.0,145806.0,3
8818.0,9698.0,149986.0,8818.0,9698.0,149986.0,8818.0,9698.0,149986.0,8818.0,9698.0,149986.0,3
9386.0,10783.0,147248.0,9386.0,10783.0,147248.0,9386.0,10783.0,147248.0,9386.0,10783.0,147248.0,3
11220.0,13371.0,140238.0,11220.0,13371.0,140238.0,11220.0,13371.0,140238.0,11220.0,13371.0,140238.0,3
11564.0,11897.0,142842.0,11564.0,11897.0,142842.0,11564.0,11897.0,142842.0,11564.0,11897.0,142842.0,3
10292.0,12329.0,143250.0,10292.0,12329.0,143250.0,10292.0,12329.0,143250.0,10292.0,12329.0,143250.0,3
13058.0,15097.0,134948.0,13058.0,15097.0,134948.0,13058.0,15097.0,134948.0,13058.0,15097.0,134948.0,3
13968.0,16389.0,131454.0,13968.0,16389.0,131454.0,13968.0,16389.0,131454.0,13968.0,16389.0,131454.0,3
13530.0,17297.0,130076.0,13530.0,17297.0,130076.0,13530.0,17297.0,130076.0,13530.0,17297.0,130076.0,3
9050.0,9992.0,149166.0,9050.0,9992.0,149166.0,9050.0,9992.0,149166.0,9050.0,9992.0,149166.0,3
10972.0,12554.0,142120.0,10972.0,12554.0,142120.0,10972.0,12554.0,142120.0,10972.0,12554.0,142120.0,3
10270.0,13772.0,140386.0,10270.0,13772.0,140386.0,10270.0,13772.0,140386.0,10270.0,13772.0,140386.0,3
12636.0,16243.0,133078.0,12636.0,16243.0,133078.0,12636.0,16243.0,133078.0,12636.0,16243.0,133078.0,3
34886.0,10499.0,122316.0,34886.0,10499.0,122316.0,34886.0,10499.0,122316.0,34886.0,10499.0,122316.0,0
33534.0,9571.0,125524.0,33534.0,9571.0,125524.0,33534.0,9571.0,125524.0,33534.0,9571.0,125524.0,0
35024.0,11202.0,120772.0,35024.0,11202.0,120772.0,35024.0,11202.0,120772.0,35024.0,11202.0,120772.0,0
34974.0,10783.0,121660.0,34974.0,10783.0,121660.0,34974.0,10783.0,121660.0,34974.0,10783.0,121660.0,0
32974.0,10306.0,124614.0,32974.0,10306.0,124614.0,32974.0,10306.0,124614.0,32974.0,10306.0,124614.0,0
37926.0,12345.0,115584.0,37926.0,12345.0,115584.0,37926.0,12345.0,115584.0,37926.0,12345.0,115584.0,0
26508.0,8082.0,135528.0,26508.0,8082.0,135528.0,26508.0,8082.0,135528.0,26508.0,8082.0,135528.0,0
31352.0,8997.0,128854.0,31352.0,8997.0,128854.0,31352.0,8997.0,128854.0,31352.0,8997.0,128854.0,0
28022.0,8174.0,133830.0,28022.0,8174.0,133830.0,28022.0,8174.0,133830.0,28022.0,8174.0,133830.0,0
10764.0,10667.0,146102.0,10764.0,10667.0,146102.0,10764.0,10667.0,146102.0,10764.0,10667.0,146102.0,3
10212.0,12492.0,143004.0,10212.0,12492.0,143004.0,10212.0,12492.0,143004.0,10212.0,12492.0,143004.0,3
6522.0,10150.0,151378.0,6522.0,10150.0,151378.0,6522.0,10150.0,151378.0,6522.0,10150.0,151378.0,3
8054.0,11663.0,146820.0,8054.0,11663.0,146820.0,8054.0,11663.0,146820.0,8054.0,11663.0,146820.0,3
15662.0,16267.0,130004.0,15662.0,16267.0,130004.0,15662.0,16267.0,130004.0,15662.0,16267.0,130004.0,3
7724.0,12332.0,145812.0,7724.0,12332.0,145812.0,7724.0,12332.0,145812.0,7724.0,12332.0,145812.0,3
10914.0,13958.0,139370.0,10914.0,13958.0,139370.0,10914.0,13958.0,139370.0,10914.0,13958.0,139370.0,3
7374.0,10226.0,150374.0,7374.0,10226.0,150374.0,7374.0,10226.0,150374.0,7374.0,10226.0,150374.0,3
11884.0,14219.0,137878.0,11884.0,14219.0,137878.0,11884.0,14219.0,137878.0,11884.0,14219.0,137878.0,3
14844.0,15204.0,132948.0,14844.0,15204.0,132948.0,14844.0,15204.0,132948.0,14844.0,15204.0,132948.0,3
12620.0,17640.0,130300.0,12620.0,17640.0,130300.0,12620.0,17640.0,130300.0,12620.0,17640.0,130300.0,3
10230.0,15747.0,136476.0,10230.0,15747.0,136476.0,10230.0,15747.0,136476.0,10230.0,15747.0,136476.0,3
10956.0,6974.0,153296.0,10956.0,6974.0,153296.0,10956.0,6974.0,153296.0,10956.0,6974.0,153296.0,5
16522.0,10099.0,141480.0,16522.0,10099.0,141480.0,16522.0,10099.0,141480.0,16522.0,10099.0,141480.0,5
13768.0,7972.0,148488.0,13768.0,7972.0,148488.0,13768.0,7972.0,148488.0,13768.0,7972.0,148488.0,5
20474.0,13870.0,129986.0,20474.0,13870.0,129986.0,20474.0,13870.0,129986.0,20474.0,13870.0,129986.0,5
13642.0,8956.0,146646.0,13642.0,8956.0,146646.0,13642.0,8956.0,146646.0,13642.0,8956.0,146646.0,5
19672.0,13089.0,132350.0,19672.0,13089.0,132350.0,19672.0,13089.0,132350.0,19672.0,13089.0,132350.0,5
16350.0,9043.0,143764.0,16350.0,9043.0,143764.0,16350.0,9043.0,143764.0,16350.0,9043.0,143764.0,5
16630.0,11503.0,138564.0,16630.0,11503.0,138564.0,16630.0,11503.0,138564.0,16630.0,11503.0,138564.0,5
17832.0,10866.0,138636.0,17832.0,10866.0,138636.0,17832.0,10866.0,138636.0,17832.0,10866.0,138636.0,5
14202.0,9922.0,144154.0,14202.0,9922.0,144154.0,14202.0,9922.0,144154.0,14202.0,9922.0,144154.0,5
19416.0,11792.0,135200.0,19416.0,11792.0,135200.0,19416.0,11792.0,135200.0,19416.0,11792.0,135200.0,5
31788.0,9627.0,127158.0,31788.0,9627.0,127158.0,31788.0,9627.0,127158.0,31788.0,9627.0,127158.0,0
31844.0,10360.0,125636.0,31844.0,10360.0,125636.0,31844.0,10360.0,125636.0,31844.0,10360.0,125636.0,0
42384.0,15032.0,105752.0,42384.0,15032.0,105752.0,42384.0,15032.0,105752.0,42384.0,15032.0,105752.0,0
33060.0,9514.0,126112.0,33060.0,9514.0,126112.0,33060.0,9514.0,126112.0,33060.0,9514.0,126112.0,0
32660.0,9253.0,127034.0,32660.0,9253.0,127034.0,32660.0,9253.0,127034.0,32660.0,9253.0,127034.0,0
29040.0,8235.0,132690.0,29040.0,8235.0,132690.0,29040.0,8235.0,132690.0,29040.0,8235.0,132690.0,0
35872.0,10465.0,121398.0,35872.0,10465.0,121398.0,35872.0,10465.0,121398.0,35872.0,10465.0,121398.0,0
32500.0,10388.0,124924.0,32500.0,10388.0,124924.0,32500.0,10388.0,124924.0,32500.0,10388.0,124924.0,0
32930.0,10376.0,124518.0,32930.0,10376.0,124518.0,32930.0,10376.0,124518.0,32930.0,10376.0,124518.0,0
10846.0,6770.0,153814.0,10846.0,6770.0,153814.0,10846.0,6770.0,153814.0,10846.0,6770.0,153814.0,7
12880.0,8359.0,148602.0,12880.0,8359.0,148602.0,12880.0,8359.0,148602.0,12880.0,8359.0,148602.0,7
13774.0,8470.0,147486.0,13774.0,8470.0,147486.0,13774.0,8470.0,147486.0,13774.0,8470.0,147486.0,7
11358.0,7438.0,151966.0,11358.0,7438.0,151966.0,11358.0,7438.0,151966.0,11358.0,7438.0,151966.0,7
8114.0,5208.0,159670.0,8114.0,5208.0,159670.0,8114.0,5208.0,159670.0,8114.0,5208.0,159670.0,7
14028.0,8824.0,146524.0,14028.0,8824.0,146524.0,14028.0,8824.0,146524.0,14028.0,8824.0,146524.0,7
12576.0,8364.0,148896.0,12576.0,8364.0,148896.0,12576.0,8364.0,148896.0,12576.0,8364.0,148896.0,7
12124.0,8092.0,149892.0,12124.0,8092.0,149892.0,12124.0,8092.0,149892.0,12124.0,8092.0,149892.0,7
12936.0,8453.0,148358.0,12936.0,8453.0,148358.0,12936.0,8453.0,148358.0,12936.0,8453.0,148358.0,7
18418.0,11295.0,137192.0,18418.0,11295.0,137192.0,18418.0,11295.0,137192.0,18418.0,11295.0,137192.0,7
9996.0,6060.0,156084.0,9996.0,6060.0,156084.0,9996.0,6060.0,156084.0,9996.0,6060.0,156084.0,7
12326.0,8514.0,148846.0,12326.0,8514.0,148846.0,12326.0,8514.0,148846.0,12326.0,8514.0,148846.0,7
10930.0,6963.0,153344.0,10930.0,6963.0,153344.0,10930.0,6963.0,153344.0,10930.0,6963.0,153344.0,7
16020.0,10396.0,141388.0,16020.0,10396.0,141388.0,16020.0,10396.0,141388.0,16020.0,10396.0,141388.0,7
14324.0,9850.0,144176.0,14324.0,9850.0,144176.0,14324.0,9850.0,144176.0,14324.0,9850.0,144176.0,7
7772.0,5061.0,160306.0,7772.0,5061.0,160306.0,7772.0,5061.0,160306.0,7772.0,5061.0,160306.0,7
17818.0,11590.0,137202.0,17818.0,11590.0,137202.0,17818.0,11590.0,137202.0,17818.0,11590.0,137202.0,7
30392.0,8981.0,129846.0,30392.0,8981.0,129846.0,30392.0,8981.0,129846.0,30392.0,8981.0,129846.0,0
26122.0,7754.0,136570.0,26122.0,7754.0,136570.0,26122.0,7754.0,136570.0,26122.0,7754.0,136570.0,0
34228.0,10952.0,122068.0,34228.0,10952.0,122068.0,34228.0,10952.0,122068.0,34228.0,10952.0,122068.0,0
40952.0,13162.0,110924.0,40952.0,13162.0,110924.0,40952.0,13162.0,110924.0,40952.0,13162.0,110924.0,0
32854.0,9786.0,125774.0,32854.0,9786.0,125774.0,32854.0,9786.0,125774.0,32854.0,9786.0,125774.0,0
37448.0,11758.0,117236.0,37448.0,11758.0,117236.0,37448.0,11758.0,117236.0,37448.0,11758.0,117236.0,0
36714.0,11619.0,118248.0,36714.0,11619.0,118248.0,36714.0,11619.0,118248.0,36714.0,11619.0,118248.0,0
9848.0,12874.0,142604.0,9848.0,12874.0,142604.0,9848.0,12874.0,142604.0,9848.0,12874.0,142604.0,8
10130.0,14216.0,139638.0,10130.0,14216.0,139638.0,10130.0,14216.0,139638.0,10130.0,14216.0,139638.0,8
12930.0,13446.0,138378.0,12930.0,13446.0,138378.0,12930.0,13446.0,138378.0,12930.0,13446.0,138378.0,8
4592.0,4903.0,163802.0,4592.0,4903.0,163802.0,4592.0,4903.0,163802.0,4592.0,4903.0,163802.0,8
4762.0,5087.0,163264.0,4762.0,5087.0,163264.0,4762.0,5087.0,163264.0,4762.0,5087.0,163264.0,8
8652.0,8311.0,152926.0,8652.0,8311.0,152926.0,8652.0,8311.0,152926.0,8652.0,8311.0,152926.0,8
12810.0,13053.0,139284.0,12810.0,13053.0,139284.0,12810.0,13053.0,139284.0,12810.0,13053.0,139284.0,8
13576.0,10915.0,142794.0,13576.0,10915.0,142794.0,13576.0,10915.0,142794.0,13576.0,10915.0,142794.0,8
10516.0,9512.0,148660.0,10516.0,9512.0,148660.0,10516.0,9512.0,148660.0,10516.0,9512.0,148660.0,8
12982.0,14501.0,136216.0,12982.0,14501.0,136216.0,12982.0,14501.0,136216.0,12982.0,14501.0,136216.0,8
8894.0,10091.0,149124.0,8894.0,10091.0,149124.0,8894.0,10091.0,149124.0,8894.0,10091.0,149124.0,8
10774.0,14108.0,139210.0,10774.0,14108.0,139210.0,10774.0,14108.0,139210.0,10774.0,14108.0,139210.0,8
12802.0,13529.0,138340.0,12802.0,13529.0,138340.0,12802.0,13529.0,138340.0,12802.0,13529.0,138340.0,8
10498.0,11971.0,143760.0,10498.0,11971.0,143760.0,10498.0,11971.0,143760.0,10498.0,11971.0,143760.0,8
12164.0,12331.0,141374.0,12164.0,12331.0,141374.0,12164.0,12331.0,141374.0,12164.0,12331.0,141374.0,8
11746.0,12124.0,142206.0,11746.0,12124.0,142206.0,11746.0,12124.0,142206.0,11746.0,12124.0,142206.0,8
8924.0,8578.0,152120.0,8924.0,8578.0,152120.0,8924.0,8578.0,152120.0,8924.0,8578.0,152120.0,8
20640.0,16988.0,123584.0,20640.0,16988.0,123584.0,20640.0,16988.0,123584.0,20640.0,16988.0,123584.0,9
20764.0,16112.0,125212.0,20764.0,16112.0,125212.0,20764.0,16112.0,125212.0,20764.0,16112.0,125212.0,9
19830.0,15382.0,127606.0,19830.0,15382.0,127606.0,19830.0,15382.0,127606.0,19830.0,15382.0,127606.0,9
18008.0,14165.0,131862.0,18008.0,14165.0,131862.0,18008.0,14165.0,131862.0,18008.0,14165.0,131862.0,9
16130.0,11598.0,138874.0,16130.0,11598.0,138874.0,16130.0,11598.0,138874.0,16130.0,11598.0,138874.0,9
17738.0,13412.0,133638.0,17738.0,13412.0,133638.0,17738.0,13412.0,133638.0,17738.0,13412.0,133638.0,9
16982.0,12051.0,137116.0,16982.0,12051.0,137116.0,16982.0,12051.0,137116.0,16982.0,12051.0,137116.0,9
33910.0,10729.0,122832.0,33910.0,10729.0,122832.0,33910.0,10729.0,122832.0,33910.0,10729.0,122832.0,0
34658.0,10503.0,122536.0,34658.0,10503.0,122536.0,34658.0,10503.0,122536.0,34658.0,10503.0,122536.0,0
36142.0,11767.0,118524.0,36142.0,11767.0,118524.0,36142.0,11767.0,118524.0,36142.0,11767.0,118524.0,0
37552.0,11293.0,118062.0,37552.0,11293.0,118062.0,37552.0,11293.0,118062.0,37552.0,11293.0,118062.0,0
22976.0,6422.0,142380.0,22976.0,6422.0,142380.0,22976.0,6422.0,142380.0,22976.0,6422.0,142380.0,0
33128.0,10372.0,124328.0,33128.0,10372.0,124328.0,33128.0,10372.0,124328.0,33128.0,10372.0,124328.0,0
34654.0,9927.0,123692.0,34654.0,9927.0,123692.0,34654.0,9927.0,123692.0,34654.0,9927.0,123692.0,0
27340.0,8047.0,134766.0,27340.0,8047.0,134766.0,27340.0,8047.0,134766.0,27340.0,8047.0,134766.0,0
35478.0,9767.0,123188.0,35478.0,9767.0,123188.0,35478.0,9767.0,123188.0,35478.0,9767.0,123188.0,0
33164.0,17288.0,110460.0,33164.0,17288.0,110460.0,33164.0,17288.0,110460.0,33164.0,17288.0,110460.0,10
29550.0,17745.0,113160.0,29550.0,17745.0,113160.0,29550.0,17745.0,113160.0,29550.0,17745.0,113160.0,10
25094.0,16297.0,120512.0,25094.0,16297.0,120512.0,25094.0,16297.0,120512.0,25094.0,16297.0,120512.0,10
32060.0,18676.0,108788.0,32060.0,18676.0,108788.0,32060.0,18676.0,108788.0,32060.0,18676.0,108788.0,10
31296.0,17931.0,111042.0,31296.0,17931.0,111042.0,31296.0,17931.0,111042.0,31296.0,17931.0,111042.0,10
20634.0,17162.0,123242.0,20634.0,17162.0,123242.0,20634.0,17162.0,123242.0,20634.0,17162.0,123242.0,9
17302.0,15398.0,130102.0,17302.0,15398.0,130102.0,17302.0,15398.0,130102.0,17302.0,15398.0,130102.0,9
22854.0,18716.0,117914.0,22854.0,18716.0,117914.0,22854.0,18716.0,117914.0,22854.0,18716.0,117914.0,9
15774.0,15333.0,131760.0,15774.0,15333.0,131760.0,15774.0,15333.0,131760.0,15774.0,15333.0,131760.0,9
18082.0,15838.0,128442.0,18082.0,15838.0,128442.0,18082.0,15838.0,128442.0,18082.0,15838.0,128442.0,9
19226.0,15739.0,127496.0,19226.0,15739.0,127496.0,19226.0,15739.0,127496.0,19226.0,15739.0,127496.0,9
36720.0,13160.0,115160.0,36720.0,13160.0,115160.0,36720.0,13160.0,115160.0,36720.0,13160.0,115160.0,0
36536.0,10725.0,120214.0,36536.0,10725.0,120214.0,36536.0,10725.0,120214.0,36536.0,10725.0,120214.0,0
33872.0,10933.0,122462.0,33872.0,10933.0,122462.0,33872.0,10933.0,122462.0,33872.0,10933.0,122462.0,0
26414.0,8447.0,134892.0,26414.0,8447.0,134892.0,26414.0,8447.0,134892.0,26414.0,8447.0,134892.0,0
32430.0,10348.0,125074.0,32430.0,10348.0,125074.0,32430.0,10348.0,125074.0,32430.0,10348.0,125074.0,0
36922.0,10761.0,119756.0,36922.0,10761.0,119756.0,36922.0,10761.0,119756.0,36922.0,10761.0,119756.0,0
30590.0,10094.0,127422.0,30590.0,10094.0,127422.0,30590.0,10094.0,127422.0,30590.0,10094.0,127422.0,0
32426.0,9309.0,127156.0,32426.0,9309.0,127156.0,32426.0,9309.0,127156.0,32426.0,9309.0,127156.0,0
30810.0,9529.0,128332.0,30810.0,9529.0,128332.0,30810.0,9529.0,128332.0,30810.0,9529.0,128332.0,0
33378.0,9997.0,124828.0,33378.0,9997.0,124828.0,33378.0,9997.0,124828.0,33378.0,9997.0,124828.0,0
8202.0,10048.0,149902.0,8202.0,10048.0,149902.0,8202.0,10048.0,149902.0,8202.0,10048.0,149902.0,8
13510.0,16459.0,131772.0,13510.0,16459.0,131772.0,13510.0,16459.0,131772.0,13510.0,16459.0,131772.0,8
9622.0,8772.0,151034.0,9622.0,8772.0,151034.0,9622.0,8772.0,151034.0,9622.0,8772.0,151034.0,8
9432.0,8795.0,151178.0,9432.0,8795.0,151178.0,9432.0,8795.0,151178.0,9432.0,8795.0,151178.0,8
11272.0,10884.0,145160.0,11272.0,10884.0,145160.0,11272.0,10884.0,145160.0,11272.0,10884.0,145160.0,8
7644.0,8792.0,152972.0,7644.0,8792.0,152972.0,7644.0,8792.0,152972.0,7644.0,8792.0,152972.0,8
7672.0,7309.0,155910.0,7672.0,7309.0,155910.0,7672.0,7309.0,155910.0,7672.0,7309.0,155910.0,8
8886.0,8444.0,152426.0,8886.0,8444.0,152426.0,8886.0,8444.0,152426.0,8886.0,8444.0,152426.0,8
7244.0,5897.0,159162.0,7244.0,5897.0,159162.0,7244.0,5897.0,159162.0,7244.0,5897.0,159162.0,8
14666.0,11901.0,139732.0,14666.0,11901.0,139732.0,14666.0,11901.0,139732.0,14666.0,11901.0,139732.0,8
14864.0,13174.0,136988.0,14864.0,13174.0,136988.0,14864.0,13174.0,136988.0,14864.0,13174.0,136988.0,8
13550.0,14422.0,135806.0,13550.0,14422.0,135806.0,13550.0,14422.0,135806.0,13550.0,14422.0,135806.0,8
9468.0,10317.0,148098.0,9468.0,10317.0,148098.0,9468.0,10317.0,148098.0,9468.0,10317.0,148098.0,8
10662.0,12231.0,143076.0,10662.0,12231.0,143076.0,10662.0,12231.0,143076.0,10662.0,12231.0,143076.0,8
9868.0,8998.0,150336.0,9868.0,8998.0,150336.0,9868.0,8998.0,150336.0,9868.0,8998.0,150336.0,8
11300.0,11088.0,144724.0,11300.0,11088.0,144724.0,11300.0,11088.0,144724.0,11300.0,11088.0,144724.0,8
12296.0,11555.0,142794.0,12296.0,11555.0,142794.0,12296.0,11555.0,142794.0,12296.0,11555.0,142794.0,8
11426.0,10785.0,145204.0,11426.0,10785.0,145204.0,11426.0,10785.0,145204.0,11426.0,10785.0,145204.0,8
11426.0,9124.0,148526.0,11426.0,9124.0,148526.0,11426.0,9124.0,148526.0,11426.0,9124.0,148526.0,8
20340.0,11983.0,133894.0,20340.0,11983.0,133894.0,20340.0,11983.0,133894.0,20340.0,11983.0,133894.0,5
20236.0,10749.0,136466.0,20236.0,10749.0,136466.0,20236.0,10749.0,136466.0,20236.0,10749.0,136466.0,5
20590.0,10391.0,136828.0,20590.0,10391.0,136828.0,20590.0,10391.0,136828.0,20590.0,10391.0,136828.0,5
23014.0,11825.0,131536.0,23014.0,11825.0,131536.0,23014.0,11825.0,131536.0,23014.0,11825.0,131536.0,5
18716.0,10189.0,139106.0,18716.0,10189.0,139106.0,18716.0,10189.0,139106.0,18716.0,10189.0,139106.0,5
12174.0,7900.0,150226.0,12174.0,7900.0,150226.0,12174.0,7900.0,150226.0,12174.0,7900.0,150226.0,5
18664.0,12248.0,135040.0,18664.0,12248.0,135040.0,18664.0,12248.0,135040.0,18664.0,12248.0,135040.0,5
23798.0,13308.0,127786.0,23798.0,13308.0,127786.0,23798.0,13308.0,127786.0,23798.0,13308.0,127786.0,5
17580.0,11353.0,137914.0,17580.0,11353.0,137914.0,17580.0,11353.0,137914.0,17580.0,11353.0,137914.0,5
16234.0,9526.0,142914.0,16234.0,9526.0,142914.0,16234.0,9526.0,142914.0,16234.0,9526.0,142914.0,5
37100.0,12383.0,116334.0,37100.0,12383.0,116334.0,37100.0,12383.0,116334.0,37100.0,12383.0,116334.0,0
34190.0,10006.0,123998.0,34190.0,10006.0,123998.0,34190.0,10006.0,123998.0,34190.0,10006.0,123998.0,0
36364.0,11576.0,118684.0,36364.0,11576.0,118684.0,36364.0,11576.0,118684.0,36364.0,11576.0,118684.0,0
37372.0,11516.0,117796.0,37372.0,11516.0,117796.0,37372.0,11516.0,117796.0,37372.0,11516.0,117796.0,0
32558.0,8845.0,127952.0,32558.0,8845.0,127952.0,32558.0,8845.0,127952.0,32558.0,8845.0,127952.0,0
39094.0,10808.0,117490.0,39094.0,10808.0,117490.0,39094.0,10808.0,117490.0,39094.0,10808.0,117490.0,0
36350.0,11727.0,118396.0,36350.0,11727.0,118396.0,36350.0,11727.0,118396.0,36350.0,11727.0,118396.0,0
37506.0,10987.0,118720.0,37506.0,10987.0,118720.0,37506.0,10987.0,118720.0,37506.0,10987.0,118720.0,0
31004.0,9088.0,129020.0,31004.0,9088.0,129020.0,31004.0,9088.0,129020.0,31004.0,9088.0,129020.0,0
31036.0,17127.0,112910.0,31036.0,17127.0,112910.0,31036.0,17127.0,112910.0,31036.0,17127.0,112910.0,10
31924.0,17095.0,112086.0,31924.0,17095.0,112086.0,31924.0,17095.0,112086.0,31924.0,17095.0,112086.0,10
28420.0,16465.0,116850.0,28420.0,16465.0,116850.0,28420.0,16465.0,116850.0,28420.0,16465.0,116850.0,10
