@RELATION GSCM_5
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
27696.0,15609.0,118086.0,27696.0,15609.0,118086.0,27696.0,15609.0,118086.0,27696.0,15609.0,118086.0,0
20682.0,12949.0,130420.0,20682.0,12949.0,130420.0,20682.0,12949.0,130420.0,20682.0,12949.0,130420.0,0
26876.0,15263.0,119598.0,26876.0,15263.0,119598.0,26876.0,15263.0,119598.0,26876.0,15263.0,119598.0,0
29772.0,16978.0,113272.0,29772.0,16978.0,113272.0,29772.0,16978.0,113272.0,29772.0,16978.0,113272.0,0
17354.0,9980.0,139686.0,17354.0,9980.0,139686.0,17354.0,9980.0,139686.0,17354.0,9980.0,139686.0,0
25990.0,14777.0,121456.0,25990.0,14777.0,121456.0,25990.0,14777.0,121456.0,25990.0,14777.0,121456.0,0
30670.0,15784.0,114762.0,30670.0,15784.0,114762.0,30670.0,15784.0,114762.0,30670.0,15784.0,114762.0,0
27552.0,15072.0,119304.0,27552.0,15072.0,119304.0,27552.0,15072.0,119304.0,27552.0,15072.0,119304.0,0
3918.0,16221.0,140640.0,3918.0,16221.0,140640.0,3918.0,16221.0,140640.0,3918.0,16221.0,140640.0,3
5456.0,19015.0,133514.0,5456.0,19015.0,133514.0,5456.0,19015.0,133514.0,5456.0,19015.0,133514.0,3
4110.0,16258.0,140374.0,4110.0,16258.0,140374.0,4110.0,16258.0,140374.0,4110.0,16258.0,140374.0,3
4430.0,13989.0,144592.0,4430.0,13989.0,144592.0,4430.0,13989.0,144592.0,4430.0,13989.0,144592.0,3
4742.0,15334.0,141590.0,4742.0,15334.0,141590.0,4742.0,15334.0,141590.0,4742.0,15334.0,141590.0,3
5728.0,18697.0,133878.0,5728.0,18697.0,133878.0,5728.0,18697.0,133878.0,5728.0,18697.0,133878.0,3
6244.0,17098.0,136560.0,6244.0,17098.0,136560.0,6244.0,17098.0,136560.0,6244.0,17098.0,136560.0,3
5126.0,17348.0,137178.0,5126.0,17348.0,137178.0,5126.0,17348.0,137178.0,5126.0,17348.0,137178.0,3
6704.0,21278.0,127740.0,6704.0,21278.0,127740.0,6704.0,21278.0,127740.0,6704.0,21278.0,127740.0,3
7740.0,22537.0,124186.0,7740.0,22537.0,124186.0,7740.0,22537.0,124186.0,7740.0,22537.0,124186.0,3
7060.0,23515.0,122910.0,7060.0,23515.0,122910.0,7060.0,23515.0,122910.0,7060.0,23515.0,122910.0,3
4636.0,14297.0,143770.0,4636.0,14297.0,143770.0,4636.0,14297.0,143770.0,4636.0,14297.0,143770.0,3
5896.0,17513.0,136078.0,5896.0,17513.0,136078.0,5896.0,17513.0,136078.0,5896.0,17513.0,136078.0,3
5082.0,18860.0,134198.0,5082.0,18860.0,134198.0,5082.0,18860.0,134198.0,5082.0,18860.0,134198.0,3
6498.0,22231.0,126040.0,6498.0,22231.0,126040.0,6498.0,22231.0,126040.0,6498.0,22231.0,126040.0,3
28346.0,16844.0,114966.0,28346.0,16844.0,114966.0,28346.0,16844.0,114966.0,28346.0,16844.0,114966.0,0
27628.0,15286.0,118800.0,27628.0,15286.0,118800.0,27628.0,15286.0,118800.0,27628.0,15286.0,118800.0,0
28158.0,17761.0,113320.0,28158.0,17761.0,113320.0,28158.0,17761.0,113320.0,28158.0,17761.0,113320.0,0
28258.0,17174.0,114394.0,28258.0,17174.0,114394.0,28258.0,17174.0,114394.0,28258.0,17174.0,114394.0,0
26704.0,16388.0,117520.0,26704.0,16388.0,117520.0,26704.0,16388.0,117520.0,26704.0,16388.0,117520.0,0
30398.0,19672.0,107258.0,30398.0,19672.0,107258.0,30398.0,19672.0,107258.0,30398.0,19672.0,107258.0,0
21560.0,12847.0,129746.0,21560.0,12847.0,129746.0,21560.0,12847.0,129746.0,21560.0,12847.0,129746.0,0
25740.0,14431.0,122398.0,25740.0,14431.0,122398.0,25740.0,14431.0,122398.0,25740.0,14431.0,122398.0,0
22948.0,12984.0,128084.0,22948.0,12984.0,128084.0,22948.0,12984.0,128084.0,22948.0,12984.0,128084.0,0
6314.0,15033.0,140620.0,6314.0,15033.0,140620.0,6314.0,15033.0,140620.0,6314.0,15033.0,140620.0,3
5386.0,17237.0,137140.0,5386.0,17237.0,137140.0,5386.0,17237.0,137140.0,5386.0,17237.0,137140.0,3
3194.0,13356.0,147094.0,3194.0,13356.0,147094.0,3194.0,13356.0,147094.0,3194.0,13356.0,147094.0,3
4486.0,15146.0,142222.0,4486.0,15146.0,142222.0,4486.0,15146.0,142222.0,4486.0,15146.0,142222.0,3
8716.0,23069.0,122146.0,8716.0,23069.0,122146.0,8716.0,23069.0,122146.0,8716.0,23069.0,122146.0,3
3920.0,15956.0,141168.0,3920.0,15956.0,141168.0,3920.0,15956.0,141168.0,3920.0,15956.0,141168.0,3
5886.0,18808.0,133498.0,5886.0,18808.0,133498.0,5886.0,18808.0,133498.0,5886.0,18808.0,133498.0,3
3502.0,14000.0,145498.0,3502.0,14000.0,145498.0,3502.0,14000.0,145498.0,3502.0,14000.0,145498.0,3
5764.0,20184.0,130868.0,5764.0,20184.0,130868.0,5764.0,20184.0,130868.0,5764.0,20184.0,130868.0,3
8372.0,21602.0,125424.0,8372.0,21602.0,125424.0,8372.0,21602.0,125424.0,8372.0,21602.0,125424.0,3
6446.0,23556.0,123442.0,6446.0,23556.0,123442.0,6446.0,23556.0,123442.0,6446.0,23556.0,123442.0,3
5002.0,20858.0,130282.0,5002.0,20858.0,130282.0,5002.0,20858.0,130282.0,5002.0,20858.0,130282.0,3
7110.0,10664.0,148562.0,7110.0,10664.0,148562.0,7110.0,10664.0,148562.0,7110.0,10664.0,148562.0,5
10930.0,15547.0,134976.0,10930.0,15547.0,134976.0,10930.0,15547.0,134976.0,10930.0,15547.0,134976.0,5
9244.0,12233.0,143290.0,9244.0,12233.0,143290.0,9244.0,12233.0,143290.0,9244.0,12233.0,143290.0,5
12908.0,21154.0,121784.0,12908.0,21154.0,121784.0,12908.0,21154.0,121784.0,12908.0,21154.0,121784.0,5
8956.0,13536.0,140972.0,8956.0,13536.0,140972.0,8956.0,13536.0,140972.0,8956.0,13536.0,140972.0,5
12500.0,20086.0,124328.0,12500.0,20086.0,124328.0,12500.0,20086.0,124328.0,12500.0,20086.0,124328.0,5
11116.0,14127.0,137630.0,11116.0,14127.0,137630.0,11116.0,14127.0,137630.0,11116.0,14127.0,137630.0,5
10378.0,17580.0,131462.0,10378.0,17580.0,131462.0,10378.0,17580.0,131462.0,10378.0,17580.0,131462.0,5
11688.0,16894.0,131524.0,11688.0,16894.0,131524.0,11688.0,16894.0,131524.0,11688.0,16894.0,131524.0,5
8816.0,15164.0,137856.0,8816.0,15164.0,137856.0,8816.0,15164.0,137856.0,8816.0,15164.0,137856.0,5
12724.0,18283.0,127710.0,12724.0,18283.0,127710.0,12724.0,18283.0,127710.0,12724.0,18283.0,127710.0,5
25910.0,15205.0,120680.0,25910.0,15205.0,120680.0,25910.0,15205.0,120680.0,25910.0,15205.0,120680.0,0
25512.0,16450.0,118588.0,25512.0,16450.0,118588.0,25512.0,16450.0,118588.0,25512.0,16450.0,118588.0,0
33272.0,23895.0,95938.0,33272.0,23895.0,95938.0,33272.0,23895.0,95938.0,33272.0,23895.0,95938.0,0
27298.0,15048.0,119606.0,27298.0,15048.0,119606.0,27298.0,15048.0,119606.0,27298.0,15048.0,119606.0,0
27024.0,14615.0,120746.0,27024.0,14615.0,120746.0,27024.0,14615.0,120746.0,27024.0,14615.0,120746.0,0
23908.0,13161.0,126770.0,23908.0,13161.0,126770.0,23908.0,13161.0,126770.0,23908.0,13161.0,126770.0,0
29336.0,16722.0,114220.0,29336.0,16722.0,114220.0,29336.0,16722.0,114220.0,29336.0,16722.0,114220.0,0
26098.0,16530.0,117842.0,26098.0,16530.0,117842.0,26098.0,16530.0,117842.0,26098.0,16530.0,117842.0,0
26682.0,16318.0,117682.0,26682.0,16318.0,117682.0,26682.0,16318.0,117682.0,26682.0,16318.0,117682.0,0
7070.0,10400.0,149130.0,7070.0,10400.0,149130.0,7070.0,10400.0,149130.0,7070.0,10400.0,149130.0,7
8160.0,12810.0,143220.0,8160.0,12810.0,143220.0,8160.0,12810.0,143220.0,8160.0,12810.0,143220.0,7
9110.0,13027.0,141836.0,9110.0,13027.0,141836.0,9110.0,13027.0,141836.0,9110.0,13027.0,141836.0,7
6916.0,11710.0,146664.0,6916.0,11710.0,146664.0,6916.0,11710.0,146664.0,6916.0,11710.0,146664.0,7
5168.0,8054.0,155724.0,5168.0,8054.0,155724.0,5168.0,8054.0,155724.0,5168.0,8054.0,155724.0,7
9188.0,13433.0,140946.0,9188.0,13433.0,140946.0,9188.0,13433.0,140946.0,9188.0,13433.0,140946.0,7
8032.0,12837.0,143294.0,8032.0,12837.0,143294.0,8032.0,12837.0,143294.0,8032.0,12837.0,143294.0,7
7648.0,12474.0,144404.0,7648.0,12474.0,144404.0,7648.0,12474.0,144404.0,7648.0,12474.0,144404.0,7
8040.0,13214.0,142532.0,8040.0,13214.0,142532.0,8040.0,13214.0,142532.0,8040.0,13214.0,142532.0,7
12044.0,17466.0,130024.0,12044.0,17466.0,130024.0,12044.0,17466.0,130024.0,12044.0,17466.0,130024.0,7
6600.0,9329.0,151742.0,6600.0,9329.0,151742.0,6600.0,9329.0,151742.0,6600.0,9329.0,151742.0,7
7738.0,12981.0,143300.0,7738.0,12981.0,143300.0,7738.0,12981.0,143300.0,7738.0,12981.0,143300.0,7
6902.0,10856.0,148386.0,6902.0,10856.0,148386.0,6902.0,10856.0,148386.0,6902.0,10856.0,148386.0,7
10338.0,15969.0,134724.0,10338.0,15969.0,134724.0,10338.0,15969.0,134724.0,10338.0,15969.0,134724.0,7
8724.0,15263.0,137750.0,8724.0,15263.0,137750.0,8724.0,15263.0,137750.0,8724.0,15263.0,137750.0,7
4892.0,7846.0,156416.0,4892.0,7846.0,156416.0,4892.0,7846.0,156416.0,4892.0,7846.0,156416.0,7
11600.0,17640.0,130120.0,11600.0,17640.0,130120.0,11600.0,17640.0,130120.0,11600.0,17640.0,130120.0,7
24938.0,14239.0,123584.0,24938.0,14239.0,123584.0,24938.0,14239.0,123584.0,24938.0,14239.0,123584.0,0
21350.0,12259.0,131132.0,21350.0,12259.0,131132.0,21350.0,12259.0,131132.0,21350.0,12259.0,131132.0,0
27518.0,17315.0,114852.0,27518.0,17315.0,114852.0,27518.0,17315.0,114852.0,27518.0,17315.0,114852.0,0
33326.0,20459.0,102756.0,33326.0,20459.0,102756.0,33326.0,20459.0,102756.0,33326.0,20459.0,102756.0,0
26962.0,15445.0,119148.0,26962.0,15445.0,119148.0,26962.0,15445.0,119148.0,26962.0,15445.0,119148.0,0
30388.0,18558.0,109496.0,30388.0,18558.0,109496.0,30388.0,18558.0,109496.0,30388.0,18558.0,109496.0,0
29680.0,18299.0,110722.0,29680.0,18299.0,110722.0,29680.0,18299.0,110722.0,29680.0,18299.0,110722.0,0
5502.0,17096.0,137306.0,5502.0,17096.0,137306.0,5502.0,17096.0,137306.0,5502.0,17096.0,137306.0,8
4832.0,19379.0,133410.0,4832.0,19379.0,133410.0,4832.0,19379.0,133410.0,4832.0,19379.0,133410.0,8
7022.0,19208.0,131562.0,7022.0,19208.0,131562.0,7022.0,19208.0,131562.0,7022.0,19208.0,131562.0,8
2418.0,7037.0,160508.0,2418.0,7037.0,160508.0,2418.0,7037.0,160508.0,2418.0,7037.0,160508.0,8
2370.0,7440.0,159750.0,2370.0,7440.0,159750.0,2370.0,7440.0,159750.0,2370.0,7440.0,159750.0,8
4712.0,12219.0,147850.0,4712.0,12219.0,147850.0,4712.0,12219.0,147850.0,4712.0,12219.0,147850.0,8
6756.0,19033.0,132178.0,6756.0,19033.0,132178.0,6756.0,19033.0,132178.0,6756.0,19033.0,132178.0,8
8234.0,16110.0,136546.0,8234.0,16110.0,136546.0,8234.0,16110.0,136546.0,8234.0,16110.0,136546.0,8
5806.0,14072.0,143050.0,5806.0,14072.0,143050.0,5806.0,14072.0,143050.0,5806.0,14072.0,143050.0,8
7418.0,19900.0,129782.0,7418.0,19900.0,129782.0,7418.0,19900.0,129782.0,7418.0,19900.0,129782.0,8
4462.0,14473.0,143592.0,4462.0,14473.0,143592.0,4462.0,14473.0,143592.0,4462.0,14473.0,143592.0,8
5538.0,19228.0,133006.0,5538.0,19228.0,133006.0,5538.0,19228.0,133006.0,5538.0,19228.0,133006.0,8
7004.0,19264.0,131468.0,7004.0,19264.0,131468.0,7004.0,19264.0,131468.0,7004.0,19264.0,131468.0,8
5400.0,17002.0,137596.0,5400.0,17002.0,137596.0,5400.0,17002.0,137596.0,5400.0,17002.0,137596.0,8
6832.0,17493.0,135182.0,6832.0,17493.0,135182.0,6832.0,17493.0,135182.0,6832.0,17493.0,135182.0,8
6746.0,17036.0,136182.0,6746.0,17036.0,136182.0,6746.0,17036.0,136182.0,6746.0,17036.0,136182.0,8
5082.0,12411.0,147096.0,5082.0,12411.0,147096.0,5082.0,12411.0,147096.0,5082.0,12411.0,147096.0,8
11750.0,25704.0,113842.0,11750.0,25704.0,113842.0,11750.0,25704.0,113842.0,11750.0,25704.0,113842.0,9
12538.0,24121.0,116220.0,12538.0,24121.0,116220.0,12538.0,24121.0,116220.0,12538.0,24121.0,116220.0,9
11756.0,23263.0,118718.0,11756.0,23263.0,118718.0,11756.0,23263.0,118718.0,11756.0,23263.0,118718.0,9
10502.0,21465.0,123568.0,10502.0,21465.0,123568.0,10502.0,21465.0,123568.0,10502.0,21465.0,123568.0,9
9934.0,17637.0,131792.0,9934.0,17637.0,131792.0,9934.0,17637.0,131792.0,9934.0,17637.0,131792.0,9
10698.0,20204.0,125894.0,10698.0,20204.0,125894.0,10698.0,20204.0,125894.0,10698.0,20204.0,125894.0,9
10524.0,18335.0,129806.0,10524.0,18335.0,129806.0,10524.0,18335.0,129806.0,10524.0,18335.0,129806.0,9
27240.0,17083.0,115594.0,27240.0,17083.0,115594.0,27240.0,17083.0,115594.0,27240.0,17083.0,115594.0,0
28182.0,16709.0,115400.0,28182.0,16709.0,115400.0,28182.0,16709.0,115400.0,28182.0,16709.0,115400.0,0
29162.0,18400.0,111038.0,29162.0,18400.0,111038.0,29162.0,18400.0,111038.0,29162.0,18400.0,111038.0,0
30614.0,17920.0,110546.0,30614.0,17920.0,110546.0,30614.0,17920.0,110546.0,30614.0,17920.0,110546.0,0
19098.0,10106.0,137690.0,19098.0,10106.0,137690.0,19098.0,10106.0,137690.0,19098.0,10106.0,137690.0,0
26730.0,16545.0,117180.0,26730.0,16545.0,117180.0,26730.0,16545.0,117180.0,26730.0,16545.0,117180.0,0
28548.0,15828.0,116796.0,28548.0,15828.0,116796.0,28548.0,15828.0,116796.0,28548.0,15828.0,116796.0,0
22388.0,12846.0,128920.0,22388.0,12846.0,128920.0,22388.0,12846.0,128920.0,22388.0,12846.0,128920.0,0
29552.0,15431.0,116586.0,29552.0,15431.0,116586.0,29552.0,15431.0,116586.0,29552.0,15431.0,116586.0,0
22896.0,27181.0,99742.0,22896.0,27181.0,99742.0,22896.0,27181.0,99742.0,22896.0,27181.0,99742.0,10
19968.0,26911.0,103210.0,19968.0,26911.0,103210.0,19968.0,26911.0,103210.0,19968.0,26911.0,103210.0,10
16014.0,24963.0,111060.0,16014.0,24963.0,111060.0,16014.0,24963.0,111060.0,16014.0,24963.0,111060.0,10
21930.0,28481.0,98108.0,21930.0,28481.0,98108.0,21930.0,28481.0,98108.0,21930.0,28481.0,98108.0,10
21216.0,27592.0,100600.0,21216.0,27592.0,100600.0,21216.0,27592.0,100600.0,21216.0,27592.0,100600.0,10
11486.0,26051.0,113412.0,11486.0,26051.0,113412.0,11486.0,26051.0,113412.0,11486.0,26051.0,113412.0,9
9808.0,22722.0,121748.0,9808.0,22722.0,121748.0,9808.0,22722.0,121748.0,9808.0,22722.0,121748.0,9
13880.0,27439.0,108242.0,13880.0,27439.0,108242.0,13880.0,27439.0,108242.0,13880.0,27439.0,108242.0,9
8660.0,22298.0,123744.0,8660.0,22298.0,123744.0,8660.0,22298.0,123744.0,8660.0,22298.0,123744.0,9
10144.0,23648.0,119560.0,10144.0,23648.0,119560.0,10144.0,23648.0,119560.0,10144.0,23648.0,119560.0,9
11002.0,23811.0,118376.0,11002.0,23811.0,118376.0,11002.0,23811.0,118376.0,11002.0,23811.0,118376.0,9
28748.0,20829.0,106594.0,28748.0,20829.0,106594.0,28748.0,20829.0,106594.0,28748.0,20829.0,106594.0,0
29936.0,17023.0,113018.0,29936.0,17023.0,113018.0,29936.0,17023.0,113018.0,29936.0,17023.0,113018.0,0
27160.0,17431.0,114978.0,27160.0,17431.0,114978.0,27160.0,17431.0,114978.0,27160.0,17431.0,114978.0,0
21364.0,13361.0,128914.0,21364.0,13361.0,128914.0,21364.0,13361.0,128914.0,21364.0,13361.0,128914.0,0
26158.0,16421.0,118000.0,26158.0,16421.0,118000.0,26158.0,16421.0,118000.0,26158.0,16421.0,118000.0,0
30412.0,17034.0,112520.0,30412.0,17034.0,112520.0,30412.0,17034.0,112520.0,30412.0,17034.0,112520.0,0
24426.0,16056.0,120462.0,24426.0,16056.0,120462.0,24426.0,16056.0,120462.0,24426.0,16056.0,120462.0,0
26790.0,14768.0,120674.0,26790.0,14768.0,120674.0,26790.0,14768.0,120674.0,26790.0,14768.0,120674.0,0
24944.0,15077.0,121902.0,24944.0,15077.0,121902.0,24944.0,15077.0,121902.0,24944.0,15077.0,121902.0,0
27256.0,15876.0,117992.0,27256.0,15876.0,117992.0,27256.0,15876.0,117992.0,27256.0,15876.0,117992.0,0
4390.0,13822.0,144966.0,4390.0,13822.0,144966.0,4390.0,13822.0,144966.0,4390.0,13822.0,144966.0,8
7018.0,22732.0,124518.0,7018.0,22732.0,124518.0,7018.0,22732.0,124518.0,7018.0,22732.0,124518.0,8
5564.0,12721.0,145994.0,5564.0,12721.0,145994.0,5564.0,12721.0,145994.0,5564.0,12721.0,145994.0,8
5068.0,13107.0,145718.0,5068.0,13107.0,145718.0,5068.0,13107.0,145718.0,5068.0,13107.0,145718.0,8
5994.0,16090.0,138826.0,5994.0,16090.0,138826.0,5994.0,16090.0,138826.0,5994.0,16090.0,138826.0,8
3874.0,12549.0,148028.0,3874.0,12549.0,148028.0,3874.0,12549.0,148028.0,3874.0,12549.0,148028.0,8
4310.0,10558.0,151574.0,4310.0,10558.0,151574.0,4310.0,10558.0,151574.0,4310.0,10558.0,151574.0,8
4922.0,12337.0,147404.0,4922.0,12337.0,147404.0,4922.0,12337.0,147404.0,4922.0,12337.0,147404.0,8
4242.0,8884.0,154990.0,4242.0,8884.0,154990.0,4242.0,8884.0,154990.0,4242.0,8884.0,154990.0,8
8768.0,17642.0,132948.0,8768.0,17642.0,132948.0,8768.0,17642.0,132948.0,8768.0,17642.0,132948.0,8
8476.0,19413.0,129698.0,8476.0,19413.0,129698.0,8476.0,19413.0,129698.0,8476.0,19413.0,129698.0,8
7806.0,20106.0,128982.0,7806.0,20106.0,128982.0,7806.0,20106.0,128982.0,7806.0,20106.0,128982.0,8
5250.0,14488.0,142774.0,5250.0,14488.0,142774.0,5250.0,14488.0,142774.0,5250.0,14488.0,142774.0,8
6052.0,16707.0,137534.0,6052.0,16707.0,137534.0,6052.0,16707.0,137534.0,6052.0,16707.0,137534.0,8
5516.0,13258.0,144968.0,5516.0,13258.0,144968.0,5516.0,13258.0,144968.0,5516.0,13258.0,144968.0,8
6350.0,15921.0,138808.0,6350.0,15921.0,138808.0,6350.0,15921.0,138808.0,6350.0,15921.0,138808.0,8
7164.0,16619.0,136598.0,7164.0,16619.0,136598.0,7164.0,16619.0,136598.0,7164.0,16619.0,136598.0,8
6200.0,15889.0,139022.0,6200.0,15889.0,139022.0,6200.0,15889.0,139022.0,6200.0,15889.0,139022.0,8
6888.0,13621.0,142870.0,6888.0,13621.0,142870.0,6888.0,13621.0,142870.0,6888.0,13621.0,142870.0,8
13538.0,18656.0,126150.0,13538.0,18656.0,126150.0,13538.0,18656.0,126150.0,13538.0,18656.0,126150.0,5
13890.0,17004.0,129102.0,13890.0,17004.0,129102.0,13890.0,17004.0,129102.0,13890.0,17004.0,129102.0,5
14818.0,16056.0,130070.0,14818.0,16056.0,130070.0,14818.0,16056.0,130070.0,14818.0,16056.0,130070.0,5
16406.0,18317.0,123960.0,16406.0,18317.0,123960.0,16406.0,18317.0,123960.0,16406.0,18317.0,123960.0,5
12904.0,15879.0,132338.0,12904.0,15879.0,132338.0,12904.0,15879.0,132338.0,12904.0,15879.0,132338.0,5
7878.0,12070.0,144982.0,7878.0,12070.0,144982.0,7878.0,12070.0,144982.0,7878.0,12070.0,144982.0,5
12172.0,18576.0,127676.0,12172.0,18576.0,127676.0,12172.0,18576.0,127676.0,12172.0,18576.0,127676.0,5
16426.0,20411.0,119752.0,16426.0,20411.0,119752.0,16426.0,20411.0,119752.0,16426.0,20411.0,119752.0,5
11408.0,17503.0,130586.0,11408.0,17503.0,130586.0,11408.0,17503.0,130586.0,11408.0,17503.0,130586.0,5
10900.0,14723.0,136654.0,10900.0,14723.0,136654.0,10900.0,14723.0,136654.0,10900.0,14723.0,136654.0,5
29632.0,19614.0,108140.0,29632.0,19614.0,108140.0,29632.0,19614.0,108140.0,29632.0,19614.0,108140.0,0
28244.0,15760.0,117236.0,28244.0,15760.0,117236.0,28244.0,15760.0,117236.0,28244.0,15760.0,117236.0,0
29652.0,18078.0,111192.0,29652.0,18078.0,111192.0,29652.0,18078.0,111192.0,29652.0,18078.0,111192.0,0
30648.0,18081.0,110190.0,30648.0,18081.0,110190.0,30648.0,18081.0,110190.0,30648.0,18081.0,110190.0,0
27182.0,13983.0,121852.0,27182.0,13983.0,121852.0,27182.0,13983.0,121852.0,27182.0,13983.0,121852.0,0
32672.0,16964.0,110400.0,32672.0,16964.0,110400.0,32672.0,16964.0,110400.0,32672.0,16964.0,110400.0,0
29220.0,18560.0,110660.0,29220.0,18560.0,110660.0,29220.0,18560.0,110660.0,29220.0,18560.0,110660.0,0
31054.0,17160.0,111626.0,31054.0,17160.0,111626.0,31054.0,17160.0,111626.0,31054.0,17160.0,111626.0,0
25680.0,14190.0,122940.0,25680.0,14190.0,122940.0,25680.0,14190.0,122940.0,25680.0,14190.0,122940.0,0
21424.0,26434.0,102708.0,21424.0,26434.0,102708.0,21424.0,26434.0,102708.0,21424.0,26434.0,102708.0,10
22184.0,26581.0,101654.0,22184.0,26581.0,101654.0,22184.0,26581.0,101654.0,22184.0,26581.0,101654.0,10
19032.0,25534.0,106900.0,19032.0,25534.0,106900.0,19032.0,25534.0,106900.0,19032.0,25534.0,106900.0,10
