@RELATION Gabor_GSCM
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE a60 NUMERIC
@ATTRIBUTE a61 NUMERIC
@ATTRIBUTE a62 NUMERIC
@ATTRIBUTE a63 NUMERIC
@ATTRIBUTE a64 NUMERIC
@ATTRIBUTE a65 NUMERIC
@ATTRIBUTE a66 NUMERIC
@ATTRIBUTE a67 NUMERIC
@ATTRIBUTE a68 NUMERIC
@ATTRIBUTE a69 NUMERIC
@ATTRIBUTE a70 NUMERIC
@ATTRIBUTE a71 NUMERIC
@ATTRIBUTE a72 NUMERIC
@ATTRIBUTE a73 NUMERIC
@ATTRIBUTE a74 NUMERIC
@ATTRIBUTE a75 NUMERIC
@ATTRIBUTE a76 NUMERIC
@ATTRIBUTE a77 NUMERIC
@ATTRIBUTE a78 NUMERIC
@ATTRIBUTE a79 NUMERIC
@ATTRIBUTE a80 NUMERIC
@ATTRIBUTE a81 NUMERIC
@ATTRIBUTE a82 NUMERIC
@ATTRIBUTE a83 NUMERIC
@ATTRIBUTE a84 NUMERIC
@ATTRIBUTE a85 NUMERIC
@ATTRIBUTE a86 NUMERIC
@ATTRIBUTE a87 NUMERIC
@ATTRIBUTE a88 NUMERIC
@ATTRIBUTE a89 NUMERIC
@ATTRIBUTE a90 NUMERIC
@ATTRIBUTE a91 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
90.5872754092,21.6479674786,1.92553489128,2.54683655006,90.5872754092,21.6479674786,1.42166921652,1.47731541212,90.5872754092,21.6479674786,0.478360136613,1.12134128416,90.5872754092,21.6479674786,0.432646567583,0.982075670011,90.5872754092,21.6479674786,0.514753737347,1.21541777907,90.5872754092,21.6479674786,0.441843622718,1.00705826449,90.5872754092,21.6479674786,0.452670445771,1.0634259707,90.5872754092,21.6479674786,0.424620951743,0.963093222243,107248.0,19403.0,1201125.0,97817.0,28799.0,1190351.0,112381.0,14342.0,1205781.0,108092.0,18628.0,1200626.0,89085.0,37403.0,1182151.0,97817.0,28799.0,1190351.0,98834.0,27825.0,1190923.0,108092.0,18628.0,1200626.0,72056.0,54268.0,1164313.0,71405.0,54984.0,1161820.0,86052.0,40525.0,1176849.0,91015.0,35638.0,1181430.0,56354.0,69807.0,1147800.0,48368.0,77775.0,1136687.0,74123.0,52351.0,1163652.0,75177.0,51390.0,1163496.0,43653.0,82372.0,1134262.0,34481.0,91396.0,1120728.0,63671.0,62684.0,1151950.0,61443.0,65018.0,1147690.0,61
90.3993662191,21.9519546459,1.95531329848,2.59206515127,90.3993662191,21.9519546459,1.41190207093,1.44157880798,90.3993662191,21.9519546459,0.489254754244,1.13927964332,90.3993662191,21.9519546459,0.432243364338,0.97197482832,90.3993662191,21.9519546459,0.526140300281,1.23463947725,90.3993662191,21.9519546459,0.442493772696,1.00019001179,90.3993662191,21.9519546459,0.464228962167,1.08156136143,90.3993662191,21.9519546459,0.424031766311,0.954786416457,99200.0,17701.0,1083589.0,90381.0,26489.0,1073505.0,103895.0,13029.0,1087899.0,100320.0,16600.0,1083443.0,82700.0,34136.0,1066220.0,90381.0,26489.0,1073505.0,91557.0,25300.0,1074332.0,100320.0,16600.0,1083443.0,67257.0,49512.0,1049909.0,66286.0,50452.0,1047315.0,79904.0,36863.0,1061474.0,85141.0,31709.0,1066166.0,52965.0,63727.0,1034761.0,45284.0,71297.0,1024245.0,69056.0,47608.0,1049435.0,71061.0,45699.0,1050013.0,41216.0,75409.0,1022145.0,32406.0,83995.0,1009327.0,59523.0,57026.0,1038723.0,58701.0,57956.0,1035606.0,61
90.4354628537,22.0291102364,2.01962069563,2.71908542533,90.4354628537,22.0291102364,1.36581256544,1.36987966092,90.4354628537,22.0291102364,0.498462793132,1.16957538491,90.4354628537,22.0291102364,0.447706572375,1.00758467541,90.4354628537,22.0291102364,0.53753617726,1.26179618116,90.4354628537,22.0291102364,0.45152321476,1.02141397333,90.4354628537,22.0291102364,0.468046165571,1.10207599204,90.4354628537,22.0291102364,0.441208106005,0.994071647021,120959.0,20585.0,1318800.0,109092.0,32426.0,1305640.0,125121.0,16510.0,1322675.0,123058.0,18571.0,1319606.0,101720.0,39694.0,1298575.0,109092.0,32426.0,1305640.0,109621.0,31965.0,1305901.0,123058.0,18571.0,1319606.0,83741.0,57537.0,1279621.0,79667.0,61676.0,1273958.0,95030.0,46503.0,1290045.0,106256.0,35322.0,1300547.0,66991.0,74157.0,1261895.0,53917.0,87237.0,1245973.0,81466.0,59995.0,1275235.0,90635.0,50879.0,1282691.0,52681.0,88361.0,1246589.0,37311.0,103641.0,1227152.0,69582.0,71796.0,1262120.0,76772.0,64654.0,1266613.0,61
93.6799770814,16.9539129593,1.88403208402,2.77974053468,93.6799770814,16.9539129593,1.31904265212,1.31726467452,93.6799770814,16.9539129593,0.400774137538,1.10745861441,93.6799770814,16.9539129593,0.357937925787,0.945269760838,93.6799770814,16.9539129593,0.436598516826,1.2117120484,93.6799770814,16.9539129593,0.362197545498,0.96088172971,93.6799770814,16.9539129593,0.372600986394,1.02434311816,93.6799770814,16.9539129593,0.354107772104,0.934705459378,98858.0,21291.0,1764016.0,84436.0,35697.0,1748089.0,100573.0,19800.0,1765233.0,98928.0,21445.0,1762581.0,79127.0,40749.0,1743311.0,84436.0,35697.0,1748089.0,82294.0,38042.0,1745477.0,98928.0,21445.0,1762581.0,61120.0,58535.0,1724278.0,53276.0,66547.0,1714481.0,65970.0,54323.0,1727687.0,79726.0,40609.0,1740931.0,46294.0,73215.0,1708357.0,32812.0,86747.0,1691530.0,53367.0,66872.0,1713633.0,63015.0,57276.0,1721733.0,37103.0,82279.0,1698059.0,25014.0,94345.0,1681193.0,45787.0,74403.0,1704601.0,50277.0,69953.0,1706456.0,62
93.2775633749,17.4906299689,1.82805954522,2.63008463066,93.2775633749,17.4906299689,1.37292861416,1.45138294942,93.2775633749,17.4906299689,0.3955170488,1.06806296645,93.2775633749,17.4906299689,0.365741413665,0.941874786068,93.2775633749,17.4906299689,0.426795813501,1.15950404785,93.2775633749,17.4906299689,0.374563561077,0.969130450118,93.2775633749,17.4906299689,0.370539087891,0.993001194627,93.2775633749,17.4906299689,0.357793622897,0.923553649643,95033.0,20536.0,1587199.0,83087.0,32467.0,1573771.0,98045.0,17705.0,1589681.0,93848.0,21902.0,1584532.0,75831.0,39503.0,1567085.0,83087.0,32467.0,1573771.0,81684.0,33999.0,1571893.0,93848.0,21902.0,1584532.0,58068.0,57046.0,1548395.0,54217.0,61035.0,1542565.0,67064.0,48535.0,1555871.0,73972.0,41709.0,1562317.0,43096.0,71827.0,1532467.0,34432.0,80516.0,1520456.0,56031.0,59468.0,1543462.0,56714.0,58881.0,1542730.0,33483.0,81253.0,1521894.0,25345.0,89312.0,1509044.0,49482.0,65923.0,1535543.0,43957.0,71536.0,1527641.0,62
93.3947368229,17.2811797793,1.78919697673,2.53096436883,93.3947368229,17.2811797793,1.3865379989,1.46613854191,93.3947368229,17.2811797793,0.392068254027,1.05664812212,93.3947368229,17.2811797793,0.359225259605,0.932456267165,93.3947368229,17.2811797793,0.424635628421,1.15124576985,93.3947368229,17.2811797793,0.369364901462,0.962665410934,93.3947368229,17.2811797793,0.367375532226,0.984241934299,93.3947368229,17.2811797793,0.352742138263,0.914776040234,108027.0,22987.0,1831335.0,94416.0,36578.0,1816424.0,110360.0,20761.0,1833743.0,105295.0,25826.0,1827303.0,86814.0,44054.0,1808767.0,94416.0,36578.0,1816424.0,91343.0,39745.0,1813441.0,105295.0,25826.0,1827303.0,67254.0,63460.0,1787861.0,62193.0,68622.0,1781564.0,74506.0,56539.0,1795330.0,81948.0,49138.0,1801319.0,50874.0,79714.0,1770107.0,39637.0,90981.0,1756393.0,61900.0,69094.0,1781458.0,61674.0,69366.0,1778430.0,40289.0,90175.0,1758146.0,29060.0,101381.0,1743183.0,54096.0,76840.0,1772439.0,47097.0,83889.0,1761220.0,62
90.286971813,21.3823129369,1.81283471126,2.33104804301,90.286971813,21.3823129369,1.54746675812,1.70436027839,90.286971813,21.3823129369,0.48534239388,1.10446520688,90.286971813,21.3823129369,0.440388532139,0.974779369845,90.286971813,21.3823129369,0.517659352266,1.18726517711,90.286971813,21.3823129369,0.450098120156,1.00292904295,90.286971813,21.3823129369,0.463087055655,1.05256999114,90.286971813,21.3823129369,0.433995405256,0.957174136052,116980.0,20247.0,1258112.0,107559.0,29586.0,1247416.0,120397.0,16930.0,1261103.0,112845.0,24473.0,1252703.0,97670.0,39353.0,1237981.0,107559.0,29586.0,1247416.0,104369.0,32811.0,1243867.0,112845.0,24473.0,1252703.0,79124.0,57687.0,1218631.0,79545.0,57252.0,1217373.0,89235.0,47772.0,1227552.0,89809.0,47346.0,1227641.0,61453.0,75147.0,1200159.0,54550.0,81867.0,1190393.0,75604.0,61221.0,1212750.0,68328.0,68629.0,1204180.0,45783.0,90675.0,1183621.0,37611.0,98419.0,1171483.0,65191.0,71466.0,1201154.0,50402.0,86344.0,1184289.0,63
91.7245220253,19.9451079968,1.68202109376,2.15321291334,91.7245220253,19.9451079968,1.47808382843,1.61841401371,91.7245220253,19.9451079968,0.420628605602,1.04513263075,91.7245220253,19.9451079968,0.374735293018,0.906896816505,91.7245220253,19.9451079968,0.449078024933,1.12680511081,91.7245220253,19.9451079968,0.38587413005,0.938965581675,91.7245220253,19.9451079968,0.400378524723,0.993115705736,91.7245220253,19.9451079968,0.368455354835,0.889053281878,121198.0,21175.0,1558698.0,111470.0,30862.0,1547515.0,124399.0,18040.0,1561483.0,116244.0,26193.0,1552289.0,101129.0,41106.0,1537623.0,111470.0,30862.0,1547515.0,107474.0,34895.0,1543132.0,116244.0,26193.0,1552289.0,81943.0,60128.0,1517457.0,82697.0,59427.0,1516313.0,91644.0,50641.0,1525892.0,91644.0,50718.0,1525260.0,63786.0,78091.0,1498352.0,57229.0,84647.0,1488460.0,77372.0,64824.0,1510215.0,68771.0,73502.0,1500002.0,47713.0,93959.0,1481343.0,39783.0,101810.0,1468668.0,66595.0,75501.0,1498045.0,50036.0,92141.0,1478921.0,63
90.7077907274,20.9745080962,1.77124130333,2.27779442561,90.7077907274,20.9745080962,1.52870265963,1.68681179511,90.7077907274,20.9745080962,0.465490231308,1.08954336916,90.7077907274,20.9745080962,0.421010939435,0.961370980581,90.7077907274,20.9745080962,0.496127792818,1.17178812926,90.7077907274,20.9745080962,0.432281752869,0.991838750295,90.7077907274,20.9745080962,0.443739695844,1.03563247696,90.7077907274,20.9745080962,0.414568974506,0.944132579208,122862.0,21659.0,1390604.0,113258.0,31246.0,1379679.0,126700.0,17921.0,1394164.0,118299.0,26322.0,1384720.0,102350.0,42046.0,1369062.0,113258.0,31246.0,1379679.0,109965.0,34585.0,1376163.0,118299.0,26322.0,1384720.0,82681.0,61575.0,1348379.0,84172.0,60138.0,1348298.0,94314.0,50131.0,1359280.0,93686.0,50858.0,1357814.0,63995.0,80136.0,1328665.0,58353.0,85716.0,1320234.0,80334.0,63984.0,1344090.0,70761.0,73671.0,1332648.0,47255.0,96763.0,1310887.0,40655.0,103168.0,1300299.0,69876.0,74298.0,1332442.0,52063.0,92234.0,1311719.0,63
92.2626752491,17.8157451424,1.87576798167,2.53916999847,92.2626752491,17.8157451424,1.55440445242,1.77006919842,92.2626752491,17.8157451424,0.483480148871,1.15283871386,92.2626752491,17.8157451424,0.431650986807,0.99411886522,92.2626752491,17.8157451424,0.523420124982,1.26672578189,92.2626752491,17.8157451424,0.451123715981,1.04909354103,92.2626752491,17.8157451424,0.452684906562,1.06407458916,92.2626752491,17.8157451424,0.421781692105,0.967418939736,118451.0,29227.0,1733157.0,106750.0,40898.0,1719973.0,126121.0,21628.0,1740499.0,115364.0,32382.0,1728587.0,90821.0,56750.0,1704388.0,106750.0,40898.0,1719973.0,106220.0,41471.0,1719144.0,115364.0,32382.0,1728587.0,64812.0,82657.0,1677254.0,68973.0,78510.0,1679606.0,87795.0,59816.0,1699289.0,85788.0,61886.0,1696421.0,42976.0,104365.0,1654319.0,40037.0,107264.0,1648120.0,72561.0,74942.0,1682655.0,59643.0,87918.0,1667726.0,32116.0,115090.0,1642367.0,27598.0,119467.0,1633189.0,62515.0,84849.0,1671242.0,42402.0,105018.0,1647993.0,64
92.2632134626,17.8112383315,1.89737319953,2.57944568245,92.2632134626,17.8112383315,1.53938912525,1.74462647543,92.2632134626,17.8112383315,0.485114625006,1.1525396443,92.2632134626,17.8112383315,0.432249400436,0.990723971749,92.2632134626,17.8112383315,0.528078322705,1.27813587742,92.2632134626,17.8112383315,0.447818008637,1.03771833322,92.2632134626,17.8112383315,0.452521585407,1.05822819492,92.2632134626,17.8112383315,0.426243878621,0.973902350482,94625.0,23155.0,1383653.0,84968.0,32787.0,1372596.0,100712.0,17207.0,1389243.0,92722.0,25195.0,1380350.0,72620.0,44995.0,1360746.0,84968.0,32787.0,1372596.0,84697.0,33172.0,1371861.0,92722.0,25195.0,1380350.0,51727.0,65743.0,1338950.0,54502.0,63038.0,1339864.0,69861.0,47949.0,1355680.0,69555.0,48309.0,1354917.0,33711.0,83640.0,1320007.0,31039.0,86297.0,1314158.0,57450.0,60292.0,1341941.0,49036.0,68747.0,1332155.0,24517.0,92728.0,1309876.0,20987.0,96162.0,1301858.0,49204.0,68461.0,1332384.0,35151.0,82540.0,1316022.0,64
92.9504413281,17.0544346983,1.79200448355,2.45447274211,92.9504413281,17.0544346983,1.51473606777,1.741005256,92.9504413281,17.0544346983,0.440389301554,1.10806044159,92.9504413281,17.0544346983,0.393689800308,0.95670842085,92.9504413281,17.0544346983,0.476800474601,1.21545383901,92.9504413281,17.0544346983,0.409134970822,1.00194621156,92.9504413281,17.0544346983,0.411985250939,1.0242817174,92.9504413281,17.0544346983,0.386927373733,0.937412161476,111410.0,28476.0,1818975.0,101218.0,38647.0,1807282.0,120103.0,19942.0,1827289.0,108663.0,31380.0,1814727.0,84329.0,55332.0,1790817.0,101218.0,38647.0,1807282.0,101620.0,38387.0,1807323.0,108663.0,31380.0,1814727.0,58732.0,80719.0,1764129.0,65268.0,74334.0,1768775.0,84535.0,55422.0,1788769.0,79862.0,60142.0,1783367.0,37665.0,101612.0,1741936.0,37913.0,101429.0,1738865.0,70357.0,69548.0,1773124.0,54891.0,85063.0,1755837.0,27586.0,111548.0,1730701.0,25690.0,113426.0,1724056.0,60779.0,79067.0,1762086.0,38804.0,101098.0,1737159.0,64
92.776426316,17.2666926502,1.85964737985,2.57396136681,92.776426316,17.2666926502,1.48287784951,1.64760989151,92.776426316,17.2666926502,0.459500896833,1.1410120622,92.776426316,17.2666926502,0.400366810442,0.955301852438,92.776426316,17.2666926502,0.500349908886,1.26132690687,92.776426316,17.2666926502,0.414691498988,0.998385238353,92.776426316,17.2666926502,0.428046427591,1.04587171358,92.776426316,17.2666926502,0.393926837888,0.938221531818,89491.0,22796.0,1421758.0,80409.0,31843.0,1411238.0,96378.0,15996.0,1428139.0,88393.0,23979.0,1419222.0,67790.0,44349.0,1399151.0,80409.0,31843.0,1411238.0,81482.0,30833.0,1411831.0,88393.0,23979.0,1419222.0,47250.0,64748.0,1377699.0,50721.0,61324.0,1379235.0,67714.0,44503.0,1396691.0,66319.0,45991.0,1394833.0,30422.0,81421.0,1359974.0,28494.0,83314.0,1354727.0,56244.0,55872.0,1383853.0,46824.0,65384.0,1373059.0,22129.0,89549.0,1350794.0,19394.0,92164.0,1343363.0,48431.0,63598.0,1374662.0,33782.0,78320.0,1357759.0,64
85.0177298127,27.9145348705,1.69303970947,1.9319080592,85.0177298127,27.9145348705,1.99607433808,2.44151610279,85.0177298127,27.9145348705,0.555647894969,1.04827644726,85.0177298127,27.9145348705,0.586637223963,1.12160178171,85.0177298127,27.9145348705,0.578493936518,1.10113314668,85.0177298127,27.9145348705,0.624659347397,1.20535003039,85.0177298127,27.9145348705,0.54044601445,1.01406728385,85.0177298127,27.9145348705,0.557756093356,1.06324662438,100240.0,9815.0,615700.0,95839.0,14149.0,609981.0,97982.0,12082.0,612571.0,92830.0,17228.0,606972.0,90946.0,19014.0,605983.0,95839.0,14149.0,609981.0,86083.0,23862.0,599415.0,92830.0,17228.0,606972.0,82115.0,27723.0,596757.0,82165.0,27609.0,594630.0,74461.0,35331.0,586575.0,76245.0,33682.0,588710.0,73680.0,36020.0,587944.0,69107.0,40392.0,579964.0,63219.0,46392.0,574145.0,60544.0,49217.0,571401.0,65654.0,43894.0,579556.0,57152.0,52028.0,566450.0,52831.0,56588.0,562582.0,46341.0,63225.0,555639.0,0
92.1321575321,17.6417723224,1.76520660138,2.35799197205,92.1321575321,17.6417723224,1.69342280494,2.07963062642,92.1321575321,17.6417723224,0.465129443313,1.08810391209,92.1321575321,17.6417723224,0.443967785703,1.01634812487,92.1321575321,17.6417723224,0.492434908325,1.1583242495,92.1321575321,17.6417723224,0.46611413034,1.07642000955,92.1321575321,17.6417723224,0.440722000239,1.02416031864,92.1321575321,17.6417723224,0.427100197944,0.970968474434,105682.0,24623.0,1503616.0,96195.0,34066.0,1492402.0,109057.0,21350.0,1506052.0,96496.0,33911.0,1492703.0,82466.0,47682.0,1479628.0,96195.0,34066.0,1492402.0,88910.0,41418.0,1484213.0,96496.0,33911.0,1492703.0,60533.0,69469.0,1456915.0,64564.0,65461.0,1458310.0,70811.0,59425.0,1464435.0,64821.0,65501.0,1458567.0,42308.0,87560.0,1437899.0,41456.0,88331.0,1432748.0,58906.0,71247.0,1450843.0,39555.0,90666.0,1430847.0,33133.0,96610.0,1427925.0,28284.0,101286.0,1417105.0,52135.0,77934.0,1442386.0,26018.0,104110.0,1414839.0,65
91.2064588675,18.7326703354,1.79761680137,2.3187474838,91.2064588675,18.7326703354,1.77243929269,2.17077652117,91.2064588675,18.7326703354,0.498275626016,1.08748337385,91.2064588675,18.7326703354,0.489524387874,1.0528660817,91.2064588675,18.7326703354,0.52974646694,1.1627103912,91.2064588675,18.7326703354,0.515278639572,1.11655104505,91.2064588675,18.7326703354,0.471671627753,1.02500216318,91.2064588675,18.7326703354,0.469154489701,1.00659381301,85188.0,19098.0,1065323.0,77971.0,26290.0,1056591.0,87576.0,16863.0,1066784.0,77527.0,26908.0,1056148.0,67339.0,36731.0,1046925.0,77971.0,26290.0,1056591.0,71828.0,32558.0,1049550.0,77527.0,26908.0,1056148.0,50634.0,53229.0,1029665.0,53859.0,50136.0,1030444.0,57622.0,46700.0,1033869.0,52643.0,51733.0,1029232.0,36308.0,67372.0,1014761.0,35596.0,68133.0,1010151.0,48106.0,56146.0,1022884.0,32326.0,71977.0,1006890.0,28185.0,75344.0,1006031.0,24584.0,78899.0,997092.0,42715.0,61447.0,1016044.0,20582.0,83641.0,993106.0,65
87.7850866555,25.2281162824,1.61117589923,1.85498937558,87.7850866555,25.2281162824,1.93630907418,2.43822458492,87.7850866555,25.2281162824,0.50596671228,1.028948338,87.7850866555,25.2281162824,0.536809708212,1.10433687488,87.7850866555,25.2281162824,0.52288162426,1.075768682,87.7850866555,25.2281162824,0.57537922106,1.19184148002,87.7850866555,25.2281162824,0.492893535105,0.997805026503,87.7850866555,25.2281162824,0.509788790671,1.0449290354,96485.0,10564.0,759701.0,92353.0,14670.0,754170.0,94238.0,12870.0,756576.0,88654.0,18450.0,750472.0,86487.0,20458.0,749203.0,92353.0,14670.0,754170.0,81588.0,25458.0,742563.0,88654.0,18450.0,750472.0,76961.0,29866.0,739190.0,78316.0,28544.0,738270.0,69261.0,37710.0,728888.0,70993.0,36042.0,730951.0,67873.0,38824.0,729627.0,65035.0,41637.0,723154.0,57555.0,49322.0,715861.0,54535.0,52419.0,712663.0,59298.0,47263.0,720583.0,53538.0,52917.0,709861.0,47102.0,59672.0,704104.0,40034.0,66820.0,696373.0,0
86.475082942,26.0264504292,1.72446109954,2.00243925842,86.475082942,26.0264504292,2.00791779905,2.48411649921,86.475082942,26.0264504292,0.557084602278,1.06584955976,86.475082942,26.0264504292,0.599847700828,1.15826197883,86.475082942,26.0264504292,0.578160292693,1.11863275786,86.475082942,26.0264504292,0.637781026662,1.24081519489,86.475082942,26.0264504292,0.544637040679,1.0364065682,86.475082942,26.0264504292,0.57155936375,1.10098733364,116353.0,12592.0,813364.0,110041.0,18845.0,805610.0,112713.0,16315.0,808771.0,106731.0,22294.0,802300.0,104511.0,24266.0,801061.0,110041.0,18845.0,805610.0,96730.0,32210.0,791379.0,106731.0,22294.0,802300.0,93287.0,35302.0,789398.0,91959.0,36671.0,785661.0,81195.0,47640.0,774455.0,85385.0,43546.0,779087.0,82715.0,45659.0,778415.0,75069.0,53269.0,766947.0,66463.0,62253.0,758353.0,65569.0,63249.0,757448.0,72922.0,55227.0,768224.0,61050.0,66958.0,751150.0,53641.0,74970.0,744150.0,48063.0,80627.0,738168.0,0
86.7667632516,25.8166954264,1.67909736338,1.88846345873,86.7667632516,25.8166954264,1.99550372399,2.46586275175,86.7667632516,25.8166954264,0.538229093776,1.03767533598,86.7667632516,25.8166954264,0.586309896465,1.1473954678,86.7667632516,25.8166954264,0.560486403843,1.08856320344,86.7667632516,25.8166954264,0.627347303725,1.23588672451,86.7667632516,25.8166954264,0.524016866098,1.00528632148,86.7667632516,25.8166954264,0.555073401019,1.08271950658,91465.0,9768.0,654948.0,86607.0,14590.0,648659.0,88391.0,12907.0,650853.0,83407.0,17884.0,645460.0,82269.0,18844.0,645364.0,86607.0,14590.0,648659.0,75733.0,25511.0,636785.0,83407.0,17884.0,645460.0,73651.0,27326.0,636376.0,72575.0,28451.0,632829.0,63419.0,37760.0,623076.0,66351.0,34875.0,626609.0,65512.0,35316.0,627882.0,59436.0,41394.0,617925.0,51713.0,49400.0,609980.0,50694.0,50454.0,609192.0,57947.0,42728.0,619968.0,48359.0,52263.0,605103.0,41616.0,59426.0,598501.0,37237.0,63830.0,593997.0,0
86.1905370526,26.5230064647,1.65968995061,1.86753309734,86.1905370526,26.5230064647,2.03063996765,2.51774818574,86.1905370526,26.5230064647,0.543401188527,1.03643244461,86.1905370526,26.5230064647,0.590961685036,1.14308921554,86.1905370526,26.5230064647,0.562651245531,1.08263335266,86.1905370526,26.5230064647,0.630748306906,1.23062561707,86.1905370526,26.5230064647,0.530119378591,1.00563804142,86.1905370526,26.5230064647,0.560831118988,1.08225405081,123774.0,12917.0,841705.0,118063.0,18608.0,834546.0,120393.0,16428.0,837390.0,113422.0,23390.0,829905.0,111541.0,24972.0,828988.0,118063.0,18608.0,834546.0,104300.0,32477.0,819881.0,113422.0,23390.0,829905.0,99920.0,36366.0,816934.0,100153.0,36296.0,814739.0,88618.0,48098.0,802801.0,91032.0,45724.0,805618.0,88857.0,47181.0,805461.0,83203.0,52958.0,795963.0,73652.0,62972.0,786472.0,70229.0,66452.0,782989.0,78421.0,57362.0,794623.0,68389.0,67432.0,779383.0,60268.0,76234.0,771758.0,51676.0,84897.0,762670.0,0
86.7357773793,25.7602983665,1.70477817709,1.97254384206,86.7357773793,25.7602983665,2.00583390459,2.49258755861,86.7357773793,25.7602983665,0.552110398538,1.06939715123,86.7357773793,25.7602983665,0.591700188727,1.15775631356,86.7357773793,25.7602983665,0.572634997227,1.1184959646,86.7357773793,25.7602983665,0.631763120688,1.24443968699,86.7357773793,25.7602983665,0.538222156177,1.03699605537,86.7357773793,25.7602983665,0.564620790397,1.09919718792,104976.0,11282.0,750373.0,99143.0,17022.0,743098.0,101240.0,15035.0,745653.0,95827.0,20445.0,739782.0,94398.0,21731.0,739357.0,99143.0,17022.0,743098.0,86472.0,29670.0,729493.0,95827.0,20445.0,739782.0,84381.0,31607.0,728915.0,82747.0,33156.0,724875.0,72144.0,43841.0,713799.0,76315.0,39819.0,718443.0,74917.0,40919.0,719037.0,67496.0,48109.0,707838.0,58611.0,57209.0,698911.0,58241.0,57730.0,698583.0,66087.0,49589.0,709802.0,54748.0,60540.0,693328.0,47083.0,68554.0,686048.0,42607.0,73193.0,681187.0,0
