@RELATION GSCM_2
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
74516.0,36146.0,1014575.0,84837.0,26016.0,1024040.0,84052.0,26936.0,1022458.0,89039.0,21974.0,1028242.0,109
99003.0,24867.0,878382.0,106375.0,17642.0,884694.0,94318.0,29808.0,871619.0,102335.0,21829.0,880654.0,0
140302.0,27632.0,987177.0,146780.0,21337.0,992660.0,132045.0,36169.0,977024.0,142863.0,25434.0,988743.0,0
113855.0,45016.0,1856498.0,129200.0,29917.0,1871345.0,125032.0,34231.0,1866781.0,129333.0,29984.0,1871478.0,113
109986.0,27048.0,957895.0,117442.0,19722.0,964416.0,102848.0,34379.0,948959.0,112472.0,24832.0,959447.0,0
63550.0,32488.0,893781.0,73026.0,23213.0,902381.0,70804.0,25576.0,899345.0,75558.0,20881.0,904913.0,109
90893.0,19067.0,624480.0,95826.0,14162.0,628483.0,86083.0,23862.0,617895.0,92817.0,17241.0,625474.0,0
96387.0,47439.0,1262922.0,114394.0,29757.0,1280432.0,118428.0,25944.0,1284081.0,118010.0,26398.0,1284048.0,94
57104.0,34922.0,1184058.0,65437.0,26655.0,1191650.0,64180.0,27957.0,1189674.0,72091.0,20099.0,1198304.0,90
90774.0,56797.0,1742141.0,106740.0,40908.0,1757733.0,106220.0,41471.0,1756884.0,115352.0,32394.0,1766345.0,64
54685.0,27619.0,813147.0,58159.0,24215.0,815653.0,55072.0,27319.0,811652.0,67181.0,15255.0,824675.0,25
75589.0,38980.0,1134959.0,82997.0,31660.0,1141863.0,79515.0,35177.0,1137937.0,93598.0,21167.0,1152464.0,60
167810.0,62311.0,2256126.0,175518.0,54687.0,2263732.0,176559.0,53700.0,2264704.0,206331.0,23957.0,2294545.0,14
89049.0,37439.0,1221210.0,97806.0,28810.0,1229384.0,98832.0,27827.0,1229921.0,108082.0,18634.0,1239660.0,61
49110.0,17255.0,490009.0,49614.0,16794.0,489537.0,46467.0,19891.0,485510.0,57818.0,8634.0,497741.0,118
67995.0,37466.0,1732778.0,82109.0,23430.0,1746750.0,79556.0,26014.0,1744107.0,80041.0,25571.0,1744682.0,110
65927.0,31934.0,744649.0,75050.0,22832.0,752721.0,70702.0,27140.0,747393.0,77598.0,20356.0,755269.0,111
69817.0,33102.0,1006340.0,74868.0,28111.0,1010458.0,74876.0,28122.0,1009579.0,89567.0,13473.0,1025157.0,89
97615.0,39408.0,1269156.0,107553.0,29592.0,1278610.0,104369.0,32811.0,1275037.0,112830.0,24488.0,1283888.0,63
87251.0,60760.0,1613646.0,102485.0,45748.0,1628414.0,109252.0,39137.0,1634782.0,123006.0,25422.0,1648935.0,88
42634.0,19217.0,551157.0,47113.0,14836.0,554505.0,43194.0,18815.0,549493.0,48627.0,13427.0,556019.0,85
57089.0,32244.0,871280.0,70987.0,18545.0,884807.0,70469.0,19212.0,883970.0,68242.0,21495.0,882062.0,1
99567.0,26092.0,849363.0,107609.0,18179.0,856493.0,93674.0,32182.0,841720.0,101769.0,24137.0,850653.0,0
116502.0,52447.0,1089388.0,131169.0,37867.0,1103243.0,135900.0,33173.0,1107220.0,144416.0,24712.0,1116490.0,59
62071.0,30986.0,980687.0,65921.0,27199.0,983616.0,62644.0,30515.0,979443.0,76214.0,16985.0,993909.0,25
147790.0,28530.0,992917.0,154464.0,21965.0,998642.0,142189.0,34314.0,985456.0,152583.0,23966.0,996761.0,0
111498.0,25015.0,846460.0,118056.0,18615.0,852028.0,104300.0,32477.0,837353.0,113411.0,23410.0,847383.0,0
128285.0,36246.0,1187035.0,137100.0,27529.0,1194836.0,130550.0,34132.0,1187319.0,140384.0,24351.0,1198120.0,92
106029.0,25308.0,845063.0,112480.0,18972.0,850611.0,99655.0,31869.0,836928.0,108725.0,22843.0,846855.0,0
65121.0,40325.0,1170998.0,73859.0,31702.0,1178938.0,73439.0,32207.0,1177759.0,83610.0,22073.0,1188689.0,90
79126.0,28378.0,799334.0,88685.0,18943.0,808115.0,90349.0,17367.0,809038.0,92309.0,15458.0,811739.0,108
145509.0,42712.0,1591846.0,155444.0,32902.0,1601018.0,147091.0,41323.0,1591962.0,159160.0,29324.0,1604734.0,92
125955.0,45862.0,1800013.0,133803.0,38152.0,1807422.0,130414.0,41635.0,1803646.0,147896.0,24185.0,1821515.0,37
52642.0,24029.0,684394.0,55321.0,21443.0,686265.0,54080.0,22726.0,684270.0,66012.0,10841.0,696956.0,87
53681.0,26043.0,816841.0,57214.0,22553.0,819446.0,54643.0,25142.0,815972.0,65818.0,14031.0,828050.0,25
127212.0,40442.0,1496938.0,141117.0,26643.0,1509946.0,134503.0,33319.0,1502495.0,141459.0,26409.0,1510288.0,58
107744.0,54546.0,1655494.0,127641.0,34814.0,1675200.0,131561.0,31001.0,1678987.0,132675.0,29934.0,1680234.0,94
90345.0,34570.0,940077.0,101461.0,23599.0,950450.0,102793.0,22367.0,951088.0,106279.0,18938.0,955268.0,108
115885.0,53954.0,2008364.0,126837.0,43196.0,2018856.0,118448.0,51719.0,2010067.0,136921.0,33308.0,2028940.0,84
108365.0,47960.0,1052037.0,122079.0,34341.0,1064689.0,114064.0,42382.0,1055687.0,125550.0,30986.0,1068160.0,111
154047.0,29650.0,1105039.0,161686.0,22148.0,1111574.0,146937.0,36991.0,1095772.0,157804.0,26161.0,1107692.0,0
89089.0,42889.0,1617824.0,102814.0,29329.0,1630941.0,100084.0,32158.0,1627674.0,105272.0,27037.0,1633399.0,112
94442.0,45044.0,914226.0,106530.0,32992.0,925287.0,110241.0,29250.0,928042.0,118365.0,21229.0,937122.0,59
138782.0,35098.0,1307663.0,147697.0,26295.0,1315828.0,140566.0,33501.0,1307989.0,149285.0,24806.0,1317416.0,117
82429.0,47719.0,1516991.0,96192.0,34069.0,1529759.0,88910.0,41418.0,1521533.0,96488.0,33919.0,1530055.0,65
75822.0,39512.0,1613036.0,83086.0,32468.0,1619690.0,81684.0,33999.0,1617773.0,93845.0,21905.0,1630449.0,62
148368.0,41803.0,1241210.0,151955.0,38271.0,1244067.0,149164.0,41036.0,1240635.0,172402.0,17921.0,1264514.0,19
101283.0,20589.0,792774.0,106547.0,15464.0,797056.0,96809.0,25269.0,786417.0,104398.0,17762.0,794907.0,0
155334.0,53688.0,2095922.0,175165.0,33939.0,2114971.0,167286.0,41852.0,2106362.0,174165.0,35024.0,2113971.0,58
51141.0,27863.0,722836.0,60801.0,18352.0,731516.0,60321.0,18944.0,730111.0,61380.0,17932.0,732095.0,109
93324.0,55337.0,1393340.0,115355.0,33419.0,1414627.0,110256.0,38575.0,1408842.0,111782.0,37111.0,1411054.0,119
152915.0,30043.0,961237.0,160561.0,22558.0,967897.0,147252.0,35949.0,953687.0,157605.0,25665.0,964941.0,0
86492.0,41469.0,1130583.0,95822.0,32257.0,1139267.0,93634.0,34512.0,1136488.0,105589.0,22602.0,1149034.0,60
152175.0,29059.0,986105.0,159812.0,21523.0,992808.0,147809.0,33555.0,979959.0,157325.0,24134.0,990321.0,0
128688.0,33729.0,1197024.0,138269.0,24209.0,1205982.0,131441.0,31035.0,1198604.0,138716.0,23839.0,1206430.0,117
82654.0,34182.0,1108474.0,90367.0,26503.0,1115746.0,91557.0,25300.0,1116542.0,100305.0,16615.0,1125683.0,61
114512.0,27067.0,884417.0,121375.0,20326.0,890297.0,106656.0,35119.0,874649.0,117031.0,24811.0,885954.0,0
114469.0,27837.0,1006103.0,121878.0,20554.0,1012606.0,107018.0,35480.0,996904.0,117010.0,25558.0,1007738.0,0
120498.0,28554.0,993187.0,128451.0,20749.0,1000085.0,113786.0,35498.0,984434.0,123474.0,25854.0,995108.0,0
135201.0,50002.0,2011526.0,147971.0,37430.0,2024175.0,146161.0,39388.0,2022303.0,158114.0,27492.0,2034318.0,16
76299.0,40205.0,2017166.0,91099.0,25519.0,2031825.0,88592.0,28097.0,2029246.0,89716.0,27006.0,2030442.0,110
141239.0,49348.0,1610643.0,146147.0,44553.0,1615191.0,145255.0,45508.0,1613990.0,171355.0,19453.0,1640399.0,14
155775.0,41278.0,1653154.0,167178.0,29961.0,1664110.0,157897.0,39283.0,1654431.0,167300.0,29955.0,1664232.0,117
119473.0,28486.0,909093.0,128374.0,19723.0,917083.0,115442.0,32732.0,903305.0,123572.0,24654.0,912281.0,0
128067.0,37637.0,1445603.0,128417.0,37323.0,1445553.0,123941.0,41808.0,1440704.0,151011.0,14779.0,1468147.0,93
84375.0,26614.0,683814.0,92479.0,18566.0,691247.0,93109.0,17929.0,691274.0,96502.0,14625.0,695270.0,108
41673.0,17883.0,551981.0,45385.0,14260.0,554611.0,41178.0,18519.0,549372.0,47008.0,12742.0,556234.0,85
104455.0,24322.0,820055.0,110031.0,18855.0,824620.0,96733.0,32207.0,810372.0,106718.0,22307.0,821307.0,0
101672.0,39742.0,1343407.0,109070.0,32448.0,1350458.0,109609.0,31977.0,1350689.0,123035.0,18594.0,1364423.0,61
82191.0,33475.0,1366495.0,92575.0,23325.0,1376185.0,89638.0,26406.0,1372646.0,93778.0,22319.0,1377388.0,113
190307.0,64377.0,2300575.0,213644.0,41215.0,2323184.0,205674.0,49307.0,2314660.0,213904.0,41114.0,2323445.0,58
102308.0,42088.0,1403850.0,113247.0,31257.0,1414468.0,109963.0,34587.0,1410931.0,118287.0,26334.0,1419508.0,63
61311.0,33478.0,888752.0,74127.0,20882.0,900745.0,66695.0,28447.0,892578.0,70285.0,24919.0,896904.0,91
111193.0,47748.0,1743530.0,123986.0,35075.0,1755643.0,117682.0,41470.0,1748711.0,128766.0,30404.0,1760423.0,84
113113.0,29570.0,1420400.0,119740.0,23023.0,1426187.0,106523.0,36278.0,1412227.0,116548.0,26335.0,1422995.0,107
112043.0,40482.0,1784697.0,118635.0,33975.0,1790897.0,114946.0,37704.0,1786866.0,130863.0,21835.0,1803125.0,37
124065.0,25202.0,758582.0,129922.0,19430.0,763433.0,116226.0,33166.0,748782.0,126318.0,23154.0,759829.0,0
171496.0,33999.0,1144833.0,180119.0,25597.0,1152256.0,165483.0,40394.0,1136491.0,177217.0,28684.0,1149355.0,0
48991.0,20073.0,605249.0,53174.0,16064.0,608418.0,48096.0,21239.0,602406.0,54628.0,14770.0,609872.0,85
140536.0,42527.0,1716726.0,147895.0,35345.0,1723271.0,141163.0,42181.0,1715803.0,156598.0,26799.0,1731973.0,92
131365.0,25160.0,910754.0,137509.0,19184.0,915900.0,126243.0,30550.0,903713.0,135385.0,21480.0,913776.0,0
62056.0,29929.0,879546.0,70602.0,21556.0,887306.0,65763.0,26532.0,881721.0,71870.0,20468.0,888574.0,91
103098.0,26789.0,951410.0,110528.0,19464.0,957804.0,95777.0,34270.0,942145.0,105080.0,25010.0,952356.0,0
147396.0,51760.0,1222793.0,159168.0,40113.0,1233858.0,162563.0,36794.0,1236603.0,177087.0,22321.0,1251777.0,17
575970.0,55085.0,2705890.0,583905.0,47259.0,2713848.0,579468.0,51732.0,2709515.0,609387.0,21891.0,2739330.0,13
173315.0,35505.0,1138051.0,183272.0,25683.0,1146926.0,168174.0,40873.0,1130802.0,179639.0,29444.0,1143293.0,0
84248.0,55413.0,1842936.0,101197.0,38668.0,1859421.0,101620.0,38387.0,1859443.0,108645.0,31398.0,1866869.0,64
67713.0,44426.0,1430784.0,80387.0,31865.0,1442896.0,81482.0,30833.0,1443481.0,88368.0,24004.0,1450877.0,64
154987.0,63800.0,1973015.0,178246.0,40790.0,1995642.0,180319.0,38889.0,1997165.0,182240.0,37018.0,1999636.0,121
120542.0,43217.0,1131076.0,128521.0,35341.0,1138299.0,125920.0,37980.0,1135014.0,141958.0,22017.0,1151736.0,26
90393.0,41424.0,915772.0,102951.0,28963.0,927304.0,96885.0,35062.0,920279.0,105696.0,26349.0,930049.0,111
74083.0,37927.0,1053534.0,85404.0,26747.0,1064167.0,85293.0,26934.0,1063433.0,90100.0,22191.0,1068863.0,90
84050.0,36157.0,1018499.0,97598.0,22684.0,1031196.0,95234.0,25089.0,1028016.0,96402.0,23960.0,1030000.0,126
67360.0,32907.0,981374.0,72510.0,27854.0,985585.0,69598.0,30836.0,981761.0,82568.0,17925.0,995643.0,25
225501.0,55920.0,4890344.0,237364.0,44181.0,4899656.0,223528.0,58108.0,4882678.0,238735.0,42934.0,4901027.0,117
60316.0,20808.0,568376.0,61152.0,19970.0,568359.0,57550.0,23503.0,563975.0,70804.0,10386.0,578011.0,118
117095.0,54376.0,2080288.0,134382.0,37234.0,2097146.0,131470.0,40240.0,2093874.0,137286.0,34480.0,2100050.0,112
67286.0,36784.0,1062292.0,77963.0,26298.0,1071983.0,71828.0,32558.0,1064930.0,77517.0,26918.0,1071538.0,65
124850.0,32330.0,980453.0,134455.0,22838.0,989207.0,118842.0,38512.0,972800.0,128903.0,28505.0,983656.0,0
26269.0,11523.0,337732.0,29138.0,8669.0,339443.0,26824.0,10942.0,336029.0,29848.0,8008.0,340153.0,85
88932.0,22366.0,819466.0,94679.0,16730.0,824142.0,81840.0,29621.0,810304.0,90369.0,21179.0,819832.0,0
79627.0,18696.0,719837.0,84351.0,14056.0,723353.0,75150.0,23277.0,713026.0,82113.0,16414.0,721115.0,0
22143.0,15417.0,560304.0,27699.0,10030.0,564685.0,29369.0,8462.0,565248.0,29614.0,8259.0,566600.0,114
67870.0,32086.0,706536.0,77757.0,22279.0,715427.0,72999.0,27052.0,709752.0,79464.0,20677.0,717134.0,111
85789.0,44951.0,1242769.0,96298.0,34504.0,1252724.0,100665.0,30153.0,1256589.0,113465.0,17417.0,1269891.0,88
88581.0,21943.0,953119.0,94579.0,16101.0,958031.0,83904.0,26875.0,946336.0,91513.0,19311.0,954965.0,0
67910.0,46971.0,1618716.0,84370.0,30581.0,1635077.0,87877.0,27095.0,1638538.0,89269.0,25759.0,1639976.0,114
150189.0,40122.0,1538558.0,150126.0,40241.0,1537996.0,144628.0,45764.0,1532034.0,174540.0,15901.0,1562410.0,93
134631.0,26020.0,781024.0,141105.0,19723.0,786368.0,129998.0,30948.0,774210.0,139091.0,21936.0,784354.0,0
118387.0,46190.0,1611652.0,129328.0,35382.0,1622027.0,130066.0,34736.0,1622246.0,141836.0,23004.0,1634535.0,61
76419.0,19907.0,718713.0,81438.0,15002.0,722652.0,70193.0,26301.0,710400.0,77768.0,18779.0,718983.0,0
147263.0,29650.0,868167.0,155528.0,21524.0,875348.0,143185.0,33921.0,862011.0,152407.0,24806.0,872226.0,0
85656.0,33367.0,1375100.0,92325.0,26774.0,1381418.0,90527.0,28617.0,1379301.0,101531.0,17647.0,1390624.0,37
165063.0,30616.0,1086894.0,172263.0,23674.0,1093044.0,158213.0,37859.0,1078072.0,169697.0,26466.0,1090478.0,0
167541.0,33260.0,1209904.0,176595.0,24370.0,1218074.0,162376.0,38674.0,1203071.0,173194.0,27948.0,1214673.0,0
101070.0,41165.0,1572034.0,111459.0,30873.0,1581944.0,107474.0,34895.0,1577542.0,116235.0,26202.0,1586720.0,63
86443.0,20502.0,764434.0,92346.0,14677.0,769413.0,81588.0,25458.0,757788.0,88645.0,18459.0,765713.0,0
546998.0,51575.0,2510745.0,553115.0,45590.0,2516695.0,547982.0,50816.0,2511442.0,577798.0,21032.0,2541378.0,13
204818.0,73489.0,1670958.0,222494.0,55994.0,1688125.0,229194.0,49418.0,1694373.0,248097.0,30551.0,1713728.0,17
82195.0,18918.0,658265.0,86595.0,14602.0,661597.0,75735.0,25509.0,649712.0,83390.0,17901.0,658393.0,0
163909.0,30059.0,1076458.0,171834.0,22323.0,1083371.0,158381.0,35902.0,1068982.0,168779.0,25546.0,1080316.0,0
99221.0,24338.0,1125965.0,103942.0,19653.0,1129924.0,91576.0,32018.0,1116840.0,101110.0,22549.0,1127092.0,107
102612.0,40745.0,1196432.0,115739.0,27763.0,1208619.0,108546.0,35059.0,1200529.0,116007.0,27631.0,1208888.0,0
87670.0,32014.0,1371378.0,98324.0,21458.0,1381537.0,94391.0,25449.0,1377153.0,97970.0,21911.0,1381183.0,113
106418.0,27090.0,867746.0,114066.0,19546.0,874355.0,101057.0,32597.0,860385.0,109800.0,23918.0,870090.0,0
115501.0,42485.0,1553536.0,123815.0,34306.0,1561227.0,121281.0,36917.0,1558136.0,135685.0,22543.0,1573097.0,37
145081.0,51700.0,1434862.0,154106.0,42764.0,1443335.0,150667.0,46226.0,1439418.0,171115.0,25872.0,1460344.0,26
163167.0,50868.0,1803851.0,169381.0,44772.0,1809683.0,167250.0,46957.0,1807240.0,191265.0,23008.0,1831567.0,19
83271.0,39578.0,1232056.0,88581.0,34280.0,1236695.0,84054.0,38786.0,1231528.0,100789.0,22135.0,1248903.0,25
91343.0,49183.0,1371035.0,103759.0,36927.0,1383069.0,109005.0,31796.0,1387980.0,119600.0,21239.0,1398910.0,18
71476.0,17868.0,655510.0,74653.0,14717.0,657711.0,66124.0,23236.0,648246.0,73229.0,16195.0,656287.0,107
142561.0,26539.0,893924.0,148935.0,20329.0,899239.0,137077.0,32260.0,886415.0,146682.0,22727.0,896986.0,0
54371.0,18973.0,541409.0,55224.0,18139.0,541271.0,52058.0,21274.0,537172.0,64168.0,9252.0,550215.0,118
66348.0,41591.0,1949941.0,82985.0,25114.0,1966311.0,81787.0,26422.0,1964898.0,80777.0,27469.0,1964103.0,110
96106.0,32905.0,942301.0,99189.0,29831.0,944538.0,96861.0,32147.0,941388.0,114357.0,14713.0,959706.0,81
83588.0,27799.0,538166.0,93513.0,17936.0,547117.0,92289.0,19197.0,544944.0,93447.0,18096.0,547051.0,102
62759.0,41020.0,1421410.0,76901.0,27019.0,1435078.0,79575.0,24434.0,1437332.0,81425.0,22634.0,1439602.0,114
94306.0,45421.0,1308784.0,103793.0,36036.0,1318015.0,106527.0,33375.0,1320528.0,119486.0,20449.0,1333708.0,66
104571.0,37260.0,1080756.0,111010.0,30918.0,1086304.0,107786.0,34178.0,1082256.0,122582.0,19450.0,1097875.0,26
132594.0,25955.0,817665.0,139136.0,19538.0,823163.0,128099.0,30656.0,811142.0,137121.0,21674.0,821148.0,0
90048.0,32493.0,721411.0,93893.0,28707.0,724332.0,91291.0,31285.0,720893.0,107387.0,15282.0,737826.0,123
134023.0,57522.0,1914479.0,141027.0,50602.0,1921048.0,138933.0,52744.0,1918558.0,168387.0,23351.0,1948408.0,89
107381.0,21906.0,759531.0,112909.0,16452.0,764023.0,101510.0,27866.0,751659.0,109772.0,19699.0,760886.0,0
81948.0,30390.0,710425.0,93399.0,19131.0,720741.0,86951.0,25691.0,713239.0,88845.0,23850.0,716187.0,102
112178.0,29121.0,1451959.0,118423.0,23032.0,1457469.0,104544.0,37013.0,1442912.0,115435.0,26159.0,1454482.0,107
97879.0,23320.0,967949.0,103020.0,18307.0,972152.0,90614.0,30786.0,958869.0,99785.0,21693.0,968917.0,0
130660.0,24389.0,776827.0,135913.0,19259.0,781085.0,125308.0,29933.0,769544.0,134579.0,20722.0,779751.0,0
125225.0,36231.0,1409869.0,126179.0,35364.0,1410100.0,118825.0,42763.0,1402067.0,142355.0,19281.0,1426276.0,95
151387.0,55213.0,2398510.0,165079.0,41702.0,2412125.0,163411.0,43491.0,2410441.0,176612.0,30354.0,2423658.0,16
117927.0,54177.0,2468798.0,134363.0,38047.0,2484613.0,131753.0,40904.0,2481443.0,139110.0,33601.0,2489360.0,112
95032.0,36399.0,1467508.0,107963.0,23725.0,1479879.0,103666.0,28204.0,1475099.0,106813.0,25103.0,1478729.0,113
93211.0,43694.0,1823799.0,106315.0,30795.0,1836271.0,103198.0,34064.0,1832578.0,109834.0,27476.0,1839790.0,112
99501.0,46018.0,1609983.0,108062.0,37582.0,1618463.0,109237.0,36483.0,1619611.0,125431.0,20364.0,1635832.0,66
115499.0,33328.0,1413903.0,116313.0,32545.0,1414201.0,112534.0,36306.0,1409959.0,135722.0,13200.0,1433610.0,93
90592.0,43683.0,1471428.0,101695.0,32705.0,1481523.0,94223.0,40232.0,1473124.0,103001.0,31521.0,1482830.0,124
121656.0,30850.0,1068808.0,130957.0,21688.0,1076988.0,114655.0,38068.0,1059636.0,124360.0,28413.0,1070391.0,0
94772.0,60762.0,1587848.0,109182.0,46523.0,1601738.0,115135.0,40689.0,1607224.0,130978.0,24932.0,1623534.0,88
79088.0,40788.0,1774472.0,84421.0,35712.0,1779249.0,82294.0,38042.0,1776627.0,98912.0,21461.0,1793740.0,62
65958.0,21149.0,638833.0,66089.0,21043.0,638219.0,61571.0,25527.0,633016.0,76580.0,10610.0,648710.0,118
92457.0,29422.0,796754.0,101705.0,20259.0,805378.0,103034.0,18964.0,806140.0,106391.0,15676.0,810064.0,108
104999.0,46631.0,1519657.0,112187.0,39507.0,1526367.0,111751.0,39966.0,1525499.0,131886.0,19882.0,1546066.0,89
40266.0,7928.0,296131.0,42295.0,5911.0,296989.0,38058.0,10125.0,291626.0,40934.0,7309.0,295628.0,0
35227.0,16581.0,399779.0,39426.0,12388.0,403006.0,36243.0,15554.0,398874.0,40179.0,11678.0,403759.0,85
110952.0,35001.0,1303549.0,117081.0,29087.0,1308935.0,114001.0,32334.0,1305164.0,127674.0,18689.0,1319528.0,95
151949.0,55518.0,2419385.0,165684.0,42045.0,2433159.0,164948.0,42974.0,2432535.0,178937.0,29018.0,2446412.0,16
80495.0,39449.0,1204657.0,89062.0,31006.0,1212562.0,85938.0,34211.0,1208819.0,97946.0,22243.0,1221446.0,60
63280.0,32565.0,937390.0,69348.0,26622.0,942695.0,66607.0,29451.0,939229.0,78345.0,17736.0,951692.0,60
171544.0,49114.0,1542037.0,176459.0,44351.0,1546291.0,173231.0,47692.0,1542452.0,198465.0,22518.0,1568297.0,19
113036.0,58073.0,2175615.0,133449.0,38073.0,2195674.0,138360.0,33515.0,2200301.0,140607.0,31296.0,2202832.0,94
50992.0,24874.0,710513.0,54125.0,21861.0,712971.0,53354.0,22718.0,711561.0,64864.0,11244.0,723710.0,87
71974.0,46398.0,1624943.0,87339.0,31174.0,1639743.0,90354.0,28219.0,1642283.0,93597.0,25075.0,1646001.0,114
88970.0,49137.0,2219973.0,108090.0,30106.0,2239138.0,105106.0,33104.0,2236281.0,104676.0,33627.0,2235724.0,110
138081.0,28311.0,992859.0,145596.0,21008.0,999365.0,133406.0,33332.0,986274.0,143086.0,23715.0,996855.0,0
61954.0,31755.0,861097.0,69929.0,23827.0,868280.0,73333.0,20433.0,870931.0,80150.0,13671.0,878501.0,18
122412.0,56871.0,1077270.0,138322.0,41087.0,1092398.0,143137.0,36328.0,1096504.0,152495.0,27046.0,1106571.0,59
