@RELATION GSCM_all_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
0.392117282277,2.55361345383,-4.71644311343,-3.12774780719,-2.06784093675,-0.888495837958,-1.49264107926,1.7898376058,3.7187572714,-5.60035157236,2.40972683615,0.700848920579,0.831273540479,-1.23888231719,0.269017040893,-1.66205890433,1.61603169847,1.06301411848,-0.184791306756,-3.28556129635,-0.545495845141,0.784549400346,-1.0850855985,0.17255330549,-2.54699188852,0.406363959715,-2.16313895058,-0.365883370449,1.04884542679,1.64002346421,-4.05739216863,0.357062712196,-0.838258080889,-0.128964757119,-1.15982975582,59
2.82816513648,-3.78519587894,5.92013123054,1.66103579152,-1.96282340747,-0.68075018776,1.30591804883,-3.58218519662,-0.519491417366,-1.42193384726,-0.703479560553,-1.37683987854,0.0887769957284,0.0995530417724,-1.5517819633,-1.36734011053,-0.202608872454,-0.171528566287,0.917574774375,0.801324251853,0.945857703981,0.717610090542,0.245004275384,-0.405555766232,-0.999649351975,0.146095669307,-0.0238577366387,0.982307855334,-0.604875839023,0.449232736385,-1.08611886963,-0.819984839905,0.80292715241,-0.12830696931,0.130566890378,0
3.9594533341,-4.31086318849,6.23512589802,-0.38734835261,-0.522059654632,-0.0688273906914,-0.106085023434,-3.30650258873,-1.60828396966,1.9259033405,-0.971108467094,-1.88722045159,-2.20826449721,-3.41268502021,-2.44565622595,-0.245340517616,1.42925795377,1.18213970474,-0.0587723549182,0.835117286408,0.969750346962,2.04064698546,0.282811713489,-0.678218687739,2.52394759357,1.12850084642,-0.674939373314,-0.637921569445,-0.117856971546,0.790205198661,0.28444130192,0.234298279218,-1.11423612197,0.776023820497,-0.361875327311,0
-0.738392049115,1.91208242944,1.33927053913,-1.44062729964,3.26719137607,-1.18735155271,-0.540755229034,-3.781988037,0.38328030901,-0.796054173183,-0.803219895648,-1.54346723251,0.419391244184,1.9355159349,-0.725392628142,-0.552637225506,0.677828172039,0.470842985843,-2.13230088003,2.53325674767,-1.37727387991,0.280233272038,0.164087423307,-0.382941619791,-0.50735586669,0.740165821249,-1.01861750939,-0.363714423102,0.149594504593,-0.293748209151,-0.0844389551182,0.328122922903,-0.705323912014,0.406951716444,-0.403080536327,87
0.206132514449,0.188138134803,0.151676553659,0.724495326024,0.311100237433,-1.29748037029,0.876626150908,0.349906063507,-0.204542205745,-0.706850324751,-1.05333247836,-0.514051686449,-2.09669971308,1.39454232378,-0.0691888868251,-0.214419622654,0.892000039885,0.645172958493,-0.519066742478,1.62006410152,0.301998119145,-1.95222505518,0.103340034684,-1.19387584196,0.227936091308,0.267408546005,0.278277633587,0.31312406043,-0.999908633998,0.556214352334,-0.208851433842,0.347965876146,-0.542900468796,-0.199686883415,-0.212529590961,37
0.326134012407,-1.78058685308,-3.14806029414,0.776179764914,2.15940735851,1.87367777208,0.094851911027,0.812367421556,-1.43031631708,-1.60188764442,-1.96822843678,-1.50845847037,1.0138827028,0.222739561374,-0.0873098979742,0.805425025052,1.7496955171,1.03561232808,0.875871224986,1.98084927749,-0.630124218567,0.698060509308,1.13051794766,-1.00977690072,-1.02379997773,0.317765034948,-0.0819915389644,0.538095005574,0.951240841942,-1.00830726492,0.775041181744,0.885471850245,-0.56955773148,-0.449095057402,-0.248698869352,109
4.27239873513,-3.78412835498,5.91806399318,-0.811824234579,-1.79454431708,0.143070754426,-0.392722621657,-2.82458480879,-1.98126002078,1.35442559409,-0.428604563652,-1.56622764322,-1.40254963578,-1.75845255781,-1.84561472363,0.413948437759,1.16773021638,0.743600688755,0.958658341026,1.39453833758,1.55928907489,0.995173529239,0.543122738299,-0.152207636358,-0.0257774378394,-0.118637261989,-0.839256382053,0.685807740431,1.08178750247,0.845528405083,-1.37721354591,-1.35773951162,-0.179477105967,0.160091210196,-0.293284936986,0
5.44689238089,-4.73880888063,7.89263410575,1.3368717513,-2.36731872982,-0.474774444097,1.7042972932,-4.02462299464,-0.752957540924,-0.173266386505,-0.717979935373,-2.04854334974,-0.508965639368,0.730554459909,-2.29232164502,-0.197668801073,-0.347923280582,0.150828375386,0.776043429167,0.509879285549,0.258438281382,2.70552197157,-0.645542249543,-0.118229608637,-0.292841747352,-0.581004396398,1.19404890777,-1.04524284396,-0.554828118256,-0.19570523885,0.373266714139,-0.368922577733,-0.638855374604,-0.766198065467,-0.468935133206,0
0.106925747773,-3.28546804632,-3.11968450241,3.1197772133,-0.823727108388,3.70705042385,-0.193210795807,0.226478886557,-0.450143770007,1.44963129736,3.26023307347,0.350217752975,-4.02997097432,0.755577369816,1.75444714701,0.167301508346,-0.568787762752,0.319187490896,-0.932631064351,0.214343990261,1.32964987098,-0.00587321237104,0.197807261728,-0.0932109520439,0.75962185017,-0.474129520398,-2.44587296592,-1.42675433287,-0.298450221955,-0.989416968148,1.30302492781,0.674739671164,-0.722129367829,0.164139854716,0.213492801697,113
5.3594648876,-4.49634146848,7.33038181307,0.529292381174,-1.45074078475,-0.308210517189,-0.0696445918114,-1.99424605912,-0.3388448417,1.53993277996,0.166946772969,-2.28609588959,-1.52846554226,-2.9143910272,-2.3865666299,0.895988407415,0.685591848463,0.436723195355,0.848081608835,1.41248369663,0.873103719309,0.20004625877,-0.329158809456,1.99707620703,0.529164604103,-0.28351015471,-1.36510917754,-0.282413220776,-0.415594674768,0.409761241544,0.195623365419,0.108828632553,0.230879371578,0.797961976189,0.572153847293,0
-0.515193406705,-2.94503826009,-2.26085024891,0.460843466711,2.42130669708,2.53161807804,0.606176700297,1.56439111588,-1.15347148654,-0.778094535639,-2.17752385946,-2.21322308338,1.56681894126,-0.750789449472,-0.496194057675,-0.0435426490508,0.750313677706,0.82647097907,-0.306514600828,1.44677937944,0.13499096422,-1.19775102732,2.37008183401,-0.874312741282,-0.875787762854,-2.12137694451,-0.267204348003,-0.627146626417,-0.709582849735,1.69003706214,0.553886714262,-1.51707032404,0.0188046583008,0.639721877824,0.623271265365,109
3.9793799653,-3.28801575792,5.20457319555,1.16633871079,-1.78809453579,-0.136365510565,0.340856737299,-2.56577863689,-0.0135360423385,0.0896508315713,-0.543131024226,-1.13919759068,0.107320679296,0.145918292357,-1.51856706309,-0.97416080875,0.156696330607,-0.0246420163137,-0.573602298386,0.55113140346,-0.0975914056867,-1.10200314329,-1.83988168173,1.38397110063,-0.321837485566,0.489879358259,0.183518415151,-1.74786310482,-0.553639876586,-0.106019968533,0.679784579437,0.31732283145,0.787960035161,-0.145383491625,0.27405144451,0
1.67587018145,-0.553395858383,-7.07085339319,1.56420385414,-0.260085681304,0.0289610930699,-1.28773225279,-3.14131686049,-0.588463242388,-0.713217725988,2.7076706737,1.38956365832,-1.25236355998,0.00365714279879,0.267595166207,-0.855333361002,0.0788392397027,1.47689954655,-2.48009871133,0.8179124288,-0.487806011421,2.11191246818,1.18755689075,0.0213261116154,-0.981419775679,0.185724454825,-1.07656830518,-0.831727481889,-0.496896895842,0.228536429481,1.3797347835,1.41509087263,0.305713778017,-2.98568769818,0.114016367048,94
-1.28239565943,-1.24241565945,-1.68665718955,-1.61702911244,1.88244594294,0.881132374122,4.6631272868,-0.459831939768,-0.0400046138621,0.698276025157,-2.99333725827,-2.75994734816,-1.05149015701,-3.22788890317,1.47303298923,-0.120248906101,0.255379664024,1.40987479783,0.365781960548,0.323862140066,-0.709393225302,-0.344953581724,-1.83140455537,-0.98468383012,-1.78298798661,0.847238271578,-0.849136201497,-0.0211901158276,1.26256425848,0.866046657202,-1.57231034529,-1.30711090077,-0.480413911808,0.804762020399,-0.47155873624,90
-2.21744468778,-2.26766109724,-5.53417752663,1.94873604767,6.17729126669,-1.01473619145,-1.62756402882,-1.06438686328,-4.43733043922,2.67413909502,-6.41364178448,-4.67982777542,2.38465834408,-1.48850727936,2.26516447077,0.656626524745,-0.918175217758,-0.50358701106,0.436711642184,-1.28602431546,-2.19972464516,0.347176912692,-3.54417885799,3.01656335111,2.40019162074,-0.2172745884,-0.192465109242,2.41022687971,2.0882317105,0.461675594866,-1.10773671239,-0.974413520447,1.11486166805,1.49578507915,0.465187506978,64
-2.26053844996,0.823611685622,1.94345878093,0.987805329679,5.1977085572,-3.88080807639,1.69550982799,-2.76265766157,2.08858558438,1.01251986451,2.02560443118,-1.71508093715,1.40212088706,-2.2315066935,0.0683396716509,-0.478497183424,0.0556118130623,0.34480195217,-1.61125091104,1.15527597696,-0.724856817559,-1.43663972219,-0.357078701967,-1.94644090726,0.826413591546,0.556176267205,-1.40245738114,0.290218232124,0.352479778719,-0.752603271007,-0.390699954976,-0.676644463431,-1.10157560086,-0.160935038716,-0.594669917044,25
-2.09965823667,0.354084261813,0.255214186072,-2.33730104553,3.57872121309,0.801173450914,0.61671561336,-0.258009259899,-1.76130840313,0.0372395864172,-1.83855399259,-2.77289298894,-1.09269148896,-0.682797633791,-0.0501914068883,0.491239517515,1.52310256398,0.710643449024,1.09711053115,0.175789794482,-0.536359411107,-0.431775571002,0.357064253164,0.40554529229,-1.11819829656,0.0430564244641,0.364895478697,-2.18356700828,-0.0652502358092,0.160145775594,-1.178909174,0.113829320748,-0.558223483148,-0.44359596942,-0.675623971625,60
-3.05786722984,11.326723456,-0.40732019592,-1.59688726544,-3.55528203896,-1.47105786347,0.308018472929,-0.107547456777,2.77622289171,0.455050384432,-1.60360682645,3.31324951374,-2.51578293055,-2.09311258618,-2.0013257957,1.03855471375,-2.59407114164,-0.507163392116,1.34383591388,-1.18250487962,-1.22258508675,-0.417264132791,1.32456113147,-1.46592424059,0.440871689346,0.06971320396,0.551351621046,-0.182507918777,-0.0392281584487,-0.365028661575,-0.340500328993,0.460651856736,-0.257016639923,0.47100627385,-0.444140157679,14
0.219102479696,2.18588100782,-2.16005055526,0.206148671769,-1.20896356713,0.641846679141,1.28004000801,-1.2067141999,2.61018820286,-1.2892240394,-1.73125764774,-0.0359728056873,-2.18160608115,0.348298648024,-1.63726218039,-0.591021014315,-0.625635650087,0.203319926854,-0.632654743646,-1.52258055773,0.200493364544,-0.847932114241,0.611230181915,0.619959770229,1.46556729178,-0.528758899651,-0.596074901953,-0.125273187582,2.17700197066,1.09425371705,1.86230279954,1.7221375112,-1.25760469493,-1.18867395609,-0.470124800823,61
-2.0059448397,1.52878707967,2.46641784648,-0.603405012731,2.44611251472,1.48797832674,-0.420639683342,-1.51832661443,0.955814541629,-1.08718991095,-1.14834138577,1.26151781637,1.33692283225,0.431961142716,-0.512878800778,-0.010415103409,0.848967833511,0.370542781413,-2.45504665194,1.29255033471,-0.494407750738,-2.39452639986,-0.390635129749,0.258488299706,1.33652051615,-0.420913483857,-1.17544977102,-0.305832283035,-0.994129811931,0.267854205803,1.18573818218,0.764177551932,-1.40473870922,-0.371651770678,-0.0846305963218,118
-0.928616081107,-5.32054110529,-5.12720461226,1.61167341954,0.0464324998951,2.86741069162,1.47206855745,2.23421709324,-2.12250818847,4.99906703894,-2.66944527792,0.663148895812,-2.93798091752,4.2680592527,-1.51412544551,1.39084374452,2.23196778789,0.842116349441,4.03075195833,0.709797603262,-0.596691745238,-1.95466965123,-0.727648477534,0.156208251443,0.622204001043,1.28111714315,-3.00006031502,-1.2252123544,-0.681603787254,-1.41163962849,-1.25716084405,-1.52116727562,-0.120786886314,0.386279746406,-0.0442045199476,110
0.1586161943,-2.47029992333,1.22685999355,-1.50048595878,1.27760198459,-5.13306165716,-1.53116361961,0.66118530752,2.95079510985,-0.425685127729,-1.00125497291,-0.693079158831,2.07145153296,1.20129222549,2.54882906562,0.0326520750949,0.988085260591,-1.24685552436,0.636314709221,-0.102387374234,0.647761105497,-1.21779705118,-1.3865485616,1.06696169352,0.72642752159,-0.456432473145,2.50425385466,-1.5128600829,0.0883476184308,0.155868785984,3.13058360097,0.486295916582,1.85330200703,-0.0199318709511,1.27892797997,111
-2.42099148546,4.55762324743,0.336214041013,-1.62894331419,0.600278277214,-0.496909114428,-3.34560998046,0.182856567197,0.754612015963,-0.430233179738,1.04479012414,-2.19446309589,-0.518830777173,0.762433233563,1.01524491636,-0.502529559934,1.20096670024,0.404047091512,0.175498045389,0.725646098933,1.82829532542,-1.52405271344,0.894640976893,-0.44394314431,0.19875885646,0.718455001128,-0.900955793326,0.967786881919,-0.950393967709,0.0605511140585,-0.460932136378,-0.335541114137,0.213117097346,-0.883892690217,0.109544847296,89
1.55339222193,-1.24859276674,-2.60686698391,3.7905819095,1.79778244484,1.76748800351,-0.231536597898,1.2994592996,-0.421125893597,-2.33034488764,2.02668332596,1.25047124627,-2.03378503001,-1.38413061243,0.594582087657,-0.891296796981,0.436004774766,0.149363796228,-1.10615620126,-0.0625229012801,-0.835624946806,-1.50975145432,-1.60249647904,0.814985677834,1.02934403495,-3.86771251233,1.72256057841,-2.71840973762,0.36910617751,2.74996106184,-1.10142233067,-0.620665042712,0.198093735804,0.113681241727,0.22885096278,63
0.155471006013,5.714919716,-2.49574714221,-7.32212887921,1.55890384143,-8.65991236269,3.71863364863,-8.95662454063,1.25364327021,2.91321042172,5.63020563363,-7.86283970678,2.72586544525,2.11235109068,0.982685412226,1.30914874801,4.22519372378,1.61866592092,0.239040310565,-1.46353770944,-2.88602472832,1.90805389769,0.269539624489,-0.0235714171949,0.380066227873,-1.06855754309,-1.76983048367,-0.142416753513,1.01267559024,-1.99244002819,1.69808589522,0.298263615492,-0.738632130038,0.378292771718,0.403183776511,88
-0.365958851067,-2.05086484856,0.97122752028,0.409498980252,2.21615135114,0.0184202325168,0.349103524715,0.103087969363,0.709828879357,0.279071627584,-1.37440172935,0.211838918597,1.50217191027,-0.152920667497,0.0386010275715,-0.705644885251,1.99871813844,0.306491139417,0.140458218033,1.58686823619,1.02803258462,-1.23974350868,1.6263658941,-1.45167749152,-1.16457057681,0.358899708188,0.0899915008683,0.287789086324,-0.355319705442,0.920240069207,0.385849538677,0.136821886741,-0.011248716478,0.0745952800075,0.140778119627,85
0.0415373353351,-4.62679688291,-3.45725248392,-1.14906857963,-2.45177557294,2.0823028683,3.52389480673,0.684507087459,5.01265915382,2.88460319561,-0.984399599172,0.126330856888,-0.302453918645,2.35505780939,0.115264917479,-4.95334939174,-1.34897428865,-0.985975444064,0.667182845412,3.50917692649,-0.848232559502,1.31128262257,0.895632799153,1.21878168977,-0.542706476095,-1.02935077413,0.992418762485,-0.39902342348,-0.470726966258,0.336229301304,-0.381597340525,-2.18101440645,1.34676209071,-0.654046303386,0.491929256219,1
3.86053110833,-5.09191231097,6.54649290915,0.162456772284,-0.489695409765,0.265398395852,-0.509892922184,-2.13608438143,-1.2326128445,1.93521756161,-0.509114140122,-1.76604232576,-1.81456942181,-3.59759615179,-3.27839012963,-0.104026740334,1.31959605366,0.426313621688,0.905339757663,1.17924489893,-0.0852718021526,-0.285604485763,1.42463735682,0.0276334809723,0.467044943592,0.246205431165,-0.347230802193,-0.144329012145,0.0281892167688,0.322089150286,-0.188805129052,-0.6462627009,-0.371190154624,-0.305118420498,-0.558765109838,0
0.369545647694,3.34134058266,-4.74996385606,-2.19014438341,-2.67307248302,-0.0247518815305,-1.61355853399,2.49180135691,3.1229660345,-5.08569502787,2.49479256799,0.404891517996,1.20901372758,-2.14149876102,-0.246386228734,-1.65664237622,0.626805227872,0.779352800882,-0.0572158439335,-2.09314655094,0.0209745571925,-0.57928351073,0.814780251898,-0.883350297497,-0.730420991576,1.42521064663,-0.700775428194,-0.579654624316,0.0584845331315,-1.11241750897,0.101699706999,1.31563493425,-0.00458288211792,-0.0400232258906,-0.223377910626,59
-2.23050301797,1.41128964527,1.98351212863,1.16642495506,5.8146178057,-3.97525750181,1.52473446567,-2.73963515561,1.31236866343,0.96758979265,2.50301260014,-1.79628565794,1.39731974016,-2.04951886816,0.00139291150735,1.402659331,-0.297651300451,1.05388224788,-1.6391113828,-0.0740291225678,0.702823609757,-1.18340816934,0.169449637414,-1.20999784951,-0.18297841864,0.563201047625,0.0730468614779,0.518030439811,0.254013047741,-1.3924501706,-0.637125347866,-0.868085334339,0.770331610109,0.219485332228,0.0870062098479,25
2.15500754764,-4.27166215696,6.38668463406,2.08844481788,-2.88463588513,-1.15265258793,1.40352364109,-4.35352258875,-1.33302047447,-0.80192540972,0.254264075478,-1.21601753028,-0.31482777799,0.248190606321,-1.76055011151,-0.912138657104,-0.296129136094,-0.541897998021,2.09176015872,0.445089091354,-0.24004842096,0.802906422529,-0.0307182462077,-0.776305619192,-0.720483974804,1.18882159167,-0.452218667078,-0.0288593103895,-0.0170329452324,0.176542140374,-0.185890477244,-0.492433951039,0.732745377544,0.862074506668,0.10462194243,0
5.9506520858,-4.22452954966,7.09546610707,0.26210056137,-1.62297605043,-0.247286484868,0.520155509098,-2.75416657192,-0.866467386034,0.306209025792,-0.280344942407,-2.37774353304,-1.27029506963,-0.752832672533,-2.57654592948,-0.0141316976628,0.0622205240069,0.230954137397,0.681210693593,1.7434691963,0.717632583889,2.07513389382,-0.266330346752,1.09617242531,1.14998814191,-0.317298945789,-0.32709058023,0.51952767592,0.234361758708,-2.19403124915,-0.550351415648,0.15121409156,1.88083199029,0.472105262348,0.80823423658,0
